"is_loaded","burst_date_mother","position_mother","position_ancestor","nature_ancestor","0","1","2","3","4","5","6","7","8","9","10","11","12"
"no",1,"L","A","F",0.0176320791448611,0.117064937898126,0.347023519256437,0.182951702679286,0.147364376216015,0.11579416160098,0.0455288229788384,0.0151639268903317,0.00713416308403303,0.00220636363412663,0.00145453047803701,0.000402876659380769,0.000278539479546591
"yes",2,"L","A","F",0.0011555513726415,0.00877826318246483,0.0465891015491132,0.0567647948288372,0.10452183504995,0.235343317680682,0.248786327148418,0.145433019159724,0.0892532646114057,0.0312328319607049,0.0216733944157097,0.0061642970526834,0.00430400198766601
"no",2,"L","A","F",0.0158229276990572,0.106549674616881,0.331942595309281,0.185390209379629,0.154946629677813,0.125450119534012,0.0502487119284823,0.0168540081780217,0.00794986277639631,0.00246130512016485,0.00162329026656294,0.000449717036202446,0.000310948477497242
"yes",3,"L","A","F",0.00103520372791474,0.00787218294393927,0.0420228380307572,0.0517594939415542,0.0969452992776733,0.226401763347158,0.252367770746176,0.154177441241228,0.0971853951642002,0.0344836967226826,0.0240764371811543,0.00686994071363256,0.00480253696192912
"no",3,"L","A","F",0.0141967228382841,0.0968344213051323,0.316152751321577,0.186775423608755,0.162143584580586,0.135521806111282,0.0553891401165746,0.0187230489056649,0.00885695141274201,0.00274546478417703,0.00181156117716152,0.000501996776897107,0.00034712706116613
"yes",4,"L","A","F",0.000927378337636495,0.00705878232687527,0.0378778442606427,0.0471151964835023,0.0896437402564697,0.216735382383784,0.254569486084172,0.16274082087732,0.105560145348387,0.0380268776982543,0.0267309934419341,0.0076548457456459,0.00535850675537641
"no",4,"L","A","F",0.0127354887897423,0.0878848086705616,0.299863429558541,0.187075896145084,0.16883225471229,0.145951366868927,0.060972203575254,0.0207877647149787,0.00986521312282196,0.00306213251725995,0.00202158203966996,0.000560345925121331,0.000387513359748848
"yes",5,"L","A","F",0.000830774551009518,0.00632874753107306,0.0341202993044958,0.0428210432539746,0.0826576507139337,0.206505516937652,0.255343963899903,0.170998744883875,0.114349129719766,0.0418782611939668,0.0296598685984433,0.0085275471889833,0.00597845222292437
"no",5,"L","A","F",0.0114229132351,0.0796626908184911,0.283276128551263,0.186284761531016,0.174890387028942,0.156665392972572,0.0670175953481797,0.0230658992316285,0.0109853691493571,0.00341495425999827,0.00225584442011006,0.000625467107651878,0.000432596345691705
"yes",6,"L","A","F",0.000744226358122329,0.00567366801476916,0.0307181067288673,0.0388632610108206,0.0760166604069886,0.195871301053986,0.254674361135261,0.17882045418483,0.123511651334231,0.0460521573707469,0.0328871021431765,0.00949740973244739,0.00666964052575292
"no",6,"L","A","F",0.0102442137846442,0.0721274472894302,0.266580185710539,0.184420062832814,0.180200680858832,0.167574350257719,0.0735416139451364,0.0255761522769682,0.0122291404080487,0.00380796699411201,0.00251712012752847,0.000698143798909201,0.000482921715318385
"yes",7,"L","A","F",0.000666688541925634,0.00508595540161247,0.0276410198664884,0.0352259679423741,0.0697406225355557,0.184985330900889,0.252575244055969,0.186072412500873,0.132993501447212,0.0505606061510648,0.0364378231026307,0.0105746863189085,0.00744014123449721
"no",7,"L","A","F",0.00918601096013729,0.0652370896086913,0.249949362072321,0.181523900189928,0.184655205689031,0.178572559569693,0.0805560245368,0.0283380646300321,0.0136093070527642,0.00424563628257468,0.00280849146073925,0.000779249502481982,0.000539098444806596
"yes",8,"L","A","F",0.00059722423672626,0.00455876834478571,0.0248607068334698,0.0318918632675192,0.0638408097246313,0.173990085472179,0.24909194536628,0.192622458569389,0.142726042527405,0.0554125725475216,0.0403380387129875,0.0117705751125434,0.00829890928456267
"no",8,"L","A","F",0.0082362083439963,0.0589491809749643,0.233539295900054,0.177660470066506,0.188159760323849,0.189538847231805,0.0880667801884648,0.0313718496221045,0.0151397625975559,0.00473289630389528,0.00313338440348365,0.000869757945434424,0.000601806097886626
"yes",9,"L","A","F",0.000534993753876448,0.00408594319668715,0.0223507676349097,0.0288428055198723,0.058321146308845,0.163015178588109,0.244298581438219,0.19834436550846,0.152625693001613,0.0606130340680954,0.0446143429863217,0.0130972728806663,0.00925587511432535
"no",9,"L","A","F",0.00738388025444442,0.0532215828749213,0.217485837239221,0.172913146858907,0.190637892875676,0.200337963892758,0.0960726211576634,0.0346981607712289,0.0168355594979062,0.00527519224273465,0.00349560497490564,0.000970754389655437,0.000671802969978263
"yes",10,"L","A","F",0.00047924454842692,0.00366193026221571,0.0200867139962694,0.0260602874695294,0.0531794192454329,0.152175459260665,0.238294870451506,0.203122574186311,0.162593934924301,0.0661619702794789,0.0492935308243213,0.014568022300728,0.0103220422508146
"no",10,"L","A","F",0.00661916707549377,0.048013045555967,0.20190422585485,0.167380825968941,0.19203430307738,0.21082283568698,0.10456358360268,0.03833778378625,0.0187129423307205,0.00587852479020479,0.0038993789345102,0.00108344817336836,0.000749935162654314
"yes",11,"L","A","F",0.000429302212518326,0.003281735365894,0.0180459209410698,0.0235258176644899,0.0484084250957211,0.141569922810661,0.231201972619976,0.206856825308841,0.172517958476741,0.0720532741338157,0.0544021027986797,0.0161971500599352,0.0115095925116576
"no",11,"L","A","F",0.00593317819529044,0.0432836608150434,0.186889034065263,0.161173790790238,0.192317378208714,0.220837663914892,0.113519464747461,0.0423112407435348,0.0207893638296318,0.00654949636752811,0.00434939502501164,0.0012091866049776,0.000837146692413637
"yes",12,"L","A","F",0.000384562392266027,0.0029408664329471,0.0162075576468794,0.0212212195380632,0.0439970241699952,0.131281352828298,0.223157632090372,0.209466394402364,0.182272037635598,0.0782736162551995,0.0599656458861256,0.0180000918627387,0.0128319988591534
"no",12,"L","A","F",0.00531790237627942,0.0389951958514648,0.172514766181282,0.1544093820427,0.191480670240625,0.230221830477523,0.122908309029551,0.046638294263166,0.0230834780280005,0.00729535850981133,0.00485085191019841,0.0013494703406145,0.000934490748783157
"yes",1,"A","L","F",0.00105593546785174,0.00802840331671035,0.0428139392451194,0.0526349493238611,0.0982922914222901,0.22807204616197,0.251822183301327,0.152610827256808,0.0957219847835422,0.0338764885544295,0.0236252571583521,0.00673710107036585,0.00470859293737391
"no",1,"A","L","F",0.0144772168065851,0.0985283243082086,0.319042374037691,0.186605246285736,0.160880035609453,0.133677684141923,0.0544302959571381,0.0183721260265326,0.00868623563651449,0.00269193253865285,0.0017760794949323,0.000492142165647524,0.000340306990985306
"yes",2,"A","L","F",0.000945952732977378,0.00719900957795243,0.0385955425115363,0.0479262713581876,0.0909378342419864,0.218524431282056,0.25427702234127,0.161215805387298,0.104018696992184,0.0373657588958497,0.0262328212301246,0.00750710881511996,0.00525374463345785
"no",2,"A","L","F",0.0129874925541471,0.0894434037801351,0.30282792154726,0.187102516847738,0.167669451679398,0.144047686586467,0.0599320207168965,0.0204002821928215,0.00967549301586323,0.00300248087995281,0.00198200271135329,0.000549347374000919,0.000379900113966158
"yes",3,"A","L","F",0.00084741571708057,0.00645459162227198,0.0347705693761663,0.0435699359844677,0.0838923779110421,0.208384270699018,0.255310966513103,0.169538320054258,0.112735632385321,0.0411604656847536,0.0291104982184985,0.00836331462271422,0.00586164121130561
"no",3,"A","L","F",0.011649250846375,0.0810930733338276,0.286279948283475,0.186507571255916,0.173850131295588,0.154716570541372,0.0658927434305385,0.0226385848555843,0.0107746397336993,0.0033484980711731,0.00221169837552604,0.000613192219999115,0.000424097756925756
"yes",4,"A","L","F",0.000759135202727926,0.00578658222886285,0.0313066012798987,0.0395526324115856,0.0771874348624546,0.197811436340747,0.254901549109888,0.177448511692108,0.121834408760713,0.0452752513325775,0.0322821140649516,0.0093149292549729,0.00653941345851128
"no",4,"A","L","F",0.0104474430525566,0.0734370712713253,0.269590261032902,0.184833990972026,0.179303557074288,0.165597728160268,0.0723294545085356,0.025105568576492,0.0119952119601746,0.00373394789423664,0.00246788561971389,0.000684444951712715,0.000473434925769012
"yes",5,"A","L","F",0.000680045153769061,0.00518725051914793,0.028173051683857,0.0358588046873103,0.0708445346372107,0.186959990824233,0.253057680949633,0.184813052889232,0.131263330895191,0.0497226212990032,0.0357726148715509,0.0103720412340653,0.00729498035579579
"no",5,"A","L","F",0.00936844583822503,0.0664335825222071,0.252935642934589,0.182119653143661,0.183919781734,0.176588363893665,0.0792548270150791,0.0278206332819975,0.0133497946878437,0.00416321575747036,0.00275358840105433,0.000763962119129546,0.000528508671076566
"yes",6,"A","L","F",0.000609190030946613,0.00464962575564554,0.0253412409869356,0.032471361975536,0.0648764059739503,0.175974464934919,0.249819256847054,0.19149920663552,0.140956413944418,0.0545121593439554,0.0396078685653923,0.0115456742347155,0.0081371307710123
"no",6,"A","L","F",0.00839993998806624,0.0600401911231554,0.236475147996899,0.178424960925938,0.187601818186387,0.187570016104934,0.0866759621495424,0.030803886211389,0.0148520770435753,0.00464114828767248,0.00307216814975464,0.000852698578414968,0.000589985254271896
"yes",7,"A","L","F",0.000545713398819956,0.00416742697966813,0.0227844214345847,0.029372276400444,0.0592882072643518,0.164986956735539,0.245255406617927,0.197379328009514,0.150832786767864,0.0596496338882689,0.0438143889431412,0.0128478412793409,0.00907561228053677
"no",7,"A","L","F",0.00753079670880063,0.0542146568521425,0.220348278257371,0.173830083221886,0.190269741676078,0.198409831483132,0.0945930086321946,0.0340759219229444,0.0165168996711063,0.0051730953105994,0.00342735953566764,0.000951718593779627,0.000658608134297856
"yes",8,"A","L","F",0.000488847695492649,0.0037349982767588,0.0204777629581997,0.026543075908765,0.0540787448884519,0.154115080321978,0.239461515139902,0.202335585542497,0.160796596541739,0.0651360040729702,0.0484189679050433,0.0142915933516374,0.0101212273965638
"no",8,"A","L","F",0.0067509715780884,0.0489155325135371,0.204674014416676,0.168431412417456,0.191864223064853,0.208962663396501,0.102997684753016,0.0376575288251171,0.0183602904700391,0.00576495399494958,0.00382330955434751,0.0010622081484406,0.000735206866978921
"yes",9,"A","L","F",0.000437905048831281,0.00334724940728323,0.0183983092486923,0.0239652418537388,0.0492416342304875,0.143460735626328,0.232555219587764,0.206264633158011,0.170737530731115,0.0709663432488757,0.0534482010501385,0.0158910594198618,0.0112859373888726
"no",9,"A","L","F",0.00605140612097846,0.0441026401590189,0.189550628064099,0.162337496723579,0.192349237132411,0.219074019917935,0.111871747144219,0.0415693100965574,0.0203994841160424,0.00642321480125496,0.00426462011952633,0.0011854885852226,0.000820707019155487
"yes",10,"A","L","F",0.000392269034024039,0.00299960150660701,0.0165249118537779,0.0216205221390414,0.0447663721461043,0.133109625983103,0.224671654780709,0.20908193871023,0.180532055268682,0.0771287088593713,0.0589278918253318,0.0176614741290138,0.0125829737640037
"no",10,"A","L","F",0.00542393685787406,0.0397374250151915,0.175056171698524,0.155664724721034,0.191713741566202,0.228583830060519,0.121185467560509,0.0458312067664591,0.02265291980446,0.00715500870739694,0.00475639432478547,0.00132303170649561,0.000916141210549726
"yes",11,"A","L","F",0.000351387277513619,0.00268793754065482,0.0148381487241053,0.0194911710601505,0.0406393016799737,0.123131419132888,0.215958254239438,0.210725476168104,0.190045437156645,0.0836030007611609,0.0648823203886518,0.0196191885757597,0.0140269572949542
"no",11,"A","L","F",0.00486121156845342,0.0357832054254169,0.161249522746781,0.148533033555329,0.189972196724028,0.237330931560053,0.130896197126488,0.050461911382541,0.025140210560733,0.00796815496965031,0.00530428650008952,0.00147647647222449,0.00102266140821217
"yes",12,"A","L","F",0.000314764821615531,0.00240855719499219,0.0133202324300479,0.0175601266881698,0.0368444596506834,0.113580429881453,0.206569422979296,0.211158517922799,0.199134575555566,0.0903598643859559,0.0713333655979296,0.0217816586210894,0.0156340242704029
"no",12,"A","L","F",0.0043566124468564,0.0322053360035421,0.148171849379443,0.141061882370742,0.187163885468534,0.245158115931938,0.14094711515142,0.0554781623804061,0.0278820762625868,0.0088712084142768,0.00591455613529224,0.00164764744359747,0.00114155261136539
"yes",1,"L","L","F",0.00109822677326867,0.00834690890201415,0.0444219171623811,0.0544036497499301,0.100985384880578,0.23130679763001,0.250610585782063,0.149493584653282,0.0928667293367331,0.032701580326253,0.0227553081176294,0.00648142541857089,0.00452790126728586
"no",1,"L","L","F",0.0150489463790967,0.101957407680263,0.324712656822251,0.186164477966303,0.158331647064629,0.130061304367993,0.0525732935703931,0.0176954938963414,0.00835759928427748,0.00258894937370957,0.00170783918890727,0.000473191761006797,0.000327192644827834
"yes",2,"L","L","F",0.000983843454673888,0.0074849259852371,0.0400548626196825,0.0495664969091719,0.0935303039937444,0.222009896875152,0.253561482434454,0.158169182580743,0.101006438031068,0.0360856362007146,0.0252719626707847,0.00722272921642653,0.00505223902814644
"no",2,"L","L","F",0.013501196384016,0.0926009149042657,0.308666067592093,0.187050272871766,0.165308779322114,0.140306678084738,0.0579158864716735,0.0196529231831366,0.00931022455004127,0.0028877192938026,0.00190587980438728,0.000528197005348119,0.000365260532617206
"yes",3,"L","L","F",0.000881362959669179,0.00671119593610241,0.0360932268748579,0.0450857416854894,0.0863703466359191,0.212062787218468,0.255106961079759,0.166607166671993,0.109577079351142,0.0397695142774027,0.028050521465217,0.00804714378296789,0.005636952061013
"no",3,"L","L","F",0.0121106717020502,0.0839928003749305,0.29221448523125,0.186845046696641,0.171720726505045,0.15087794248806,0.0637105810469745,0.0218141123770935,0.0103688627945687,0.00322063777331605,0.00212679008357464,0.000589587227525556,0.00040775569896967
"yes",4,"L","L","F",0.000789548746582253,0.00601683331369564,0.0325039668847926,0.0409490691297593,0.0795408550650304,0.201626370026107,0.255213520633781,0.174679786685502,0.118544734601289,0.0437684509482554,0.0311143750791567,0.00896358067475955,0.00628890821128913
"no",4,"L","L","F",0.0108617840651417,0.0760936234548187,0.275554259712347,0.185553489405276,0.177446984752101,0.161694268773182,0.0699756320825465,0.0241972588355938,0.0115446901184005,0.00359152716518507,0.00237318766769645,0.000658101378065878,0.000455192589645548
"yes",5,"L","L","F",0.000707292323512154,0.00539381767098504,0.0292558304061187,0.0371416374165067,0.0730667923012366,0.190857249966426,0.253878841213522,0.182254516327961,0.127862590245117,0.0480957990063486,0.0344880888010198,0.0099818083098524,0.00701573601139416
"no",5,"L","L","F",0.00974041551212256,0.0688620048149453,0.258867894755898,0.18320494982622,0.182374036573371,0.172658617658024,0.0767253910393025,0.0268214687597352,0.0128499103599389,0.00400461791639839,0.00264798408158973,0.000734563383414377,0.000508145319039865
"yes",6,"L","L","F",0.000633600069234067,0.00483491523118262,0.0263194517433677,0.0336468294216092,0.0669638893140948,0.179903738109497,0.25113188662591,0.189197909859311,0.137469854470673,0.052762282454936,0.0381972287637531,0.0111125100266312,0.00782590390979931
"no",6,"L","L","F",0.00873379462512905,0.0622556450957604,0.242321029635123,0.179852057227279,0.186399775437192,0.183658015924551,0.0839691009976397,0.029706618634341,0.0142978124834667,0.00446458727333443,0.00295441631860205,0.000819891783612969,0.000567254563968
"yes",7,"L","L","F",0.000567581394465258,0.004333606461529,0.0236673931703849,0.0304468900138005,0.0612398659661201,0.168902651209368,0.247031629882202,0.195379968293047,0.147291010974834,0.0577751411725509,0.0422681152849678,0.0123673396649121,0.00872880651181862
"no",7,"L","L","F",0.00783038013140686,0.0562321625755494,0.226060302026049,0.175568294073134,0.189437743395161,0.194564551923195,0.0917095584885275,0.0328731586320493,0.0159028211782772,0.00497660042928816,0.00329608147015992,0.000915110429924093,0.000633235247277875
"yes",8,"L","L","F",0.000508438110364604,0.00388401935720443,0.0212741435691585,0.0275234553779226,0.0558956596381104,0.157976957655436,0.241664492858035,0.200678811226068,0.157235530755332,0.0631371712705184,0.0467274895630947,0.0137589724831908,0.00973485813556363
"no",8,"L","L","F",0.0070197521157769,0.0507497653150157,0.210212080144682,0.170444705466963,0.191420898766255,0.205237174141536,0.0999416660823955,0.0363418467498802,0.0176805372329664,0.00554635392947866,0.00367697460419181,0.00102136035071332,0.000706885100146382
"yes",9,"L","L","F",0.000455454883720263,0.00348086818880281,0.0191160841618065,0.0248579834131943,0.0509266109844889,0.147234260487304,0.235140680382446,0.204985399386414,0.167198161132876,0.0688456753666356,0.05160207906671,0.0153011486381626,0.0108555939074395
"no",9,"L","L","F",0.00629251088526468,0.0457677755934487,0.194882006405029,0.164585987719968,0.192304645691562,0.215524336271194,0.108650914076531,0.0401334017096824,0.0196477634310517,0.00618012102646448,0.00410153008542635,0.00113991290287774,0.000789094201500196
"yes",10,"L","L","F",0.000407990669803949,0.00311939742773177,0.0171714296497261,0.0224320957494478,0.0463235708002696,0.136766058626083,0.227589660052957,0.208208020061204,0.177059898487053,0.0748913474966081,0.0569180467096295,0.0170087057599086,0.0121037785095769
"no",10,"L","L","F",0.00564018337418048,0.0412470253601802,0.180155258854981,0.158106229343481,0.192068899831857,0.225267478889209,0.117811846245084,0.0442680623543587,0.0218225107747707,0.0068847985228403,0.00457466651028038,0.00127218433525345,0.000880855603524022
"yes",11,"L","L","F",0.000365471024397132,0.00279533054056842,0.0154201516540174,0.0202278424916371,0.0420739047502761,0.126647691483879,0.219155085491623,0.21027623888302,0.18668972544015,0.0812571298525373,0.0627003094976786,0.0188975963515923,0.013493522538624
"no",11,"L","L","F",0.00505513686577113,0.0371501412630605,0.166097412358524,0.151124581071912,0.190719031555344,0.234305274973785,0.127386582594146,0.0487650416302861,0.0242239787853881,0.00766795444153556,0.00510183539695064,0.00141975189955668,0.000983277163740692
"yes",12,"L","L","F",0.000327381206088321,0.00250482333216903,0.0138438900899645,0.0182279006964357,0.0381623833304981,0.116938849908905,0.209989479285822,0.211144040672446,0.195947153806636,0.0879170925308719,0.0689717140845546,0.0209848848237626,0.0150404062318469
"no",12,"L","L","F",0.00453049972737124,0.0334417369053877,0.152755769063276,0.143761109552115,0.188285612962487,0.242478498983091,0.137323490100349,0.0536418645298035,0.026872502462677,0.00853787561934982,0.00568907372408167,0.00158437165329051,0.00109759471672011
"yes",1,"A","A","V",0.00116098275899854,0.00881911100388062,0.0467937025242496,0.0569863691666656,0.104850266081953,0.235706053003102,0.248603998008568,0.145057912821256,0.0889251764561853,0.0311004593577572,0.0215761890397462,0.00613584999322836,0.00428392978440983
"no",1,"A","A","V",0.015896202338815,0.106981491746752,0.332601623098337,0.185307420003493,0.154630318749024,0.125029545946004,0.0500390346899393,0.0167784047514811,0.00791328197541252,0.00244986010854398,0.00161571109378156,0.000447612952846232,0.000309492545571111
"yes",2,"A","A","V",0.0010400700386394,0.00790885718702093,0.0422087001700546,0.0519654880835139,0.0972630805920977,0.226798969618004,0.252242774423705,0.153807419736646,0.0968379733714783,0.0343392297091768,0.023968994343801,0.00683829178002726,0.00478015094583484
"no",2,"A","A","V",0.0142625757965844,0.0972327954050213,0.316837693221929,0.186738359384695,0.161846203833588,0.135084579388262,0.0551610662107477,0.0186394808963309,0.00881628048081706,0.00273270915769841,0.00180310604805589,0.00049964838489347,0.000345501791377489
"yes",3,"A","A","V",0.000931738252916245,0.00709170150943417,0.0380464453125143,0.0473059951615415,0.0899488893763773,0.217160203745242,0.254504503216873,0.162381001997949,0.105194347005351,0.0378696130944833,0.0266123696825687,0.0076196485529697,0.0053335430917798
"no",3,"A","A","V",0.0127946516358386,0.0882512922922535,0.300565484453042,0.187085402870314,0.168559062042738,0.145500265649449,0.0607248333725422,0.0206954980105005,0.00982001618520245,0.00304791896589418,0.0020121505171079,0.000557724933280102,0.00038569907183772
"yes",4,"A","A","V",0.0008346806790618,0.00635828976211299,0.0342730473387147,0.0429971751221779,0.0829486698706722,0.206951085640712,0.255340404610337,0.170654586067403,0.113966407185408,0.0417075492489039,0.0295290654895708,0.00848842128538141,0.00595061769954341
"no",4,"A","A","V",0.0114760493766029,0.0799989695697845,0.283986925452049,0.186340621733628,0.174646525208313,0.156203874245258,0.0667501508701037,0.0229641570759157,0.0109351690820283,0.00339911959559736,0.00224532474747419,0.00062254196731315,0.000430571075932362
"yes",5,"A","A","V",0.000747725859212949,0.00570017458596216,0.03085633324945,0.0390253617095176,0.0762924939328316,0.19633093676075,0.254732302985467,0.178497615258562,0.123114008030992,0.0458674289270342,0.0327430711579649,0.00945393808784922,0.00663860945440553
"no",5,"A","A","V",0.0102919240341551,0.0724352883425738,0.267291947892288,0.184521006074551,0.179990991882181,0.167106563342922,0.0732534841684214,0.0254641191533211,0.0121734162160365,0.00379033060620826,0.00250538800137168,0.000694879333472342,0.000480660952497325
"yes",6,"A","A","V",0.00066982368910484,0.00510973412276931,0.0277659757938324,0.0353747481342316,0.0700006077270873,0.185452710806361,0.252693428616857,0.185776590576556,0.132583538070983,0.0503614044946989,0.0362794730513443,0.0105264128474578,0.00740555206871718
"no",6,"A","A","V",0.00922883880854097,0.0655182984131391,0.250655035245084,0.181667662801228,0.184484041657851,0.178103334070362,0.0802468168943249,0.0282148921872633,0.013547491421896,0.00422599848611283,0.00279540868235484,0.000775606495941439,0.000536574835900416
"yes",7,"A","A","V",0.000600032919531212,0.00458009662781313,0.0249735607914717,0.0320280815511945,0.0640846246390068,0.174459380300988,0.249267833648428,0.192359201218025,0.142306988810369,0.0551985899637443,0.0401642462903924,0.0117170023011258,0.00826036093791038
"no",7,"A","A","V",0.00827464491897726,0.0592055656855728,0.234232638710405,0.177843899639976,0.18803080247163,0.189073650211599,0.0877363777554557,0.031236665080891,0.015071239736557,0.00471103658274952,0.0031187974005058,0.000865692685661279,0.000598989120019211
"yes",8,"A","A","V",0.000537509930665742,0.00410507089611194,0.0224526060520734,0.028967245946767,0.0585487572999687,0.163481152369292,0.244528464216454,0.198118870970231,0.152201419859859,0.0603841528532414,0.0444239670219329,0.0130378596169478,0.00921292296645615
