"is_loaded","burst_date_mother","position_mother","nature_mother","3","4","5","6","7","8","9","10","11","12","13","14","15","17"
"no",5,"A","F",0.000730928491750306,0.00146201168295105,0.00604044764182186,0.0350402760780206,0.0141891020299992,0.0416561956625377,0.14565275964095,0.310202657724649,0.0599599527593548,0.177501172492091,0.13398362443601,0.0494690991197203,0.0209725055144879,0.0031392667256559
"yes",6,"A","F",9.7560143498672e-05,0.000195512492123229,0.000813069124523205,0.00489102215228406,0.00206947956457973,0.00639721650968662,0.0269765891948988,0.101180449649361,0.032989024485416,0.161810444735878,0.289367562071267,0.216931572551399,0.133216349213332,0.0230641481117525
"no",6,"A","F",0.000547508496872988,0.00109573618537947,0.00453568922924866,0.0265856306420055,0.0109005181336091,0.0324617748303085,0.119191605588396,0.287605406594946,0.0617021669162829,0.196254044481706,0.163236086297761,0.0639466693255164,0.02774985321612,0.0041873100618478
"yes",7,"A","F",7.30666728461125e-05,0.000146437859235546,0.000609138884551671,0.00366953438362389,0.00155536505154928,0.00481823354736128,0.0204901795764071,0.0794167738914467,0.0268056620467984,0.138507161654229,0.280993520861523,0.244629712852701,0.167725029030862,0.0305601836868641
"no",7,"A","F",0.000410097226447827,0.000821071905710434,0.00340355724885665,0.020106894898581,0.00832259033853598,0.0250597959869249,0.0956976329653664,0.257754794963167,0.0609161715248883,0.209170782862681,0.194294757714987,0.0818493987323777,0.036609170933869,0.00558328269760733
"yes",8,"A","F",5.47222016762836e-05,0.000109678508956241,0.000456317252603145,0.00275187281841983,0.00116793845974249,0.00362386328117132,0.0155096656629727,0.0616641176225442,0.0213885452383895,0.115445274102564,0.262887220729672,0.266682898803598,0.207866122134192,0.0403917631834971
"no",8,"A","F",0.000307162232422149,0.000615171837765344,0.00255275577454026,0.0151702674172369,0.00632443174658218,0.019205202638519,0.07565325745349,0.223933862991205,0.0577275606452205,0.214439604750641,0.225056098302725,0.103462791364622,0.0481106633723928,0.00744116947263718
"yes",9,"A","F",4.09831931166511e-05,8.21451060919442e-05,0.000341813151684104,0.00206300471799661,0.000876434619131295,0.00272266766930185,0.0117089794806055,0.0474749528622974,0.016819789846608,0.0940885774511877,0.237429330714308,0.280333741229878,0.252804913655202,0.0532126663025914
"no",9,"A","F",0.000230058123623157,0.000460857636573372,0.00191392630525311,0.0114247445267377,0.00478880333668762,0.0146362671441167,0.0590710440824881,0.189245119319574,0.0526220238919484,0.211275583570994,0.252752933325323,0.128759045813693,0.0629084701326856,0.00991112279030215
"yes",10,"A","F",3.06935078003291e-05,6.1522766080369e-05,0.000256028999626151,0.00154619023204116,0.000657359443338234,0.00204395296170449,0.00882212430770336,0.0363103745999874,0.013076359218202,0.0752793527157226,0.207609550406808,0.283715638639042,0.300783790781106,0.0698070614208374
"no",10,"A","F",0.000172305413819009,0.000345225989853746,0.0014345673760133,0.00859210164522135,0.00361620164295407,0.0111067454997194,0.0456754159812102,0.156147497242403,0.0462971956712434,0.200153249652255,0.274339182077727,0.157204866079894,0.0817254110135237,0.0131900347141639
"yes",11,"A","F",2.29872031805129e-05,4.60771404375568e-05,0.00019176681401832,0.00115862737577796,0.000492860636572584,0.00153351109061174,0.00663707059806662,0.0276305277370105,0.0100758715559427,0.0593388619279385,0.176376230375888,0.276347674320415,0.34906932608056,0.0910786071435806
"no",11,"A","F",0.000129048801400797,0.000258591932610216,0.00107504479944241,0.00645505382463327,0.00272512870525762,0.00840105584961631,0.035050012543379,0.126262120326466,0.0394793952533078,0.182664802734022,0.287092167560426,0.187579861763965,0.105293213079703,0.0175345028257703
"yes",12,"A","F",1.72157086468166e-05,3.45089558953045e-05,0.00014363017498817,0.000868087093960007,0.00036942287020788,0.00115002600388774,0.00498757520643334,0.0209439329958986,0.00771069254655325,0.0462231441562822,0.146146051827074,0.259268225225873,0.394127812524769,0.118009674709531
"no",12,"A","F",9.66505456592155e-05,0.000193690169036447,0.000805498285589565,0.00484573745657571,0.00205045187444395,0.00633889819627255,0.0267389866909211,0.100409283093865,0.0327786155445877,0.161071349858203,0.289264746768724,0.217886363939931,0.134243549773499,0.0232761778026912
"yes",1,"L","F",0.000487210702860529,0.000975237969251575,0.00403940563362014,0.0237581824083487,0.00978165053929357,0.0292701395327058,0.109308069584097,0.276243536870661,0.0616912417365436,0.202292165682544,0.175660533749192,0.0707420988806882,0.0310471448845646,0.00470338182562913
"no",1,"L","F",0.00272932604169211,0.00542660485868079,0.0219695887038459,0.114613185311167,0.0409997614265466,0.105875924821069,0.256437395410199,0.27545455562245,0.0331261666448235,0.0779411330595223,0.044639693592295,0.0142264104342426,0.00571928810483469,0.000840965968631702
"yes",2,"L","F",0.00036492718155825,0.000730734297836157,0.00303049502742243,0.0179494925495533,0.00745296266432852,0.0225243737128209,0.0871796582265593,0.244391439126688,0.0598973805383906,0.212290279154213,0.206895241862174,0.0901223618603137,0.0409003337817515,0.00627032001638972
"no",2,"L","F",0.00204545248464133,0.00407523283499715,0.0166129162279776,0.0897521377703585,0.0334221886393773,0.0897422013540846,0.240288718172856,0.301562636321249,0.0398456764282589,0.0971671427385568,0.0579223135154827,0.0188230041992701,0.00761779302759735,0.00112258628529283
"yes",3,"L","F",0.000273326833624204,0.000547463335191752,0.00227258160032601,0.0135317032616251,0.0056547177646467,0.0172200426624765,0.0685517806374268,0.209875339268633,0.055860245444842,0.214178934913362,0.236779482825666,0.113250142157086,0.0536493355537041,0.00835490374138959
"no",3,"L","F",0.00153267035060936,0.00305829738131669,0.0125324529678096,0.0695679648426653,0.0267375867925084,0.0741530712397311,0.217233417507527,0.318715386372768,0.0466540335178233,0.118850225062935,0.0744977711881223,0.0248305982337205,0.010138151149353,0.00149837339310988
"yes",4,"L","F",0.000204714374390227,0.000410119686697441,0.00170365910136898,0.0101845722477888,0.00427661423496949,0.0130989167945877,0.0533001690575343,0.175578775614844,0.0501728055604101,0.207674201285789,0.262372543322128,0.139917478887871,0.0699806756229877,0.0111247542086339
"no",4,"L","F",0.00114829157083168,0.00229395043964308,0.00943722787249134,0.0534901925176264,0.0210699710984749,0.0599881071078404,0.190048483617967,0.324681076584193,0.0529325319324406,0.14205818987769,0.0947472383689504,0.0326274084094638,0.0134776267514271,0.00199970385096104
"yes",5,"L","F",0.000153322864555911,0.000307210638542853,0.00127684710328146,0.00765592107066971,0.0032265277150557,0.00992602825495811,0.0410772334906971,0.143630957573812,0.043565528983018,0.193739681272941,0.28067863837393,0.169332514165288,0.0906304162813362,0.0147991722119135
"no",5,"L","F",0.000860228189218376,0.00171997064731212,0.00709680537908793,0.0408709906077824,0.016407374044162,0.0477005229589736,0.161485596760172,0.318648174581452,0.0579521387399262,0.165232115983973,0.118813506373202,0.0426530949591952,0.017891158000956,0.00266832277458695
"yes",6,"L","F",0.000114831200907745,0.000230112098769278,0.000956786123295765,0.00574974618571611,0.00242982733853354,0.00749990008538294,0.031441009445114,0.115315199543261,0.0367313513333082,0.174302952850497,0.289295638892762,0.199963336563868,0.116306219226837,0.0196630891117473
"no",6,"L","F",0.000644382510208966,0.00128923637674643,0.00533134864205535,0.0310781417470733,0.0126585945089667,0.0374117665429008,0.133801701297106,0.301437253038227,0.061021865880277,0.186253825588499,0.14641867516637,0.0553890115461121,0.0237044941186469,0.0035597030368113
"yes",7,"L","F",8.6002027807534e-05,0.000172355780381799,0.000716853999131453,0.00431515591301807,0.00182732736914457,0.00565434700509571,0.0239387122077012,0.0911731324884745,0.0302088123643231,0.151735855744129,0.287020143645986,0.229512964824363,0.147555071374217,0.0260832652562286
"no",7,"L","F",0.0004826699682977,0.000966162064838117,0.0040020006447933,0.0235442837305321,0.00969661744156417,0.029026262891781,0.108537621098245,0.275286750713187,0.0616722235026921,0.202730941008921,0.176667156515421,0.0713124342144074,0.0313274357463534,0.00474744045896747
"yes",8,"L","F",6.44101532488268e-05,0.000129092100364325,0.000537033651670272,0.00323680370965451,0.00137279819760987,0.00425589074154885,0.0181532150262584,0.0712029884898982,0.0243407320552435,0.12831738082471,0.274174392818134,0.2551183201948,0.184571081486442,0.0345258605504181
"no",8,"L","F",0.000361525699829672,0.000723930528439194,0.00300238379030925,0.0177864704058954,0.00738702261196085,0.0223313327482012,0.0865210295887161,0.243297665846146,0.0597991986697756,0.212483513590814,0.207899543721871,0.0908128834849055,0.0412645358052488,0.00632896350788792
"yes",9,"L","F",4.82389247781955e-05,9.66861025254922e-05,0.000402289345230806,0.00242697395131599,0.00103052486711679,0.00319931539954163,0.013723783938734,0.0550677283056151,0.0192909116655281,0.105856955385192,0.252517289030172,0.273807613319908,0.22695841918116,0.0455732705831817
"no",9,"L","F",0.000270778926324471,0.000542364123900381,0.00225147340622187,0.0134079939670916,0.00560402390024351,0.017069308371257,0.0680061183754859,0.208746900754437,0.0556980497771959,0.214097734059389,0.237692682669324,0.114061245412681,0.0541184482929915,0.00843287796345749
"yes",10,"L","F",3.61276025299686e-05,7.24138070245465e-05,0.000301335480312609,0.00181922109941481,0.000773136315978998,0.00240279364435587,0.0103510502326605,0.0422657168457045,0.0150894128082121,0.0855418245993555,0.224777661383264,0.283135336112927,0.27349783952413,0.0599361305441298
"no",10,"L","F",0.000202805931279059,0.000406298688512062,0.00168781973702492,0.0100910022106483,0.00423789459970506,0.0129824253459478,0.0528588909231111,0.174497646872125,0.0499691319161147,0.207330842136659,0.263095195465644,0.140833691108774,0.0705780690140059,0.011228286050449
"yes",11,"L","F",2.70569815049484e-05,5.42342225127727e-05,0.000225705979637194,0.00136335695182667,0.000579779644004116,0.00180330840265438,0.0077934891829323,0.0322492289953352,0.0116822966145853,0.0679696280126811,0.194001526958483,0.281796234868488,0.322000651855732,0.0784535013296229
"no",11,"L","F",0.000151893444340848,0.000304347838418969,0.0012649672473658,0.00758532176037602,0.00319709861183607,0.00983669959386428,0.0407269324325008,0.142651831137737,0.0433442462668873,0.193183907217009,0.281119956183824,0.17031639324394,0.0913800217294608,0.014936383292439
"yes",12,"L","F",2.02636911838475e-05,4.06182769379662e-05,0.000169052527878156,0.00102155438886366,0.000434637137581267,0.00135267641733426,0.00586008828971856,0.0244953973586933,0.00897273478576226,0.0532824470128315,0.162951219563348,0.269981110292034,0.369347528944796,0.102070671313037
"no",12,"L","F",0.000113760595420903,0.000227967428365698,0.000947879260257334,0.00569657718258419,0.00240754188391916,0.00743180199027268,0.031166846913383,0.114466323648536,0.0365127477288855,0.173607743873005,0.289395108730375,0.200952054207519,0.117229158726749,0.0198444878307273
"yes",1,"A","V",0.00533165166165789,0.0105184656276704,0.0414970399157194,0.191595817620021,0.0598597147458534,0.13757012042417,0.257335890689783,0.197658203378187,0.019909489996553,0.0442135337941214,0.0237878538628935,0.00736193246712946,0.00293073345423456,0.000429552362007146
"no",1,"A","V",0.0292159496681186,0.0537098410698531,0.171676397556983,0.395866792893261,0.0644989984418604,0.104096489371201,0.111175439881665,0.0506428916931606,0.00412583480522322,0.00866537978153126,0.00439928119213562,0.00132654868260296,0.000523620760464749,7.65342019395376e-05
"yes",2,"A","V",0.00399834066716203,0.00791958083569702,0.0316580284851723,0.155292929920626,0.0518383420244003,0.125786325058096,0.263629954191428,0.232391855368988,0.0250715930523474,0.0568603817539626,0.0312870687641471,0.00978381530229466,0.00390830585126289,0.000573478724415599
"no",2,"A","V",0.022042141163114,0.0413833361397445,0.140273016945802,0.378542596625344,0.0703651465857511,0.11961580126216,0.13675923669507,0.0656549754696936,0.00544657835716833,0.011488253252808,0.00585794032966636,0.00176977934194555,0.000699007889956582,0.000102189941776687
"yes",3,"A","V",0.00299745218121242,0.00595492324326712,0.0240435962376969,0.123768725809317,0.0436082325552798,0.111027690878749,0.259806781984718,0.265545408308256,0.0310390789184084,0.0722986666223434,0.0409519167035378,0.0129821860058014,0.00520974824989295,0.000765592301519735
"no",3,"A","V",0.0165996999489405,0.0316696789042834,0.112507621723195,0.349936090812777,0.0738159756169637,0.132907128201766,0.164629421860334,0.0843529002009353,0.0071634114797372,0.015195043651083,0.00779307761057502,0.00236043502758065,0.000933070155213045,0.000136444806616232
"yes",4,"A","V",0.00224654694311265,0.00447318321269583,0.0181980941588808,0.0972970261379249,0.0357982695137574,0.0949821763984648,0.246419163146365,0.29391980418887,0.0376267451867557,0.0906197343519896,0.0532660157629314,0.0171905975928283,0.00694064589087384,0.00102199751455023
"no",4,"A","V",0.0124839019386124,0.0241095617826649,0.0888809886855558,0.313269243743682,0.074321495359012,0.142288966869654,0.193162861525625,0.107142386701394,0.00937544794361456,0.0200357309701915,0.0103548219636395,0.00314703074588263,0.0012453816934731,0.000182180076998772
"yes",5,"A","V",0.00168343672837678,0.0033576184179802,0.0137379252222605,0.0756478794247152,0.0288014783484405,0.0790973328257563,0.225319981148227,0.314283723920456,0.0444658899742373,0.111577474707039,0.0687221576485517,0.0227012608661279,0.0092396823714771,0.00136415839635462
"no",5,"A","V",0.00937885927724303,0.0182809035464024,0.0693674857289148,0.272234912271682,0.0718009673128824,0.146411962707682,0.22003249113404,0.134153708674523,0.0121923120058118,0.0263111221678661,0.013736387885663,0.00419364222570096,0.00166200332585265,0.000243241735735422
"yes",6,"A","V",0.00126129497478734,0.00251884382451976,0.010350468003619,0.0583050377449751,0.0227992673653709,0.0644005441678186,0.199162645885535,0.324051728567856,0.0509936267867556,0.134429990550916,0.0877468593804293,0.0298710327967201,0.0122879952884365,0.00182066466226116
"no",6,"A","V",0.00704060822509813,0.0138192481279401,0.0536203776420254,0.230328053074679,0.0666490911320527,0.144641072559764,0.242456711478423,0.165042172869324,0.0157242645756454,0.0343682375275383,0.0181832189154495,0.00558458257389272,0.00221759839395441,0.000324762904213793
"yes",7,"A","V",0.000944910085558098,0.00188880641747146,0.00778667789468805,0.044633110309076,0.0178171884001543,0.0514756702228375,0.170769173943583,0.321907601184599,0.0565037233980511,0.157823817500804,0.11057854716373,0.0391208222444883,0.0163203852747251,0.00242956596023425
"no",7,"A","V",0.00528220003025916,0.0104224461057746,0.0411381809183916,0.190352712791206,0.0596111779946227,0.137252187408518,0.257692799802195,0.198779194221794,0.0200633748708844,0.0445821518984014,0.0240015290112636,0.00743023898926043,0.00295821234981852,0.00043359360760975
"yes",8,"A","V",0.00070783135163735,0.00141591070114982,0.00585136505089706,0.0339875741892505,0.0137842882493797,0.0405394367769483,0.142594099248409,0.30814440498758,0.0602731270656769,0.179802529980794,0.137097931288603,0.0509219549292422,0.0216380998645943,0.00324144631583767
"no",8,"A","V",0.00396120638660348,0.0078469003418015,0.0313790731956881,0.154193382900077,0.0515709450386642,0.125345470606506,0.263665615180557,0.233507085706104,0.025252897854163,0.0573157128931648,0.031563773677045,0.00987415937408198,0.00394490359478694,0.000578873250756673
"yes",9,"A","V",0.000530204303029705,0.00106116020831692,0.00439334783581998,0.0257766750541563,0.010581379404202,0.0315546916573225,0.116420096754459,0.28458755293172,0.0617409429712355,0.198017681269926,0.166630429146289,0.0657601350965136,0.0286222490356363,0.0043234543313736
"no",9,"A","V",0.00296958586015128,0.00590005480038997,0.0238287249143866,0.122831945004742,0.0433458404655687,0.11051922263522,0.259515989636877,0.266557747734596,0.0312442767463281,0.0728473742073831,0.0413066947412841,0.0131013012767849,0.00525844939634723,0.000772792579941783
"yes",10,"A","V",0.000397134237268304,0.000795149148339545,0.00329654105305745,0.0194891745521778,0.00807416498143685,0.0243374843009635,0.0932959228570687,0.254131595512911,0.0606742933575575,0.21015881017538,0.197774077277536,0.0840653638681708,0.0377457364418299,0.0057645522363029
"no",10,"A","V",0.00222564595581048,0.00443184416597937,0.0180337282890264,0.0965221887316781,0.0355573232794161,0.0944582008682824,0.245843535771066,0.294721628197979,0.0378469419899898,0.0912599967645846,0.0537149891891485,0.0173469903666906,0.00700537967516679,0.00103160675518177
"yes",11,"A","V",0.000297452003956981,0.000595741968585247,0.00247237604306435,0.014700833774666,0.00613289552758118,0.0186386264931771,0.0736424713938317,0.220069693902678,0.0572432115476088,0.214506843491299,0.22834090565753,0.106096960724527,0.0495796954057276,0.00768229206576754
"no",11,"A","V",0.00166776593954302,0.00332651935542018,0.0136128512727695,0.0750216906895178,0.0285909192426281,0.0785982219269937,0.224536271419731,0.314777362576016,0.0446858089720427,0.112293839788768,0.0692807107170903,0.0229054608706056,0.00932559688913037,0.00137698033974465
"yes",12,"A","V",0.000222784821261256,0.000446297343578049,0.00185359709500909,0.0110692922250936,0.00464219199750056,0.014196895810571,0.0574317097238689,0.185450960803128,0.0519656271909038,0.210411846371093,0.255508922754775,0.131780765695125,0.0647876517941549,0.010231456373938
"no",12,"A","V",0.00124954890382052,0.00249547452806554,0.0102556692413517,0.0578080367102256,0.0226220330007242,0.0639519478469109,0.198263010001341,0.324171832032708,0.0511921494048688,0.135188571071234,0.088426461134676,0.0301357046705428,0.012401791968554,0.00183776948497705
"yes",1,"L","V",0.00626970313306984,0.0123344719971884,0.0482178409266034,0.213826655113551,0.0639852240158016,0.142287699257211,0.249612753335213,0.178406849981264,0.0173752122327483,0.0382114844427345,0.0203479922328987,0.00626783312496038,0.00249131690621718,0.000364963300537813
"no",1,"L","V",0.0342116724474895,0.0619837999662395,0.19055798905862,0.399812369439951,0.0604288765390449,0.0949851353950715,0.0981247828330484,0.043606917498352,0.00352328631121357,0.00738561223537859,0.00374219206755488,0.00112743965049922,0.000444903770595473,6.50227869412046e-05
"yes",2,"L","V",0.00470291837043087,0.00929553555107402,0.0368999381234577,0.175218726762117,0.0564359636938652,0.132905005389861,0.261299735833383,0.212816050361912,0.0220565807394387,0.0494018374007656,0.0268218560198592,0.00833564207963433,0.00332295075514488,0.000487258919056432
"no",2,"L","V",0.0258438489055378,0.0479820926923798,0.157591375598247,0.389864295502784,0.0673064245635386,0.111030557974392,0.121980201215996,0.0567701062614975,0.00465899150703242,0.00980196303299397,0.00498504319860726,0.00150433468762479,0.000593944845751593,8.68200136168173e-05
"yes",3,"L","V",0.00352628023219337,0.00699443931834513,0.028091623711883,0.140924488138763,0.0482318265042596,0.119613113438636,0.263207647695264,0.247227432496455,0.0275825803915745,0.0632397789832004,0.0352087676395213,0.0110709160418815,0.00443059747706265,0.000650507930960664
"no",3,"L","V",0.0194814242867743,0.0368526202435648,0.127670746626997,0.367281794729766,0.0722074507672646,0.125788805291059,0.148712785323266,0.073329322234352,0.00614120289153619,0.0129828479900678,0.00663547352226546,0.00200673981831301,0.000792862918700954,0.000115923356072911
"yes",4,"L","V",0.00264324712644903,0.00525681352324642,0.0213006440237378,0.111605519190689,0.0401214687351214,0.104093549028558,0.255059896534736,0.278706244922684,0.0338533811590327,0.0799404371067839,0.0459679119165753,0.0146778603367471,0.00590462276617809,0.000868403629460168
"no",4,"L","V",0.0146617724349517,0.028133306446015,0.101684983597318,0.33471924890643,0.0744148076100418,0.137571901789418,0.177115998654106,0.0937740959074151,0.00806108502381386,0.0171504984865445,0.00882313604460372,0.00267607460892949,0.00105830943462037,0.000154781055792919
"yes",5,"L","V",0.00198089909040488,0.00394738466303317,0.0161022707864979,0.087286994942534,0.0326314026482189,0.0879626679236569,0.238019489427604,0.303962086419319,0.0406078203852553,0.0994675160151316,0.0595936058031851,0.0194146432990444,0.00786401706335371,0.00115920153276161
"no",5,"L","V",0.0110210871616294,0.0213771819269464,0.0798788963952455,0.295690823740869,0.0735811270155972,0.144791271255937,0.205245283651636,0.118412062388023,0.0105231075575658,0.0225770480055,0.0117158515852668,0.00356713443491674,0.00141246365257242,0.000206661228294935
"yes",6,"L","V",0.00148427601875726,0.00296216114661077,0.0121444884878685,0.0675898656594991,0.0260567245794723,0.0724967197692314,0.214363400692839,0.319959601966382,0.0473908052816736,0.121377250052999,0.076561550510661,0.0256012082265366,0.0104647209544735,0.00154722665299567
"no",6,"L","V",0.00827683176359431,0.0161859190538833,0.0620632264958375,0.253878291658085,0.069839376760565,0.14636942866488,0.230529354989345,0.147192637432905,0.0136388394346045,0.0295846546366653,0.0155284876471307,0.00475218214234596,0.00188484330145322,0.000275926018706296
"yes",7,"L","V",0.00111202054842597,0.00222173339164126,0.00914352163492479,0.0519288103042533,0.0205032986071138,0.0585250680009491,0.186895244461005,0.324602290141054,0.0535662179471662,0.144669966062542,0.0972341534404061,0.033623010677865,0.0139097959971789,0.00206486878547496
"no",7,"L","V",0.00621160530927877,0.0122222955866391,0.0478063151751724,0.21252106797377,0.0637598092379137,0.142060381713596,0.250130954585186,0.179496867115224,0.0175135628729979,0.0385358899291784,0.0205320507753741,0.00632611337313038,0.00251468923888731,0.000368397113651775
"yes",8,"L","V",0.000833048620273953,0.00166576276826905,0.00687505401426704,0.0396540631274292,0.0159477413880709,0.0464585836196872,0.158330693826554,0.317257220736113,0.0584007832282498,0.167717650045279,0.121717099925097,0.0439256978945624,0.018461384768799,0.00275521603734841
"no",8,"L","V",0.00465927099011419,0.00921046669722101,0.0365780017368201,0.17403427952316,0.0561758659278626,0.132526951379725,0.261520268480542,0.213945156024396,0.0222225803042641,0.0498071037664404,0.0270612865951387,0.00841283467074427,0.00335409110048079,0.000491842803090226
"yes",9,"L","V",0.000624018491572444,0.00124856978742723,0.0051642622545564,0.030138843911782,0.0122930101027896,0.0363889880571302,0.130853376301515,0.298920705137319,0.0612190664546344,0.188353335440774,0.149673344998715,0.0569930209632138,0.0244539412008331,0.00367551689773771
"no",9,"L","V",0.00349351479867473,0.00693012833882462,0.0278424419334622,0.139894933803521,0.0479640861295303,0.119135893251629,0.263098673484727,0.248310744948526,0.0277750219954548,0.0637354083877474,0.0355175849468869,0.0111728838703478,0.00447205754093172,0.000656626569735974
"yes",10,"L","V",0.000467414060020007,0.000935667130711552,0.00387629465035881,0.0228246220133284,0.00941012082132024,0.0282032183572814,0.105921347391223,0.271958969666817,0.0615866090647341,0.204181393289143,0.180127843975943,0.073297441209464,0.03230735146396,0.0049017069056948
"no",10,"L","V",0.00261866508357591,0.00520830912620726,0.0211093313372967,0.1107403759827,0.0398668725895221,0.103572467786707,0.25463728341445,0.279639935940528,0.0340665798060624,0.0805299825553472,0.0463617820917624,0.0148120751558088,0.00595976914557261,0.000876569984459397
"yes",11,"L","V",0.000350097497062513,0.000701070396562781,0.00290791777720721,0.0172381753172737,0.00716501073389155,0.0216805684900038,0.0842901007194199,0.239526519384484,0.0594445523417041,0.213080407625906,0.21133264026164,0.0932115521475095,0.0425371037100734,0.00653428359726116
"no",11,"L","V",0.00196246472490278,0.00391086624777609,0.0159562870343959,0.0865791182076157,0.0324030090085787,0.0874454292413273,0.237342261210914,0.304640080061364,0.0408301547715407,0.10014386416679,0.0600886241257687,0.019590468449086,0.00793727343901163,0.0011700993109286
"yes",12,"L","V",0.0002622185708239,0.000525231429019639,0.00218054444766627,0.0129920308468312,0.00543343427091146,0.0165615895484289,0.0661614233486134,0.204879782450884,0.0551287927944161,0.213751592061934,0.240789350121422,0.11687175813041,0.0557563981032765,0.00870585387536293
"no",12,"L","V",0.00147045644792921,0.00293470318159331,0.0120336093570394,0.0670226019335349,0.0258606222797581,0.0720173433083978,0.213517648451683,0.320295736308692,0.0476042569990071,0.122117406277236,0.0771718764294074,0.02583010419181,0.0105618682406259,0.001561766593285
