codeUC;saison;verger;variete;nature;arbre;UCmere;nombreApicale;nombreLaterale;croissance;orientation;hauteur;positionUC1;positionUC;PUCM;PUCGM;diamUCM1;diamUCM2;diamAxeI;longueurAxeSec;date;stadeInflo;longueurInflo;DFInflo;ceci;obs
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;31/8/10 11:30;E;20;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;1/9/10 11:00;E;21,3;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;2/9/10 11:05;E;22,2;FE;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;3/9/10 10:30;F;23,3;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;6/9/10 11:10;F;25,1;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;7/9/10 11:10;F;25,8;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;8/9/10 11:10;F;26,4;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;9/9/10 11:00;F;26,85;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;10/9/10 9:45;F;27,2;F;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;13/9/10 10:20;F;27,2;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;14/9/10 10:20;F;27,2;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;21/9/10 10:00;PF;27,2;;;
3-BM-jose-F-B4-2-A;3;BM;jose;F;B4;2;1;0;1    ;ouest;1,55;A;A;A;A;0,8;0,79;0,65;9,1;18/10/10 10:00;G;27,2;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;3/8/10 12:20;B2;;;;Sac tulle
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;4/8/10 12:15;B2;;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;5/8/10 12:00;B2;;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;6/8/10 12:00;B2/C;;D;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;7/8/10 16:30;C;;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;9/8/10 11:50;C;;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;10/8/10 11:50;C;;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;11/8/10 11:50;C;;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;13/8/10 14:00;C/D1;1,7;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;15/8/10 14:30;D1;2,35;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;16/8/10 11:30;D1;2,5;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;17/8/10 10:30;D1;2,7;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;18/8/10 11:10;D1;3;FD1;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;19/8/10 11:30;D2;3,5;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;20/8/10 11:00;D2/E;4;FD2;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;22/8/10 9:30;E;5;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;23/8/10 11:50;E;5,5;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;24/8/10 11:25;E;6;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;25/8/10 11:35;E;6,95;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;26/8/10 11:00;E;7,8;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;27/8/10 11:40;E;8,5;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;30/8/10 11:00;E;11;FE;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;31/8/10 11:30;F;12;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;1/9/10 11:00;F;12,6;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;2/9/10 11:05;F;12,7;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;3/9/10 10:30;F;13;;;Sac tulle retiré
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;6/9/10 11:10;F;13,4;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;7/9/10 11:10;F;13,7;F;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;8/9/10 11:10;F;13,7;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;9/9/10 11:00;F;13,7;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;15/9/10 11:00;PF;13,7;;;
3-BM-jose-F-B5-1-L;3;BM;jose;F;B5;1;0;1;1    ;est;1,8;L;L;L;A;0,83;0,86;0,7;9,1;20/10/10 11:00;G;13,7;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;1/10/10 11:20;B1;;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;4/10/10 11:05;B2;;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;5/10/10 11:25;B2;;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;6/10/10 11:25;B2/C;;D;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;7/10/10 11:25;C;;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;8/10/10 13:40;C/D1;;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;10/10/10 11:30;D1;1,9;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;11/10/10 11:40;D1;2,2;FD1;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;12/10/10 13:50;D2;3;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;13/10/10 11:45;D2;3,7;FD2;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;14/10/10 11:40;E;4,55;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;15/10/10 15:30;E;5,5;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;18/10/10 10:50;E;8,6;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;19/10/10 10:45;E;10,4;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;20/10/10 11:00;E;12,1;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;21/10/10 10:25;E;13,7;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;22/10/10 10:25;E;15,1;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;25/10/10 10:45;E/F;18,8;FE;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;26/10/10 10:10;F;19,75;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;27/10/10 10:10;F;20,85;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;28/10/10 10:50;F;21,7;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;29/10/10 13:25;F;22,6;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;31/10/10 16:10;F;23,35;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;2/11/10 10:30;F;23,6;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;3/11/10 10:45;F;23,65;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;4/11/10 10:20;F;23,8;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;5/11/10 16:20;F;23,9;F;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;8/11/10 11:10;PF;23,9;;;
3-BM-jose-F-B5-2-L;3;BM;jose;F;B5;2;0;3;3    ;est;1,7;L;L;A;L;0,77;0,77;0,7;6,5;20/11/10 10:10;G;23,9;;;oidium
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;5/8/10 12:00;B1/B2;;;;Sac tulle
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;6/8/10 12:00;B2;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;7/8/10 16:30;B2;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;9/8/10 11:50;B2;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;10/8/10 11:50;B2;;D;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;11/8/10 11:50;C;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;13/8/10 14:00;C;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;15/8/10 14:30;C/D1;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;16/8/10 11:30;C/D1;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;17/8/10 10:30;C/D1;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;18/8/10 11:10;C/D1;;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;19/8/10 11:30;D1;1,5;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;20/8/10 11:00;D1;2;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;22/8/10 9:30;D1;2,6;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;23/8/10 11:50;D1;3,5;FD1;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;24/8/10 11:25;D2;3,6;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;25/8/10 11:35;D2;4,5;FD2;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;26/8/10 11:00;E;5,3;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;27/8/10 11:40;E;5,5;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;30/8/10 11:00;E;8,7;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;31/8/10 11:30;E;9,85;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;1/9/10 11:00;E;11;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;2/9/10 11:05;E;12;;;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;3/9/10 10:30;E;12,8;FE;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;6/9/10 11:10;F;15,6;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;7/9/10 11:10;F;16,15;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;8/9/10 11:10;F;16,9;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;9/9/10 11:00;F;16,95;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;10/9/10 9:45;F;17,1;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;13/9/10 10:20;F;17,5;;oui;Sac tulle retiré
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;14/9/10 10:20;F;17,8;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;16/9/10 10:00;F;18,2;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;17/9/10 10:00;F;18,4;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;20/9/10 11:00;F;18,8;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;21/9/10 9:45;F;19,1;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;22/9/10 9:45;F;19,2;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;23/9/10 11:20;F;19,5;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;24/9/10 14:00;F;20,2;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;25/9/10 15:15;F;20,5;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;26/9/10 10:20;F;20,7;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;27/9/10 11:00;F;20,7;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;28/9/10 11:45;F;20,8;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;29/9/10 10:50;F;20,9;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;30/9/10 11:50;F;21,1;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;1/10/10 11:00;F;21,3;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;4/10/10 11:00;F;22;F;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;5/10/10 11:20;F;22;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;13/10/10 11:20;PF;22;;oui;
3-BM-jose-F-B6-1-L;3;BM;jose;F;B6;1;0;1;1    ;est;1,6;L;L;L;L;0,71;0,72;0,6;4,3;2/11/10 11:20;G;22;;oui;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;12/7/10 11:25;B2;;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;13/7/10 9:55;B2;;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;15/7/10 9:25;B2/C;;D;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;16/7/10 9:35;B2/C;;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;18/7/10 11:45;C;;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;19/7/10 8:30;C/D1;2,3;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;20/7/10 10:35;D1;2,7;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;21/7/10 9:50;D1;2,9;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;22/7/10 16:00;D1;3,6;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;23/7/10 10:40;D1;4,3;FD1;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;25/7/10 12:20;D2;5,5;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;26/7/10 11:25;D2/E;6,45;FD2;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;27/7/10 13:55;E;7,6;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;28/7/10 10:10;E;8,5;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;29/7/10 11:45;E;9,2;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;30/7/10 10:30;E;10,4;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;1/8/10 11:30;E;12,4;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;2/8/10 13:00;E;13,5;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;3/8/10 12:00;E;14;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;4/8/10 12:00;E;14,7;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;5/8/10 11:50;E;15,1;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;6/8/10 11:50;E;15,7;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;7/8/10 16:30;E;16,5;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;9/8/10 11:40;E;17,5;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;10/8/10 11:50;E/F;18,2;FE;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;11/8/10 11:40;F;18,6;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;13/8/10 14:00;F;19,8;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;15/8/10 14:30;F;21,2;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;16/8/10 11:30;F;21,4;;;
3-BM-jose-F-F14-1-L;3;BM;jose;F;F14;1;1;1; 1/2;nord;1,5;L;L;L;A;0,81;0,78;0,73;9,8;17/8/10 10:30;F;21,55;;;
