CodeUC,Days,TTS,Length,Pheno_stage,Date
3-GF-cog-F-A37-1-L,45,568.56,15.9950170279,3,2010-09-12 00:00:00
3-GF-cog-F-B19-1-A,49,613.42,23.598485487,3,2010-09-12 00:00:00
3-GF-cog-F-B19-1-L,48,601.795,18.498522765,3,2010-09-12 00:00:00
3-GF-cog-F-B21-1-A,50,625.245,22.8985209875,3,2010-09-12 00:00:00
3-GF-cog-F-B22-1-A,46,580.04,17.5977799059,3,2010-09-12 00:00:00
3-GF-cog-F-B25-1-L1,51,638.185,28.6974967641,3,2010-09-12 00:00:00
3-GF-cog-F-B25-1-L2,50,625.245,27.9976427428,3,2010-09-12 00:00:00
3-GF-cog-F-B28-1-A,45,568.56,18.0944476968,3,2010-09-12 00:00:00
3-GF-cog-F-B7-1-A,49,613.42,20.897653784,3,2010-09-12 00:00:00
3-GF-cog-F-B7-1-L,48,601.795,18.2979519091,3,2010-09-12 00:00:00
3-GF-cog-F-B8-1-L1,49,613.42,20.6975825596,3,2010-09-12 00:00:00
3-GF-cog-F-B8-1-L2,49,613.42,17.8981908472,3,2010-09-12 00:00:00
3-GF-cog-F-C28-1-L,45,568.56,21.9958668818,3,2010-09-12 00:00:00
3-GF-cog-F-A2-1-A,53,663.62,25.4991227846,3,2010-09-13 00:00:00
3-GF-cog-F-A37-1-A,46,581.55,18.4458571934,3,2010-09-13 00:00:00
3-GF-cog-F-A37-1-L,46,581.55,15.9961400425,3,2010-09-13 00:00:00
3-GF-cog-F-B19-1-A,50,626.41,23.5988268789,3,2010-09-13 00:00:00
3-GF-cog-F-B19-1-L,49,614.785,18.4988557499,3,2010-09-13 00:00:00
3-GF-cog-F-B21-1-A,51,638.235,22.8988543769,3,2010-09-13 00:00:00
3-GF-cog-F-B22-1-A,47,593.03,17.5982803213,3,2010-09-13 00:00:00
3-GF-cog-F-B25-1-L1,52,651.175,28.6980610175,3,2010-09-13 00:00:00
3-GF-cog-F-B25-1-L2,51,638.235,27.9981740924,3,2010-09-13 00:00:00
3-GF-cog-F-B28-1-A,46,581.55,18.0956990264,3,2010-09-13 00:00:00
3-GF-cog-F-B7-1-A,50,626.41,20.8981826333,3,2010-09-13 00:00:00
3-GF-cog-F-B7-1-L,49,614.785,18.2984135596,3,2010-09-13 00:00:00
3-GF-cog-F-B8-1-L1,50,626.41,20.6981274614,3,2010-09-13 00:00:00
3-GF-cog-F-B8-1-L2,50,626.41,17.8985986432,3,2010-09-13 00:00:00
3-GF-cog-F-C28-1-L,46,581.55,21.9967984537,3,2010-09-13 00:00:00
3-GF-cog-F-A2-1-A,54,676.22,25.4993152946,3,2010-09-14 00:00:00
3-GF-cog-F-A37-1-A,47,594.15,18.4467662214,3,2010-09-14 00:00:00
3-GF-cog-F-A37-1-L,47,594.15,15.9969869957,3,2010-09-14 00:00:00
3-GF-cog-F-B19-1-A,51,639.01,23.599084324,3,2010-09-14 00:00:00
3-GF-cog-F-B19-1-L,50,627.385,18.4991068568,3,2010-09-14 00:00:00
3-GF-cog-F-B21-1-A,52,650.835,22.8991057875,3,2010-09-14 00:00:00
3-GF-cog-F-B22-1-A,48,605.63,17.5986576961,3,2010-09-14 00:00:00
3-GF-cog-F-B25-1-L1,53,663.775,28.6984865274,3,2010-09-14 00:00:00
3-GF-cog-F-B25-1-L2,52,650.835,27.9985747888,3,2010-09-14 00:00:00
3-GF-cog-F-B28-1-A,47,594.15,18.0966427502,3,2010-09-14 00:00:00
3-GF-cog-F-B7-1-A,51,639.01,20.8985814486,3,2010-09-14 00:00:00
3-GF-cog-F-B7-1-L,50,627.385,18.2987616989,3,2010-09-14 00:00:00
3-GF-cog-F-B8-1-L1,51,639.01,20.6985383829,3,2010-09-14 00:00:00
3-GF-cog-F-B8-1-L2,51,639.01,17.8989061685,3,2010-09-14 00:00:00
3-GF-cog-F-C28-1-L,47,594.15,21.9975009906,3,2010-09-14 00:00:00
3-GF-cog-F-A2-1-A,55,687.935,25.4994561759,3,2010-09-15 00:00:00
3-GF-cog-F-A37-1-A,48,605.865,18.4474315081,3,2010-09-15 00:00:00
3-GF-cog-F-A37-1-L,48,605.865,15.997606856,3,2010-09-15 00:00:00
3-GF-cog-F-B19-1-A,52,650.725,23.5992727269,3,2010-09-15 00:00:00
3-GF-cog-F-B19-1-L,51,639.1,18.4992906221,3,2010-09-15 00:00:00
3-GF-cog-F-B21-1-A,53,662.55,22.8992897741,3,2010-09-15 00:00:00
3-GF-cog-F-B22-1-A,49,617.345,17.5989338706,3,2010-09-15 00:00:00
3-GF-cog-F-B25-1-L1,54,675.49,28.6987979251,3,2010-09-15 00:00:00
3-GF-cog-F-B25-1-L2,53,662.55,27.9988680271,3,2010-09-15 00:00:00
3-GF-cog-F-B28-1-A,48,605.865,18.0973334331,3,2010-09-15 00:00:00
3-GF-cog-F-B7-1-A,52,650.725,20.8988733127,3,2010-09-15 00:00:00
3-GF-cog-F-B7-1-L,51,639.1,18.2990164769,3,2010-09-15 00:00:00
3-GF-cog-F-B8-1-L1,52,650.725,20.698839107,3,2010-09-15 00:00:00
3-GF-cog-F-B8-1-L2,52,650.725,17.8991312234,3,2010-09-15 00:00:00
3-GF-cog-F-C28-1-L,48,605.865,21.9980151381,3,2010-09-15 00:00:00
3-GF-cog-F-A2-1-A,56,699.69,25.4995684104,3,2010-09-16 00:00:00
3-GF-cog-F-A37-1-A,49,617.62,18.447961544,3,2010-09-16 00:00:00
3-GF-cog-F-A37-1-L,49,617.62,15.998100703,3,2010-09-16 00:00:00
3-GF-cog-F-B19-1-A,53,662.48,23.5994228204,3,2010-09-16 00:00:00
3-GF-cog-F-B19-1-L,52,650.855,18.4994370216,3,2010-09-16 00:00:00
3-GF-cog-F-B21-1-A,54,674.305,22.8994363495,3,2010-09-16 00:00:00
3-GF-cog-F-B22-1-A,50,629.1,17.5991538916,3,2010-09-16 00:00:00
3-GF-cog-F-B25-1-L1,55,687.245,28.6990460054,3,2010-09-16 00:00:00
3-GF-cog-F-B25-1-L2,54,674.305,27.9991016402,3,2010-09-16 00:00:00
3-GF-cog-F-B28-1-A,49,617.62,18.0978837043,3,2010-09-16 00:00:00
3-GF-cog-F-B7-1-A,53,662.48,20.8991058325,3,2010-09-16 00:00:00
3-GF-cog-F-B7-1-L,52,650.855,18.2992194513,3,2010-09-16 00:00:00
3-GF-cog-F-B8-1-L1,53,662.48,20.6990786856,3,2010-09-16 00:00:00
3-GF-cog-F-B8-1-L2,53,662.48,17.8993105177,3,2010-09-16 00:00:00
3-GF-cog-F-C28-1-L,49,617.62,21.9984247516,3,2010-09-16 00:00:00
3-GF-cog-F-A2-1-A,57,712.42,25.4996639866,3,2010-09-17 00:00:00
3-GF-cog-F-A37-1-A,50,630.35,18.4484129304,3,2010-09-17 00:00:00
3-GF-cog-F-A37-1-L,50,630.35,15.9985212719,3,2010-09-17 00:00:00
3-GF-cog-F-B19-1-A,54,675.21,23.599550637,3,2010-09-17 00:00:00
3-GF-cog-F-B19-1-L,53,663.585,18.4995616927,3,2010-09-17 00:00:00
3-GF-cog-F-B21-1-A,55,687.035,22.89956117,3,2010-09-17 00:00:00
3-GF-cog-F-B22-1-A,51,641.83,17.5993412591,3,2010-09-17 00:00:00
3-GF-cog-F-B25-1-L1,56,699.975,28.6992572663,3,2010-09-17 00:00:00
3-GF-cog-F-B25-1-L2,55,687.035,27.999300581,3,2010-09-17 00:00:00
3-GF-cog-F-B28-1-A,50,630.35,18.0983523248,3,2010-09-17 00:00:00
3-GF-cog-F-B7-1-A,54,675.21,20.8993038433,3,2010-09-17 00:00:00
3-GF-cog-F-B7-1-L,53,663.585,18.2993923015,3,2010-09-17 00:00:00
3-GF-cog-F-B8-1-L1,54,675.21,20.6992827077,3,2010-09-17 00:00:00
3-GF-cog-F-B8-1-L2,54,675.21,17.8994632021,3,2010-09-17 00:00:00
3-GF-cog-F-C28-1-L,50,630.35,21.998773578,3,2010-09-17 00:00:00
3-GF-cog-F-A2-1-A,58,724.82,25.4997366944,3,2010-09-18 00:00:00
3-GF-cog-F-A37-1-A,51,642.75,18.4487563267,3,2010-09-18 00:00:00
3-GF-cog-F-A37-1-L,51,642.75,15.9988412246,3,2010-09-18 00:00:00
3-GF-cog-F-B19-1-A,55,687.61,23.5996478713,3,2010-09-18 00:00:00
3-GF-cog-F-B19-1-L,54,675.985,18.4996565345,3,2010-09-18 00:00:00
3-GF-cog-F-B21-1-A,56,699.435,22.8996561252,3,2010-09-18 00:00:00
3-GF-cog-F-B22-1-A,52,654.23,17.5994837971,3,2010-09-18 00:00:00
3-GF-cog-F-B25-1-L1,57,712.375,28.6994179801,3,2010-09-18 00:00:00
3-GF-cog-F-B25-1-L2,56,699.435,27.9994519224,3,2010-09-18 00:00:00
3-GF-cog-F-B28-1-A,51,642.75,18.098708833,3,2010-09-18 00:00:00
3-GF-cog-F-B7-1-A,55,687.61,20.8994544778,3,2010-09-18 00:00:00
3-GF-cog-F-B7-1-L,54,675.985,18.2995237955,3,2010-09-18 00:00:00
3-GF-cog-F-B8-1-L1,55,687.61,20.6994379154,3,2010-09-18 00:00:00
3-GF-cog-F-B8-1-L2,55,687.61,17.8995793548,3,2010-09-18 00:00:00
3-GF-cog-F-C28-1-L,51,642.75,21.9990389468,3,2010-09-18 00:00:00
3-GF-cog-F-A2-1-A,59,737.755,25.4997958288,3,2010-09-19 00:00:00
3-GF-cog-F-A37-1-A,52,655.685,18.4490356245,3,2010-09-19 00:00:00
3-GF-cog-F-A37-1-L,52,655.685,15.9991014555,3,2010-09-19 00:00:00
3-GF-cog-F-B19-1-A,56,700.545,23.5997269538,3,2010-09-19 00:00:00
3-GF-cog-F-B19-1-L,55,688.92,18.4997336711,3,2010-09-19 00:00:00
3-GF-cog-F-B21-1-A,57,712.37,22.899733354,3,2010-09-19 00:00:00
3-GF-cog-F-B22-1-A,53,667.165,17.5995997268,3,2010-09-19 00:00:00
3-GF-cog-F-B25-1-L1,58,725.31,28.6995486919,3,2010-09-19 00:00:00
3-GF-cog-F-B25-1-L2,57,712.37,27.9995750115,3,2010-09-19 00:00:00
3-GF-cog-F-B28-1-A,52,655.685,18.0989987958,3,2010-09-19 00:00:00
3-GF-cog-F-B7-1-A,56,700.545,20.8995769923,3,2010-09-19 00:00:00
3-GF-cog-F-B7-1-L,55,688.92,18.2996307425,3,2010-09-19 00:00:00
3-GF-cog-F-B8-1-L1,56,700.545,20.6995641494,3,2010-09-19 00:00:00
3-GF-cog-F-B8-1-L2,56,700.545,17.8996738244,3,2010-09-19 00:00:00
3-GF-cog-F-C28-1-L,52,655.685,21.9992547792,3,2010-09-19 00:00:00
3-GF-cog-F-A2-1-A,60,750.75,25.4998418693,3,2010-09-20 00:00:00
3-GF-cog-F-A37-1-A,53,668.68,18.4492530833,3,2010-09-20 00:00:00
3-GF-cog-F-A37-1-L,53,668.68,15.9993040693,3,2010-09-20 00:00:00
3-GF-cog-F-B19-1-A,57,713.54,23.5997885254,3,2010-09-20 00:00:00
3-GF-cog-F-B19-1-L,56,701.915,18.4997937279,3,2010-09-20 00:00:00
3-GF-cog-F-B21-1-A,58,725.365,22.8997934824,3,2010-09-20 00:00:00
3-GF-cog-F-B22-1-A,54,680.16,17.5996899872,3,2010-09-20 00:00:00
3-GF-cog-F-B25-1-L1,59,738.305,28.6996504611,3,2010-09-20 00:00:00
3-GF-cog-F-B25-1-L2,58,725.365,27.9996708457,3,2010-09-20 00:00:00
3-GF-cog-F-B28-1-A,53,668.68,18.0992245587,3,2010-09-20 00:00:00
3-GF-cog-F-B7-1-A,57,713.54,20.8996723795,3,2010-09-20 00:00:00
3-GF-cog-F-B7-1-L,56,701.915,18.2997140091,3,2010-09-20 00:00:00
3-GF-cog-F-B8-1-L1,57,713.54,20.6996624326,3,2010-09-20 00:00:00
3-GF-cog-F-B8-1-L2,57,713.54,17.8997473763,3,2010-09-20 00:00:00
3-GF-cog-F-C28-1-L,53,668.68,21.9994228228,3,2010-09-20 00:00:00
3-GF-cog-F-A2-1-A,61,762.985,25.4998756837,3,2010-09-21 00:00:00
3-GF-cog-F-A37-1-A,54,680.915,18.4494127983,3,2010-09-21 00:00:00
3-GF-cog-F-A37-1-L,54,680.915,15.9994528815,3,2010-09-21 00:00:00
3-GF-cog-F-B19-1-A,58,725.775,23.5998337467,3,2010-09-21 00:00:00
3-GF-cog-F-B19-1-L,57,714.15,18.4998378366,3,2010-09-21 00:00:00
3-GF-cog-F-B21-1-A,59,737.6,22.8998376436,3,2010-09-21 00:00:00
3-GF-cog-F-B22-1-A,55,692.395,17.5997562792,3,2010-09-21 00:00:00
3-GF-cog-F-B25-1-L1,60,750.54,28.6997252055,3,2010-09-21 00:00:00
3-GF-cog-F-B25-1-L2,59,737.6,27.9997412311,3,2010-09-21 00:00:00
3-GF-cog-F-B28-1-A,54,680.915,18.0993903728,3,2010-09-21 00:00:00
3-GF-cog-F-B7-1-A,58,725.775,20.8997424367,3,2010-09-21 00:00:00
3-GF-cog-F-B7-1-L,57,714.15,18.2997751644,3,2010-09-21 00:00:00
3-GF-cog-F-B8-1-L1,58,725.775,20.6997346168,3,2010-09-21 00:00:00
3-GF-cog-F-B8-1-L2,58,725.775,17.8998013965,3,2010-09-21 00:00:00
3-GF-cog-F-C28-1-L,54,680.915,21.9995462434,3,2010-09-21 00:00:00
3-GF-cog-F-A2-1-A,62,776.095,25.4999039345,3,2010-09-22 00:00:00
3-GF-cog-F-A37-1-A,55,694.025,18.4495462369,3,2010-09-22 00:00:00
3-GF-cog-F-A37-1-L,55,694.025,15.9995772111,3,2010-09-22 00:00:00
3-GF-cog-F-B19-1-A,59,738.885,23.5998715276,3,2010-09-22 00:00:00
3-GF-cog-F-B19-1-L,58,727.26,18.499874688,3,2010-09-22 00:00:00
3-GF-cog-F-B21-1-A,60,750.71,22.899874539,3,2010-09-22 00:00:00
3-GF-cog-F-B22-1-A,56,705.505,17.5998116642,3,2010-09-22 00:00:00
3-GF-cog-F-B25-1-L1,61,763.65,28.6997876522,3,2010-09-22 00:00:00
3-GF-cog-F-B25-1-L2,60,750.71,27.999800036,3,2010-09-22 00:00:00
3-GF-cog-F-B28-1-A,55,694.025,18.0995289073,3,2010-09-22 00:00:00
3-GF-cog-F-B7-1-A,59,738.885,20.8998009675,3,2010-09-22 00:00:00
3-GF-cog-F-B7-1-L,58,727.26,18.2998262579,3,2010-09-22 00:00:00
3-GF-cog-F-B8-1-L1,59,738.885,20.6997949246,3,2010-09-22 00:00:00
3-GF-cog-F-B8-1-L2,59,738.885,17.8998465289,3,2010-09-22 00:00:00
3-GF-cog-F-C28-1-L,55,694.025,21.9996493581,3,2010-09-22 00:00:00
3-GF-cog-F-A2-1-A,63,788.335,25.4999244845,3,2010-09-23 00:00:00
3-GF-cog-F-A37-1-A,56,706.265,18.4496433024,3,2010-09-23 00:00:00
3-GF-cog-F-A37-1-L,56,706.265,15.9996676508,3,2010-09-23 00:00:00
3-GF-cog-F-B19-1-A,60,751.125,23.5998990099,3,2010-09-23 00:00:00
3-GF-cog-F-B19-1-L,59,739.5,18.4999014942,3,2010-09-23 00:00:00
3-GF-cog-F-B21-1-A,61,762.95,22.899901377,3,2010-09-23 00:00:00
3-GF-cog-F-B22-1-A,57,717.745,17.599851952,3,2010-09-23 00:00:00
3-GF-cog-F-B25-1-L1,62,775.89,28.6998330766,3,2010-09-23 00:00:00
3-GF-cog-F-B25-1-L2,61,762.95,27.9998428114,3,2010-09-23 00:00:00
3-GF-cog-F-B28-1-A,56,706.265,18.0996296797,3,2010-09-23 00:00:00
3-GF-cog-F-B7-1-A,60,751.125,20.8998435436,3,2010-09-23 00:00:00
3-GF-cog-F-B7-1-L,59,739.5,18.2998634239,3,2010-09-23 00:00:00
3-GF-cog-F-B8-1-L1,60,751.125,20.6998387933,3,2010-09-23 00:00:00
3-GF-cog-F-B8-1-L2,60,751.125,17.8998793587,3,2010-09-23 00:00:00
3-GF-cog-F-C28-1-L,56,706.265,21.9997243653,3,2010-09-23 00:00:00
3-GF-cog-F-A2-1-A,64,802.72,25.4999430902,3,2010-09-24 00:00:00
3-GF-cog-F-A37-1-A,57,720.65,18.4497311857,3,2010-09-24 00:00:00
3-GF-cog-F-A37-1-L,57,720.65,15.999749535,3,2010-09-24 00:00:00
3-GF-cog-F-B19-1-A,61,765.51,23.5999238921,3,2010-09-24 00:00:00
3-GF-cog-F-B19-1-L,60,753.885,18.4999257643,3,2010-09-24 00:00:00
3-GF-cog-F-B21-1-A,62,777.335,22.8999256761,3,2010-09-24 00:00:00
3-GF-cog-F-B22-1-A,58,732.13,17.5998884285,3,2010-09-24 00:00:00
3-GF-cog-F-B25-1-L1,63,790.275,28.6998742037,3,2010-09-24 00:00:00
3-GF-cog-F-B25-1-L2,62,777.335,27.99988154,3,2010-09-24 00:00:00
3-GF-cog-F-B28-1-A,57,720.65,18.0997209193,3,2010-09-24 00:00:00
3-GF-cog-F-B7-1-A,61,765.51,20.8998820917,3,2010-09-24 00:00:00
3-GF-cog-F-B7-1-L,60,753.885,18.2998970739,3,2010-09-24 00:00:00
3-GF-cog-F-B8-1-L1,61,765.51,20.6998785118,3,2010-09-24 00:00:00
3-GF-cog-F-B8-1-L2,61,765.51,17.8999090826,3,2010-09-24 00:00:00
3-GF-cog-F-C28-1-L,57,720.65,21.9997922766,3,2010-09-24 00:00:00
3-GF-cog-F-A2-1-A,65,815.025,25.4999553213,3,2010-09-25 00:00:00
3-GF-cog-F-A37-1-A,58,732.955,18.4497889588,3,2010-09-25 00:00:00
3-GF-cog-F-A37-1-L,58,732.955,15.9998033645,3,2010-09-25 00:00:00
3-GF-cog-F-B19-1-A,62,777.815,23.5999402492,3,2010-09-25 00:00:00
3-GF-cog-F-B19-1-L,61,766.19,18.4999417191,3,2010-09-25 00:00:00
3-GF-cog-F-B21-1-A,63,789.64,22.8999416498,3,2010-09-25 00:00:00
3-GF-cog-F-B22-1-A,59,744.435,17.5999124074,3,2010-09-25 00:00:00
3-GF-cog-F-B25-1-L1,64,802.58,28.6999012398,3,2010-09-25 00:00:00
3-GF-cog-F-B25-1-L2,63,789.64,27.9999069994,3,2010-09-25 00:00:00
3-GF-cog-F-B28-1-A,58,732.955,18.0997808988,3,2010-09-25 00:00:00
3-GF-cog-F-B7-1-A,62,777.815,20.8999074325,3,2010-09-25 00:00:00
3-GF-cog-F-B7-1-L,61,766.19,18.2999191948,3,2010-09-25 00:00:00
3-GF-cog-F-B8-1-L1,62,777.815,20.699904622,3,2010-09-25 00:00:00
3-GF-cog-F-B8-1-L2,62,777.815,17.8999286225,3,2010-09-25 00:00:00
3-GF-cog-F-C28-1-L,58,732.955,21.9998369203,3,2010-09-25 00:00:00
3-GF-cog-F-A2-1-A,66,827.42,25.4999649857,3,2010-09-26 00:00:00
3-GF-cog-F-A37-1-A,59,745.35,18.4498346085,3,2010-09-26 00:00:00
3-GF-cog-F-A37-1-L,59,745.35,15.9998458981,3,2010-09-26 00:00:00
3-GF-cog-F-B19-1-A,63,790.21,23.5999531738,3,2010-09-26 00:00:00
3-GF-cog-F-B19-1-L,62,778.585,18.4999543257,3,2010-09-26 00:00:00
3-GF-cog-F-B21-1-A,64,802.035,22.8999542714,3,2010-09-26 00:00:00
3-GF-cog-F-B22-1-A,60,756.83,17.5999313543,3,2010-09-26 00:00:00
3-GF-cog-F-B25-1-L1,65,814.975,28.6999226025,3,2010-09-26 00:00:00
3-GF-cog-F-B25-1-L2,64,802.035,27.9999271162,3,2010-09-26 00:00:00
3-GF-cog-F-B28-1-A,59,745.35,18.0998282919,3,2010-09-26 00:00:00
3-GF-cog-F-B7-1-A,63,790.21,20.8999274556,3,2010-09-26 00:00:00
3-GF-cog-F-B7-1-L,62,778.585,18.2999366736,3,2010-09-26 00:00:00
3-GF-cog-F-B8-1-L1,63,790.21,20.699925253,3,2010-09-26 00:00:00
3-GF-cog-F-B8-1-L2,63,790.21,17.8999440621,3,2010-09-26 00:00:00
3-GF-cog-F-C28-1-L,59,745.35,21.9998721957,3,2010-09-26 00:00:00
3-GF-cog-F-A2-1-A,67,838.725,25.4999719651,3,2010-09-27 00:00:00
3-GF-cog-F-A37-1-A,60,756.655,18.4498675757,3,2010-09-27 00:00:00
3-GF-cog-F-A37-1-L,60,756.655,15.9998766149,3,2010-09-27 00:00:00
3-GF-cog-F-B19-1-A,64,801.515,23.5999625077,3,2010-09-27 00:00:00
3-GF-cog-F-B19-1-L,63,789.89,18.4999634299,3,2010-09-27 00:00:00
3-GF-cog-F-B21-1-A,65,813.34,22.8999633865,3,2010-09-27 00:00:00
3-GF-cog-F-B22-1-A,61,768.135,17.5999450374,3,2010-09-27 00:00:00
3-GF-cog-F-B25-1-L1,66,826.28,28.6999380301,3,2010-09-27 00:00:00
3-GF-cog-F-B25-1-L2,65,813.34,27.9999416441,3,2010-09-27 00:00:00
3-GF-cog-F-B28-1-A,60,756.655,18.0998625181,3,2010-09-27 00:00:00
3-GF-cog-F-B7-1-A,64,801.515,20.8999419158,3,2010-09-27 00:00:00
3-GF-cog-F-B7-1-L,63,789.89,18.2999492964,3,2010-09-27 00:00:00
3-GF-cog-F-B8-1-L1,64,801.515,20.6999401523,3,2010-09-27 00:00:00
3-GF-cog-F-B8-1-L2,64,801.515,17.8999552121,3,2010-09-27 00:00:00
3-GF-cog-F-C28-1-L,60,756.655,21.9998976708,3,2010-09-27 00:00:00
3-GF-cog-F-A2-1-A,68,851.31,25.4999781112,3,2010-09-28 00:00:00
3-GF-cog-F-A37-1-A,61,769.24,18.4498966071,3,2010-09-28 00:00:00
3-GF-cog-F-A37-1-L,61,769.24,15.9999036646,3,2010-09-28 00:00:00
3-GF-cog-F-B19-1-A,65,814.1,23.5999707272,3,2010-09-28 00:00:00
3-GF-cog-F-B19-1-L,64,802.475,18.4999714472,3,2010-09-28 00:00:00
3-GF-cog-F-B21-1-A,66,825.925,22.8999714133,3,2010-09-28 00:00:00
3-GF-cog-F-B22-1-A,62,780.72,17.5999570869,3,2010-09-28 00:00:00
3-GF-cog-F-B25-1-L1,67,838.865,28.6999516158,3,2010-09-28 00:00:00
3-GF-cog-F-B25-1-L2,66,825.925,27.9999544375,3,2010-09-28 00:00:00
3-GF-cog-F-B28-1-A,61,769.24,18.0998926583,3,2010-09-28 00:00:00
3-GF-cog-F-B7-1-A,65,814.1,20.8999546497,3,2010-09-28 00:00:00
3-GF-cog-F-B7-1-L,64,802.475,18.2999604122,3,2010-09-28 00:00:00
3-GF-cog-F-B8-1-L1,65,814.1,20.6999532728,3,2010-09-28 00:00:00
3-GF-cog-F-B8-1-L2,65,814.1,17.899965031,3,2010-09-28 00:00:00
3-GF-cog-F-C28-1-L,61,769.24,21.9999201045,3,2010-09-28 00:00:00
3-GF-cog-F-A2-1-A,69,866.05,25.499983619,3,2010-09-29 00:00:00
3-GF-cog-F-A37-1-A,62,783.98,18.4499226234,3,2010-09-29 00:00:00
3-GF-cog-F-A37-1-L,62,783.98,15.9999279051,3,2010-09-29 00:00:00
3-GF-cog-F-B19-1-A,66,828.84,23.599978093,3,2010-09-29 00:00:00
3-GF-cog-F-B19-1-L,65,817.215,18.4999786319,3,2010-09-29 00:00:00
3-GF-cog-F-B21-1-A,67,840.665,22.8999786065,3,2010-09-29 00:00:00
3-GF-cog-F-B22-1-A,63,795.46,17.599967885,3,2010-09-29 00:00:00
3-GF-cog-F-B25-1-L1,68,853.605,28.6999637905,3,2010-09-29 00:00:00
3-GF-cog-F-B25-1-L2,67,840.665,27.9999659022,3,2010-09-29 00:00:00
3-GF-cog-F-B28-1-A,62,783.98,18.0999196682,3,2010-09-29 00:00:00
3-GF-cog-F-B7-1-A,66,828.84,20.899966061,3,2010-09-29 00:00:00
3-GF-cog-F-B7-1-L,65,817.215,18.2999703735,3,2010-09-29 00:00:00
3-GF-cog-F-B8-1-L1,66,828.84,20.6999650306,3,2010-09-29 00:00:00
3-GF-cog-F-B8-1-L2,66,828.84,17.8999738301,3,2010-09-29 00:00:00
3-GF-cog-F-C28-1-L,62,783.98,21.9999402083,3,2010-09-29 00:00:00
3-GF-cog-F-A2-1-A,70,878.915,25.4999872805,3,2010-09-30 00:00:00
3-GF-cog-F-A37-1-A,63,796.845,18.4499399184,3,2010-09-30 00:00:00
3-GF-cog-F-A37-1-L,63,796.845,15.9999440196,3,2010-09-30 00:00:00
3-GF-cog-F-B19-1-A,67,841.705,23.5999829896,3,2010-09-30 00:00:00
3-GF-cog-F-B19-1-L,66,830.08,18.499983408,3,2010-09-30 00:00:00
3-GF-cog-F-B21-1-A,68,853.53,22.8999833883,3,2010-09-30 00:00:00
3-GF-cog-F-B22-1-A,64,808.325,17.5999750633,3,2010-09-30 00:00:00
3-GF-cog-F-B25-1-L1,69,866.47,28.699971884,3,2010-09-30 00:00:00
3-GF-cog-F-B25-1-L2,68,853.53,27.9999735237,3,2010-09-30 00:00:00
3-GF-cog-F-B28-1-A,63,796.845,18.0999376238,3,2010-09-30 00:00:00
3-GF-cog-F-B7-1-A,67,841.705,20.899973647,3,2010-09-30 00:00:00
3-GF-cog-F-B7-1-L,66,830.08,18.2999769956,3,2010-09-30 00:00:00
3-GF-cog-F-B8-1-L1,67,841.705,20.6999728469,3,2010-09-30 00:00:00
3-GF-cog-F-B8-1-L2,67,841.705,17.8999796796,3,2010-09-30 00:00:00
3-GF-cog-F-C28-1-L,63,796.845,21.9999535728,3,2010-09-30 00:00:00
3-GF-cog-F-A2-1-A,71,892.42,25.499990247,3,2010-10-01 00:00:00
3-GF-cog-F-A37-1-A,64,810.35,18.4499539312,3,2010-10-01 00:00:00
3-GF-cog-F-A37-1-L,64,810.35,15.9999570758,3,2010-10-01 00:00:00
3-GF-cog-F-B19-1-A,68,855.21,23.5999869569,3,2010-10-01 00:00:00
3-GF-cog-F-B19-1-L,67,843.585,18.4999872778,3,2010-10-01 00:00:00
3-GF-cog-F-B21-1-A,69,867.035,22.8999872626,3,2010-10-01 00:00:00
3-GF-cog-F-B22-1-A,65,821.83,17.5999808792,3,2010-10-01 00:00:00
3-GF-cog-F-B25-1-L1,70,879.975,28.6999784415,3,2010-10-01 00:00:00
3-GF-cog-F-B25-1-L2,69,867.035,27.9999796988,3,2010-10-01 00:00:00
3-GF-cog-F-B28-1-A,64,810.35,18.0999521717,3,2010-10-01 00:00:00
3-GF-cog-F-B7-1-A,68,855.21,20.8999797933,3,2010-10-01 00:00:00
3-GF-cog-F-B7-1-L,67,843.585,18.2999823609,3,2010-10-01 00:00:00
3-GF-cog-F-B8-1-L1,68,855.21,20.6999791798,3,2010-10-01 00:00:00
3-GF-cog-F-B8-1-L2,68,855.21,17.8999844189,3,2010-10-01 00:00:00
3-GF-cog-F-C28-1-L,64,810.35,21.999964401,3,2010-10-01 00:00:00
3-GF-cog-F-A2-1-A,72,906.265,25.4999925715,3,2010-10-02 00:00:00
3-GF-cog-F-A37-1-A,65,824.195,18.4499649112,3,2010-10-02 00:00:00
3-GF-cog-F-A37-1-L,65,824.195,15.9999673063,3,2010-10-02 00:00:00
3-GF-cog-F-B19-1-A,69,869.055,23.5999900656,3,2010-10-02 00:00:00
3-GF-cog-F-B19-1-L,68,857.43,18.49999031,3,2010-10-02 00:00:00
3-GF-cog-F-B21-1-A,70,880.88,22.8999902985,3,2010-10-02 00:00:00
3-GF-cog-F-B22-1-A,66,835.675,17.5999854365,3,2010-10-02 00:00:00
3-GF-cog-F-B25-1-L1,71,893.82,28.6999835797,3,2010-10-02 00:00:00
3-GF-cog-F-B25-1-L2,70,880.88,27.9999845373,3,2010-10-02 00:00:00
3-GF-cog-F-B28-1-A,65,824.195,18.099963571,3,2010-10-02 00:00:00
3-GF-cog-F-B7-1-A,69,869.055,20.8999846093,3,2010-10-02 00:00:00
