"is_loaded","burst_date_mother","position_mother","position_ancestor","nature_ancestor","0","1","2","3","4","5","6","7","8","9","10","11","12"
"no","2","A","L","F",0.0213274772976766,0.137995164239436,0.373479095473256,0.176678469112896,0.133546572622997,0.100565548625629,0.0370579004746671,0.0114145323344808,0.00502463062807412,0.00149033382965669,0.000969699145373593,0.000266769183496107,0.000183807032361427
"yes","3","A","L","F",0.000544412262343849,0.00417033072841553,0.0230005933419363,0.0298146664489982,0.0608214518590701,0.176493232819984,0.264000550646641,0.198727242121885,0.137854926356085,0.0507341139536858,0.0361235579729827,0.0104136730307319,0.00730124845724034
"no","3","A","L","F",0.00689586223153826,0.0500517671989555,0.209578931732207,0.17108717902858,0.193549496052013,0.210862158726337,0.09966018632745,0.0338259983967605,0.0154102670002678,0.00463425760962843,0.00303116843801388,0.000836093898056944,0.000576633360191314
"yes","8","A","L","F",0.0025423235543525,0.0191427587214475,0.0960002081106277,0.104483946232888,0.163629475445314,0.27596382552591,0.193885517852571,0.0803406803177332,0.0396606825571511,0.0123360700048282,0.00817514920038254,0.00226999155518604,0.00156937092160747
"no","8","A","L","F",0.0314687413365205,0.188841076231604,0.409362299648155,0.154860004148704,0.104445303816731,0.0724732179561495,0.0254880016998337,0.00772514771050614,0.00338215283628152,0.00100101254291962,0.000650790154015146,0.000178962793059179,0.000123289125520287
"yes","9","A","L","F",0.000505360074768994,0.00387249179017837,0.0213996561245702,0.0278450235943548,0.05717607525768,0.168801913687271,0.260811673994128,0.203221595307066,0.144611840077644,0.0539936437524308,0.0387022256329923,0.0111971717613905,0.00786132894552538
"no","9","A","L","F",0.00640412243653093,0.0466733632888361,0.199145332280832,0.16715526698968,0.194284869231264,0.218201803601432,0.105594048933833,0.036209232684193,0.0165587619211434,0.00498735393474004,0.00326405433510857,0.000900600525776563,0.000621189836629399
"yes","10","A","L","F",0.000872475702612829,0.00666442580849513,0.036163815979144,0.0454343996946758,0.0879563681462547,0.224217721838929,0.268745641177034,0.163547038416161,0.0984963338695718,0.0336240739629206,0.0231533375749228,0.00655744471927078,0.00456692311000784
"no","10","A","L","F",0.0110091572512264,0.0772536118383494,0.279840799029973,0.186948349334538,0.177805113895727,0.162374749879728,0.067576864585279,0.0217739074109244,0.00973526254378021,0.00290552532509969,0.001894958192457,0.000521929864109372,0.000359770848808005
"yes","11","A","L","F",0.000941882095943287,0.00719027302001056,0.0388846743070627,0.04853757297012,0.0929796473176532,0.231313737222414,0.26691924517191,0.157192282604219,0.0928303360417576,0.0313802714388012,0.0215177089826649,0.00608084651120611,0.00423152231623802
"no","11","A","L","F",0.0118753632469868,0.0827503932928856,0.291471692739166,0.187787318265059,0.173701736951139,0.154616610805827,0.0632537677470049,0.0202465026853801,0.00903130382181605,0.00269291276220807,0.00175567227957907,0.000483480032971162,0.000333245369978918
"yes","12","A","L","F",0.000349744646629996,0.00268365518071728,0.0149464358934154,0.0197481244045231,0.0416496861206732,0.132329189675231,0.236919746797591,0.218833169971335,0.178690619602908,0.0724684022743372,0.054070256557347,0.0159896705571332,0.011321298318158
"no","12","A","L","F",0.00444017150428227,0.0328979288747742,0.151892741037172,0.144012870994271,0.190366742475992,0.250326700060461,0.138128684153857,0.0503210342534888,0.0235504235098123,0.00716107128156473,0.00470388239770136,0.00130027576601532,0.000897473690607997
"yes","1","L","L","F",0.00122065074083334,0.00929597503756489,0.0495952586034525,0.0603473993982788,0.111011406297883,0.252569754495041,0.255693514094814,0.135442653606751,0.0753475463025135,0.0247419100105341,0.0167600945759682,0.00470644775799278,0.0032673890783721
"no","1","L","L","F",0.0153404238907359,0.103980107145917,0.329804129533573,0.186693004835353,0.15754575115399,0.12947021937722,0.0503074546459069,0.0157942318101737,0.00699808242139111,0.00208106046019851,0.00135538888087949,0.000373058243120616,0.000257087601539641
"yes","2","L","L","F",0.00163230458071616,0.0123869578083285,0.0647975726427091,0.0760318778161049,0.13235488916265,0.269343714638025,0.235219312658874,0.111891393314008,0.0588909239748255,0.0188462472377602,0.0126323383610408,0.00352807787444875,0.00244438993050911
"no","2","L","L","F",0.0204165107945553,0.133025066869178,0.368248039847041,0.178516207534035,0.136830586962725,0.104135495953413,0.0386139681263569,0.0119201055362548,0.00525111405621626,0.00155797268608582,0.00101382266895245,0.000278923512575635,0.000192185452611127
"yes","3","L","L","F",0.000520686336334602,0.0039894044868807,0.0220288314451379,0.0286209394609186,0.0586182101018851,0.171882884549847,0.262165900836237,0.20146399274356,0.141887758252688,0.052666174681424,0.0376475941665524,0.0108760402717472,0.00763158266678743
"no","3","L","L","F",0.00659716208489388,0.0480029291374991,0.203302185771455,0.168771542173317,0.194051421737157,0.21527900675783,0.103184369747638,0.0352350544939671,0.0160882155359058,0.00484255438307046,0.0031685177558719,0.000874133355191264,0.000602907066204028
"yes","8","L","L","F",0.00243173888917802,0.0183274263975395,0.0923751811961724,0.101426054921021,0.16072932290149,0.276422922407161,0.198341022132567,0.0832114568396743,0.0413023487322214,0.0128771321210587,0.00854169141534233,0.00237289861435142,0.0016408034322235
"no","8","L","L","F",0.0301379474321093,0.182609298481422,0.406470136011298,0.157682863803955,0.107600120610293,0.0752634712950192,0.0265874485870738,0.00807057792350907,0.0035351750427155,0.00104651145777901,0.000680421685201438,0.000187118337591108,0.000128909332033689
"yes","9","L","L","F",0.000483335251580298,0.00370442630088579,0.020493498062743,0.0267233319606316,0.0550772428873903,0.164227491817929,0.258611854097126,0.205721351813201,0.148700387966762,0.0560215816249,0.040325392644608,0.0116933121472464,0.00821679342499626
"no","9","L","L","F",0.00612659101467223,0.0447542868743342,0.193026585248848,0.164655391036348,0.194478331868391,0.222495395534929,0.109256807435485,0.037707151379852,0.0172852377862091,0.00521127509250563,0.00341188611198751,0.000941568223113531,0.000649492393325679
"yes","10","L","L","F",0.000834464444025226,0.00637617136715385,0.0346643699734402,0.0437061272960757,0.0851065597071171,0.21995874687544,0.269478361979427,0.167200718433255,0.101896071005751,0.0349938559624469,0.024158905218696,0.00685150597654161,0.00477414176063029
"no","10","L","L","F",0.0105341761429949,0.0742061551132738,0.273055468947007,0.186220297947117,0.180022549604184,0.16693735457318,0.0702028608233476,0.0227121092810512,0.0101693230026028,0.00303682121096682,0.00198102167651326,0.000545694521142837,0.000376167156619922
"yes","11","L","L","F",0.00090084972669604,0.00687947370100908,0.0372787827660523,0.0467111501967141,0.0900376434279639,0.227221076496087,0.268068595990209,0.160900124138765,0.096100022886634,0.0326692502724402,0.0224555727156337,0.0063538674942335,0.00442359018756211
"no","11","L","L","F",0.0113634397866903,0.0795112518753131,0.284710608466489,0.187362950641097,0.176132981171815,0.15911708414352,0.0657404876003934,0.0211225156300284,0.00943463831780411,0.00281468072758828,0.00183543233028527,0.000505496090185575,0.000348433218790745
"yes","12","L","L","F",0.000334499653144335,0.00256701706525267,0.0143078268825895,0.0189330017336912,0.0400378273741826,0.128182002028482,0.233263411647969,0.219865940529506,0.182765093038465,0.0749664128470613,0.0562563637493756,0.0166892574271428,0.0118313460231388
"no","12","L","L","F",0.00424738676020246,0.0315208746535153,0.146717161667437,0.140927069625212,0.189067263485729,0.253562160984582,0.142382007996379,0.052315436469541,0.0245662172374377,0.00748040373024583,0.00491629955707318,0.00135936540180259,0.000938352430841283
"yes","1","A","A","V",0.00115236836319594,0.00878113631570225,0.0470035605591315,0.0575483734653422,0.106891767545178,0.248286819698817,0.258821648631229,0.140257617263451,0.078999032683949,0.0260947605580593,0.0177200132976694,0.00498234101940864,0.0034605605988659
"no","1","A","A","V",0.0144937528338415,0.0989021255299791,0.321515263068361,0.187459816764362,0.161384403124424,0.134872794884901,0.0529647578895305,0.0166936701767959,0.00740660326934717,0.00220373090266657,0.00143557640167435,0.000395169632857684,0.00027233552125927
"yes","2","A","A","V",0.0015410300950859,0.0117034981805595,0.0614881331410508,0.0727226768338639,0.12809585923587,0.266729560206935,0.239823961571845,0.116417691139224,0.0618926524493663,0.0198981048721495,0.0133622805978032,0.00373552042458458,0.00258903125166332
"no","2","A","A","V",0.0192951695175845,0.126808603903924,0.361190645954909,0.180675381694514,0.141051600827625,0.108877186548806,0.040713705895746,0.0126059543979709,0.00555890428294725,0.00164995830730474,0.00107384446799474,0.000295459404574427,0.000203584796100387
"yes","3","A","A","V",0.000491540224469688,0.00376704374131064,0.0208313468946949,0.0271421190528781,0.0558627921177036,0.165952234839847,0.259467821809977,0.204794584798975,0.147152601148798,0.0552487342658479,0.0397050712935123,0.0115034316310707,0.00808067818091585
"no","3","A","A","V",0.00622999730968068,0.0454703681748204,0.195326323902402,0.165611904961776,0.194427066045041,0.220883246989112,0.107863562160281,0.0371349000591423,0.0170072770711467,0.00512554697872569,0.00335527558018922,0.000925878259106949,0.000638652508575976
"yes","8","A","A","V",0.00229586478794741,0.0173235164473452,0.0878599900157422,0.0975282338113948,0.15687027678728,0.276641283844628,0.204039295960538,0.0870263099659577,0.0435144718315813,0.0136103967408497,0.00903955159499126,0.00251283105267119,0.00173797715907353
"no","8","A","A","V",0.0284982064557114,0.174756079377297,0.402283720433021,0.161213744919792,0.111729111727827,0.0789974115222644,0.028074981124698,0.00853963289271265,0.00374321155893265,0.00110839730959555,0.000720732511544586,0.000198214156570065,0.00013655601003415
"yes","9","A","A","V",0.000456278962007224,0.00349787914496142,0.0193771052080427,0.0253345745613775,0.0524556298345121,0.158361045057165,0.255459596956464,0.208725123301038,0.154022166634774,0.0587287619358247,0.0425154221307167,0.0123663913687203,0.00870002490439792
"no","9","A","A","V",0.00578546332707671,0.0423831466189844,0.185267778421949,0.161276840206631,0.194453019112434,0.227913330825261,0.114111524412183,0.0397254424347783,0.0182698129187544,0.0055154608751482,0.00361288746226174,0.000997295477074056,0.000687997907464988
"yes","10","A","A","V",0.000787768027929975,0.00602179419579679,0.0328132033470024,0.0415545663134191,0.0815063116048937,0.214333355330558,0.27006041801703,0.171858798166273,0.106399865942638,0.0368367045248075,0.0255203474860031,0.00725092480389733,0.00505594223975059
"no","10","A","A","V",0.00995009170442441,0.070425901029898,0.264288224178043,0.185022856289241,0.182688711746074,0.172874421085356,0.0737200364384987,0.0239813328894154,0.0107585554118772,0.00321529784472374,0.002098072405881,0.000578024081776096,0.000398474894790501
"yes","11","A","A","V",0.000850441569169259,0.00649735534587561,0.035295434852402,0.0444350738756605,0.0863131115301965,0.221782690192156,0.269196366954186,0.165649889669133,0.100439496517963,0.0344047868220529,0.0237258027022316,0.00672475370349102,0.00468479626548268
"no","11","A","A","V",0.0107338742802951,0.0754903073756705,0.275944836766985,0.186551623566504,0.179094475843389,0.164991073775717,0.0690747833805082,0.0223080992274266,0.00998225184430024,0.00298021671583892,0.00194391321548282,0.000535447141781109,0.000369096866100982
"yes","12","A","A","V",0.00031577229639006,0.00242369343455724,0.0135217605790766,0.0179262072838826,0.0380344816951697,0.122928701187567,0.228345598523066,0.220901294122,0.18797076140075,0.0782746749603278,0.0591954614125186,0.0176371273627295,0.0125244657419644
"no","12","A","A","V",0.00401047067180028,0.0298224026723605,0.140211374176099,0.136887602782968,0.187142207098362,0.257480846051114,0.147960335621562,0.0549915770804389,0.0259405543683227,0.00791389987855329,0.00520502826497893,0.00143973519505136,0.000993966138389868
"yes","1","L","A","V",0.00110217643769479,0.00840230929001619,0.0450854515786614,0.0554528643285869,0.103745239335484,0.244788166787332,0.261001999441619,0.143997289263872,0.0819141954053795,0.0271871789316757,0.0184987001151627,0.0052066672606953,0.00361776182382056
"no","1","L","A","V",0.0138705402023667,0.0951197778023186,0.314997528918002,0.187849319442317,0.164266658309197,0.139128945103379,0.0551034420067962,0.0174228778098151,0.00773862812445425,0.0023035289912241,0.00150083684154423,0.000413168289069676,0.000284748159515957
"yes","2","L","A","V",0.0014739348120367,0.0112004050577054,0.0590333823491428,0.070230648290167,0.124802721385697,0.264454626771095,0.243215869078698,0.119972942470067,0.0643003604275689,0.0207491846528686,0.013954933740312,0.00390424149945556,0.00270674946518612
"no","2","L","A","V",0.018469371344373,0.122159661139859,0.355520301906617,0.182170744919624,0.144288950509023,0.112641589203167,0.0424083632686443,0.0131625683996468,0.00580916310115309,0.00172480517626006,0.00112269654948804,0.000308919933920793,0.000212864548224778
"yes","3","L","A","V",0.000470117420728012,0.00360353376424021,0.0199485511002382,0.0260463780823447,0.0538025242020649,0.161396348327592,0.257137083829185,0.207200141002349,0.151257587605772,0.057312591617447,0.041366432028664,0.01201273451229,0.00844597650708512
"no","3","L","A","V",0.00595996657532277,0.0435978003804396,0.18927016220106,0.163048939783803,0.19450493947553,0.22512316440114,0.111576922917519,0.0386669490749767,0.0177526276896753,0.00535557357397465,0.00350721059493098,0.000967993166371084,0.000667750165257663
"yes","8","L","A","V",0.00219597685615506,0.0165839962455843,0.0844969250834775,0.0945601308360444,0.153810402804135,0.276519271078995,0.208386985217109,0.0900563566996112,0.045297208095207,0.0142048754182894,0.00944412410625972,0.00262667746477818,0.00181707009435439
"no","8","L","A","V",0.0272894951130057,0.168840411192966,0.39871043312297,0.163843471034054,0.114956877949332,0.0819849838103139,0.0292788777721747,0.00892068757384124,0.00391243027731791,0.00115876067481446,0.000753543994646777,0.000207246575727682,0.000142780908836015
"yes","9","L","A","V",0.000436392279333818,0.00334600279241644,0.0185542668853079,0.0243061506236212,0.050497721074971,0.153867624262408,0.252792650395775,0.210862796742535,0.158158659475531,0.0608892645639676,0.0442827413515252,0.0129126645552861,0.00909306499732165
"no","9","L","A","V",0.00553459300424819,0.0406306582404923,0.179388320942685,0.158559702192294,0.194220486918448,0.231988050232721,0.11795718919091,0.0413518556914715,0.0190680637041194,0.00576268505041955,0.00377640184619021,0.00104265081366006,0.000719342172339821
"yes","10","L","A","V",0.000753444456259068,0.00576113125756112,0.0314460824664837,0.0399528409220261,0.0787881416300958,0.209902800679633,0.27022620759493,0.175400627573857,0.109965612033824,0.038319392495785,0.0266229798289049,0.00757550732485002,0.00528523173579032
"no","10","L","A","V",0.00952036326343727,0.0676213105011489,0.257523512281158,0.183902625210116,0.184587354038309,0.177487859425101,0.0765367111108275,0.0250084214570427,0.011237094574145,0.00336045312250322,0.00219332148039231,0.000604339158236211,0.000416634377582437
"yes","11","L","A","V",0.000813389492936257,0.00621626990738256,0.0338301522452671,0.0427389920768573,0.0834954507082184,0.217475385547039,0.269787959224142,0.169279887577766,0.103881733016837,0.0358023097576665,0.0247549448039039,0.00702618868588412,0.00489733695609884
"no","11","L","A","V",0.010270646690362,0.0725050678463504,0.269159162590895,0.185723716552967,0.181235546864875,0.16957001822419,0.071748061515848,0.0232679189859883,0.010427068125664,0.00311485678950829,0.00203219132647681,0.000559826450254541,0.00038591803662158
"yes","12","L","A","V",0.000302007673786691,0.00231832073139742,0.0129428863843281,0.0171823402004012,0.0365454374832435,0.118952180516369,0.224407087546989,0.2214666682288,0.191938153741107,0.0808930302963705,0.0615584899765544,0.0184053961749273,0.0130880010457263
"no","12","L","A","V",0.0038362709197188,0.0285691759051844,0.135322739583414,0.133733070908307,0.185470089085572,0.260296000742289,0.152330842485469,0.057138809529775,0.0270528267581909,0.00826596424424297,0.00543983482360888,0.00150513960381193,0.00103923541041528
"yes","1","A","L","V",0.000950609192166526,0.00725634788334493,0.0392252427043551,0.0489230222382908,0.0935952333152002,0.232147589502918,0.266651453337466,0.156421696310695,0.092162908282226,0.0311190846960604,0.0213282376409656,0.00602577378819313,0.00419280110811771
"no","1","A","L","V",0.0119841803262103,0.0834354341571663,0.292868269334024,0.187852850208546,0.173183809523054,0.153690087233589,0.0627488078873364,0.020069460106886,0.00894992226344815,0.0026683592661757,0.00173959325827733,0.000479042307602984,0.000330184127683597
"yes","2","A","L","V",0.00127130978835637,0.00967754433693222,0.0515049450813148,0.0623862077246104,0.113952471192952,0.255421378922931,0.253281899204332,0.132061076254321,0.0728472943979387,0.0238252850590192,0.016112444039044,0.00452070370179225,0.00313744029645546
"no","2","A","L","V",0.0159677087217492,0.107697955380579,0.335551704542663,0.185974707442313,0.154766277688985,0.125725162615193,0.0485014910012006,0.0151870665825097,0.00672294067285584,0.00199851572237564,0.00130144926189801,0.000358187160041323,0.000246833207636854
"yes","3","A","L","V",0.000405433325478218,0.00310946221102439,0.0172694439156376,0.0226920733523789,0.0473963881389348,0.146550448127059,0.247977758361337,0.214016796491845,0.165006105083765,0.0645831208899237,0.047345898855205,0.0138661495334641,0.00978092171394818
"no","3","A","L","V",0.00514381390620576,0.0378859940824156,0.169924800592564,0.153898329897314,0.193432592093147,0.238462281120771,0.124472846401598,0.0441658566572388,0.020459569169481,0.00619494511652774,0.0040626284256321,0.00112208984740614,0.000774252689697996
"yes","8","A","L","V",0.0018942794476243,0.014342656208629,0.0741085205539468,0.0850357971182342,0.143287517223258,0.274304190069518,0.222310790964798,0.100597324250436,0.0516874908635977,0.0163624262815755,0.0109196091626305,0.00304290135135121,0.0021064965044002
"no","8","A","L","V",0.0236219049038969,0.150204005967183,0.384882300978711,0.171836165543624,0.125824011489748,0.0925362409513896,0.0336324892568666,0.0103095646396738,0.00453082184152942,0.00134299828999207,0.000873620588721424,0.000240307988196187,0.000165567560467816
"yes","9","A","L","V",0.000376346724974047,0.00288711145554918,0.0160580309748108,0.0211609800404584,0.0444222158989247,0.139299284154927,0.242623021647733,0.216705229142343,0.171924382170203,0.0684789100059398,0.0506355637691351,0.0148997230499244,0.0105292009650764
"no","9","A","L","V",0.00477641072865175,0.0352889202709703,0.160673738829894,0.148993180524113,0.192131081685667,0.244646056626836,0.13126297836213,0.0471809105871044,0.0219653818758017,0.00666458991112073,0.00437408603664657,0.00120859808720142,0.000834066473862416
"yes","10","A","L","V",0.000649802352270861,0.00497310260370802,0.0272845233189518,0.0350098825461142,0.0701937854307095,0.194832292656234,0.268993905529198,0.186658736395214,0.122288771657652,0.0436159113121148,0.0306162916407379,0.0087593099484754,0.00612368460861967
"no","10","A","L","V",0.00822068503954228,0.0590166038090855,0.235298720003115,0.179026016008838,0.189783561793549,0.19283349573582,0.0865028456227717,0.0287216932641213,0.0129801742479183,0.00389076100000318,0.00254169693946027,0.000700641875893138,0.000483104659881661
"yes","11","A","L","V",0.000701507275105813,0.00536641082057595,0.0293669503544487,0.0374960226641729,0.0745555072630468,0.202684594210048,0.269972777644701,0.180942607374363,0.115824868334004,0.0408032962128512,0.0284849862729651,0.0081258665976528,0.00567460497606465
"no","11","A","L","V",0.00886946025476438,0.0633350990877561,0.246737960112514,0.181764832302729,0.187315480774342,0.184900544780315,0.0812291614906876,0.0267411117603598,0.0120479010147639,0.00360682066468554,0.00235509081279117,0.000649046948534515,0.000447489995756722
"yes","12","A","L","V",0.000260448000125288,0.00200001492982431,0.0111893320260116,0.0149162825212164,0.0319626035967919,0.106321447211758,0.210629530170657,0.221847308726871,0.20461247732378,0.0899351251104121,0.0699877816355245,0.0211922052267239,0.0151454435203036
"no","12","A","L","V",0.00330996693103829,0.0247601692993724,0.119989028320877,0.123161170736025,0.178852282166994,0.26817549824189,0.167115624718414,0.0647660141164966,0.0310750001455137,0.0095483950717492,0.0062975445934057,0.00174438928336029,0.00120491637486453
