"Position_A","4","6","7","8","9"
"0",0.0214242644604153,0.0885864355786738,0.138529262689921,0.246859315131827,0.504600722139163
"1",0.0294050738113118,0.116660378144273,0.167913511820831,0.262034337993956,0.423986698229628
