"Position_A","1","2","3","4","5","6","7","8","9","10","11","12"
"0",0.0189551817254713,0.00258519056468003,0.012926390491414,0.0896563198055249,0.391953582480445,0.132307682947965,0.15753087175712,0.112606849544437,0.0398654792165796,0.0286067899107241,0.00693613678187099,0.00606952477376776
"1",0.0193201592057468,0.00263385386481231,0.0131657070294133,0.0911327239744461,0.394678483137425,0.131873374567687,0.156134163991063,0.11102697470497,0.0391906704321303,0.0280854696268018,0.00680507378317918,0.00595334568232575
