"Position_A","1","2","3","4","5","6","7"
"0",0.0692223949889931,0.236609235414146,0.356250072781099,0.122551342022439,0.0237792196045584,0.0946802333541227,0.0969075018346421
"1",0.0642605169277587,0.224918313531245,0.354848922638836,0.126832852826173,0.0249040537425689,0.100125589121302,0.104109751212116
