"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.894930855206862
"2","0","0","0",0.95302161194606
"3","0","0","0",0.999999983232058
"4","0","0","0",0.918227848670266
"9","0","0","0",2.26449040827652e-08
"10","0","0","0",0.303715957995538
"12","0","0","0",0.742563171441069
"1","1","0","0",0.826298574547781
"2","1","0","0",0.918895980761918
"3","1","0","0",0.999999969976562
"4","1","0","0",0.862474866577781
"9","1","0","0",1.26470672078869e-08
"10","1","0","0",0.195891343117538
"12","1","0","0",0.616997647145089
"1","0","1","0",0.953257653901643
"2","0","1","0",0.979827511287211
"3","0","1","0",0.999999992996837
"4","0","1","0",0.964140058144098
"9","0","1","0",5.42195590769628e-08
"10","0","1","0",0.510858825983941
"12","0","1","0",0.873519298632165
"1","1","1","0",0.919288965076057
"2","1","1","0",0.964447581968005
"3","1","1","0",0.999999987460653
"4","1","1","0",0.937561847618038
"9","1","1","0",3.02813566655556e-08
"10","1","1","0",0.368404562529653
"12","1","1","0",0.794118344098081
"1","0","0","1",0.8891454228611
"2","0","0","1",0.950257045490686
"3","0","0","1",0.999999982193651
"4","0","0","1",0.913601376079443
"9","0","0","1",2.13243287399039e-08
"10","0","0","1",0.291161216031032
"12","0","0","1",0.730910573921353
"1","1","0","1",0.817504675965913
"2","1","0","1",0.914303781570693
"3","1","0","1",0.999999968117267
"4","1","0","1",0.855191481599329
"9","1","0","1",1.19095323872296e-08
"10","1","0","1",0.186599272356175
"12","1","0","1",0.602702383295671
"1","0","1","1",0.950506256571583
"2","0","1","1",0.978604994774163
"3","0","1","1",0.999999992563144
"4","0","1","1",0.962003699569622
"9","0","1","1",5.10576551701406e-08
"10","0","1","1",0.495839072895707
"12","0","1","1",0.866730449705194
"1","1","1","1",0.914716951948959
"2","1","1","1",0.962328828313087
"3","1","1","1",0.999999986684115
"4","1","1","1",0.933950562682525
"9","1","1","1",2.85154488689405e-08
"10","1","1","1",0.35453736132256
"12","1","1","1",0.784120910847464
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"11","0","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"11","1","0","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"11","0","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"11","1","1","0",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"11","0","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"11","1","0","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"11","0","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
"11","1","1","1",0
