"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",2.23045259325549e-09
"2","0","0","0",0.0470058100327986
"3","0","0","0",2.08637643956547e-09
"4","0","0","0",2.40490211443516e-09
"9","0","0","0",3.30538225386302e-09
"10","0","0","0",0.898220207254359
"11","0","0","0",0.999999999679219
"12","0","0","0",0.665155151455766
"1","1","0","0",5.4760648096646e-10
"2","1","0","0",0.0119649046216597
"3","1","0","0",5.12233823472576e-10
"4","1","0","0",5.90436213757772e-10
"9","1","0","0",8.11516349295288e-10
"10","1","0","0",0.684212883857625
"11","1","0","0",0.999999998693428
"12","1","0","0",0.32782256690383
"1","0","1","0",1.39170041229902e-09
"2","0","1","0",0.029857242303447
"3","0","1","0",1.30180348139967e-09
"4","0","1","0",1.50054893546639e-09
"9","0","1","0",2.06240736130256e-09
"10","0","1","0",0.846307051599965
"11","0","1","0",0.99999999948589
"12","0","1","0",0.553463542338517
"1","1","1","0",3.41681400071372e-10
"2","1","1","0",0.00749929524753883
"3","1","1","0",3.19610479512228e-10
"4","1","1","0",3.68405194578406e-10
"9","1","1","0",5.06349088393137e-10
"10","1","1","0",0.574814685511971
"11","1","1","0",0.999999997905981
"12","1","1","0",0.233307579094105
"1","0","0","1",1.47886918192252e-09
"2","0","0","1",0.0316681198490588
"3","0","0","1",1.38334158167844e-09
"4","0","0","1",1.59453540216094e-09
"9","0","0","1",2.1915856747027e-09
"10","0","0","1",0.854043921713826
"11","0","0","1",0.999999999516193
"12","0","0","1",0.568424552192177
"1","1","0","1",3.63082519893913e-10
"2","1","0","1",0.00796527011063479
"3","1","0","1",3.39629193341288e-10
"4","1","0","1",3.91480151864779e-10
"9","1","0","1",5.38064123243076e-10
"10","1","0","1",0.589590795271902
"11","1","0","1",0.999999998029409
"12","1","0","1",0.244350009961409
"1","0","1","1",9.22746735734119e-10
"2","0","1","1",0.0199976031667947
"3","0","1","1",8.63141881957256e-10
"4","0","1","1",9.94917167391197e-10
"9","0","1","1",1.36744923261341e-09
"10","0","1","1",0.78499206509937
"11","0","1","1",0.999999999224611
"12","0","1","1",0.451093877075927
"1","1","1","1",2.2654688730352e-10
"2","1","1","1",0.00498489555379488
"3","1","1","1",2.11913084140423e-10
"4","1","1","1",2.44265710926914e-10
"9","1","1","1",3.35727405257774e-10
"10","1","1","1",0.472676198918497
"11","1","1","1",0.99999999684177
"12","1","1","1",0.167890112822228
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
