"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",1.56079861837432
"2","0","0","0",1.5032846488816
"3","0","0","0",1.12366248984859
"4","0","0","0",1.11093998599242
"10","0","0","0",1.12031884781871
"12","0","0","0",1.28937718976424
"1","1","0","0",1.23872863795518
"2","1","0","0",1.19308264605437
"3","1","0","0",0.891795321436948
"4","1","0","0",0.881698099612423
"10","1","0","0",0.889141638195094
"12","1","0","0",1.02331487950105
"1","0","1","0",1.65963304666847
"2","0","1","0",1.59847712091899
"3","0","1","0",1.19481615341054
"4","0","1","0",1.18128802262704
"10","0","1","0",1.19126078198485
"12","0","1","0",1.37102440286761
"1","1","1","0",1.31716863354629
"2","1","1","0",1.26863220116179
"3","1","1","0",0.948266463653502
"4","1","1","0",0.9375298555977
"10","1","1","0",0.945444741266179
"12","1","1","0",1.08811423278708
"1","0","0","1",1.23008165897789
"2","0","0","1",1.1847543001661
"3","0","0","1",0.885570119919656
"4","0","0","1",0.87554338202694
"10","0","0","1",0.88293496078591
"12","0","0","1",1.01617160212854
"1","1","0","1",0.976254950549872
"2","1","0","1",0.940280868575401
"3","1","0","1",0.702833187797452
"4","1","0","1",0.694875462036575
"10","1","0","1",0.700741792375831
"12","1","0","1",0.806485122305211
"1","0","1","1",1.30797410204452
"2","0","1","1",1.25977647954752
"3","0","1","1",0.941647063790739
"4","0","1","1",0.930985402919737
"10","0","1","1",0.938845038513352
"12","0","1","1",1.08051862176502
"1","1","1","1",1.03807432863686
"2","1","1","1",0.999822260390811
"3","1","1","1",0.747338683563759
"4","1","1","1",0.738877050849839
"10","1","1","1",0.74511485474016
"12","1","1","1",0.857554168018356
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"9","0","0","0",0
"11","0","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"9","1","0","0",0
"11","1","0","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"9","0","1","0",0
"11","0","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"9","1","1","0",0
"11","1","1","0",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"9","0","0","1",0
"11","0","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"9","1","0","1",0
"11","1","0","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"9","0","1","1",0
"11","0","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
"9","1","1","1",0
"11","1","1","1",0
