"4","5","6","7","8","9","11","15","16","19","21","22"
0.0523809523809541,0.385714285714289,0.0285714285714302,0.257142857142848,0.00476190476191485,0.0857142857142984,0.0095238095237965,0.0714285714285725,0.019047619047611,0.00476190476190352,0.00476190476189353,0.0761904761904882
