"Cycle","1","2","3","4","5","6","7"
"4",0.419903617107346,0.31611345937737,0.127586210075749,0.0775976519685861,0.0489593152469281,0.00529633280885078,0.00454341341516895
"5",0.0389892308494658,0.0961617787641548,0.126774381377399,0.210976109820491,0.376498870875453,0.0752998114469786,0.0752998168660577
