"3","5","6","7","8","9","10","11","12","13","14","15","17"
0.00440528634361415,0.0132158590308296,0.110132158590302,0.0308370044053095,0.0374449339206983,0.0264317180616742,0.0440528634361025,0.070484581497787,0.207048458149765,0.222466960352412,0.132158590308392,0.083700440528675,0.0176211453744399
