"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",1.63045562445306
"2","0","0","0",1.21006902938791
"3","0","0","0",1.18169577662384
"8","0","0","0",1.14206503657944
"9","0","0","0",1.13354879708207
"11","0","0","0",1.11265868545702
"1","1","0","0",1.39496079965973
"2","1","0","0",1.03529273386062
"3","1","0","0",1.01101757127961
"8","1","0","0",0.977110896363518
"9","1","0","0",0.969824699743889
"11","1","0","0",0.951951850964435
"1","0","1","0",1.59710590155273
"2","0","1","0",1.18531799279721
"3","0","1","0",1.15752509321986
"8","0","1","0",1.11870496965529
"9","0","1","0",1.11036292332401
"11","0","1","0",1.08990010295645
"1","1","1","0",1.36642794330488
"2","1","1","0",1.01411661273402
"3","1","1","0",0.990337980039066
"8","1","1","0",0.957124840228109
"9","1","1","0",0.949987677188185
"11","1","1","0",0.932480403862178
"1","0","0","1",1.61965610452641
"2","0","0","1",1.20205399089223
"3","0","0","1",1.17386867179774
"8","0","0","1",1.1345004307508
"9","0","0","1",1.12604059959523
"11","0","0","1",1.10528885614983
"1","1","0","1",1.38572110817295
"2","1","0","1",1.02843534728624
"3","1","0","1",1.0043209741791
"8","1","0","1",0.970638884223128
"9","1","0","1",0.963400948607603
"11","1","0","1",0.945646482802605
"1","0","1","1",1.5865272775472
"2","0","1","1",1.17746689578442
"3","0","1","1",1.14985808583717
"8","0","1","1",1.11129509205381
"9","0","1","1",1.10300830027484
"11","0","1","1",1.08268101787164
"1","1","1","1",1.35737724264138
"2","1","1","1",1.0073994887578
"3","1","1","1",0.983778356710992
"8","1","1","1",0.950785208146553
"9","1","1","1",0.943695318968801
"11","1","1","1",0.926304007184041
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"10","0","0","0",0
"12","0","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"10","1","0","0",0
"12","1","0","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"10","0","1","0",0
"12","0","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"10","1","1","0",0
"12","1","1","0",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"10","0","0","1",0
"12","0","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"10","1","0","1",0
"12","1","0","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"10","0","1","1",0
"12","0","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"10","1","1","1",0
"12","1","1","1",0
