"position_mother_L","nature_mother_V","9","10","11","12","1","2","4"
"0","0",0.00355104384480329,0.155479761489024,0.0170762136337234,0.522210007874259,0.0127218374499717,0.259699181448007,0.0292619542602119
"1","0",0.00492996451356206,0.203241609429011,0.020915407187908,0.53383589962766,0.0108799184796987,0.204974722550328,0.0212224782118328
"0","1",0.0777992303155348,0.739606320886651,0.0175792758089418,0.147092814913016,0.00104498135937192,0.0156056325008123,0.00127174421567311
"1","1",0.104972462288948,0.756591723814812,0.0139752307506553,0.111503825397384,0.000759052951365247,0.0112826108866857,0.000915093910150322
