"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",8.42030297952347e-07
"9","0","0","0",0.998023418340891
"10","0","0","0",1.20620795949576
"11","0","0","0",1.1555678010494
"12","0","0","0",1.29621236045374
"1","1","0","0",2.26032945739117e-07
"9","1","0","0",0.267907430068485
"10","1","0","0",0.323792076035517
"11","1","0","0",0.310198332183116
"12","1","0","0",0.347952679196103
"1","0","1","0",5.97385374801008e-07
"9","0","1","0",0.708055987148691
"10","0","1","0",0.855754235594159
"11","0","1","0",0.819827155408298
"12","0","1","0",0.919608603935504
"1","1","1","0",1.60360947030174e-07
"9","1","1","0",0.190069147051635
"10","1","1","0",0.22971697238265
"11","1","1","0",0.220072778122701
"12","1","1","0",0.246857912571624
"1","0","0","1",1.08388523415461e-06
"9","0","0","1",1.28468399428238
"10","0","0","1",1.5526650285584
"11","0","0","1",1.48747958317866
"12","0","0","1",1.66852124114898
"1","1","0","1",2.90956005876363e-07
"9","1","0","1",0.344858027410284
"10","1","0","1",0.41679432557785
"11","1","0","1",0.399296073704576
"12","1","0","1",0.447894537859653
"1","0","1","1",7.68971364119933e-07
"9","0","1","1",0.911429708992094
"10","0","1","1",1.1015510751589
"11","0","1","1",1.05530472058657
"12","0","1","1",1.18374622555878
"1","1","1","1",2.06421150217201e-07
"9","1","1","1",0.244662386209395
"10","1","1","1",0.295698189252506
"11","1","1","1",0.283283909411153
"12","1","1","1",0.317762492657663
"2","0","0","0",0
"3","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"2","1","0","0",0
"3","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"2","0","1","0",0
"3","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"2","1","1","0",0
"3","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"2","0","0","1",0
"3","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"2","1","0","1",0
"3","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"2","0","1","1",0
"3","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"2","1","1","1",0
"3","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
