"Nature_Ancestor_F","Nb_Inflorescences","0","1","3","4","5","6","7","8","9","10","12"
"0","1",0,0,3,0,3,15,21,20,3,5,0
"1","1",0,0,1,2,6,25,34,27,19,12,0
"2","1",0,2,1,4,9,13,17,19,12,7,0
"0","2",0,0,0,0,3,1,1,1,1,1,0
"1","2",0,0,0,0,0,0,0,0,0,1,0
"2","2",0,0,0,0,0,0,0,0,0,0,0
"0","3",0,0,0,0,0,1,1,0,0,0,0
"1","3",0,0,0,0,1,0,0,0,0,0,0
"2","3",0,0,0,0,0,0,0,0,0,0,0
"0","5",0,0,0,0,0,1,0,1,0,0,0
"1","5",0,0,0,0,0,0,0,0,0,0,0
"2","5",0,0,0,0,0,0,0,0,0,0,0
