"Nature_Ancestor_F","Nb_Inflorescences","1","3","4","5","6","7","8","9","10"
"0","1",0.00758955637148316,0.0189448685209862,0.0226440845040075,0.0827283393897655,0.206045107193462,0.257104379306886,0.22062746903872,0.107454913997171,0.0768612816775188
"1","1",0.0055084525920403,0.0138514069455873,0.0167485226240026,0.063034262357058,0.170779305938604,0.245653984989039,0.246626026907526,0.13469323413579,0.103104803510353
"2","1",0.0072662311345975,0.0181584684309833,0.0217429477981852,0.0797973530245746,0.201244254029106,0.256235570652398,0.224553230597092,0.110970222610668,0.0800317217223954
"0","2",0.00790116611329175,0.019701067167488,0.0235074930121493,0.0855102483649095,0.210463693047436,0.25770522383648,0.21691366751033,0.104264499606119,0.0740329413417976
"1","2",0.00573511078168906,0.0144098103763104,0.0174016879901548,0.0652771383323621,0.175163544118411,0.247708841625769,0.243777437520936,0.131111675609224,0.0994147536451442
"2","2",0.00756466707413332,0.0188843962500334,0.022574906765851,0.0825043341080306,0.205683494936099,0.257046722400301,0.220927142669089,0.107717876805154,0.0770964589913089
"0","3",0.0294052237901278,0.068052873772093,0.0725961723429737,0.205707640129121,0.29335474460674,0.184285154576817,0.0926361052088496,0.0333773148523659,0.0205847707209126
"1","3",0.0214715526328594,0.051064055241261,0.0566895766138208,0.174385983296582,0.290649783142296,0.21403117730158,0.118702635542829,0.0448050145504838,0.0282002216782881
"2","3",0.0281789110886956,0.0654886921392633,0.0702855607244295,0.20157785245501,0.293803810851132,0.18849415014247,0.095925511630266,0.0347576080966245,0.0214879028721079
"0","5",0.00892578763531378,0.0221758052117963,0.0263117667407551,0.0943696890325669,0.223664721626485,0.258322776154602,0.205241137223027,0.0949559057116831,0.0660324106637707
"1","5",0.00648067359156781,0.0162402737175869,0.019530970505656,0.0724824163525471,0.188593702564905,0.252893874625125,0.234338812054713,0.120504547922709,0.0889347286651897
"2","5",0.00854602736718745,0.0212606801288562,0.0252785823355493,0.0911366849389155,0.218998450823984,0.258311277911751,0.209467165141027,0.0982116740881799,0.0687894572645507
