"is_loaded","burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","9","10","11","12","1","2","3","4","5"
"0","1","0","0","0",5.42032867135212e-12,1.58022290664528e-07,7.07633908473087e-06,0.00120996865649803,0.00847309356499527,0.0756469975828424,0.403202956527262,0.481396760232186,0.030062989069421
"1","1","0","0","0",1.41161311225681e-11,4.11536448255334e-07,1.84286510652016e-05,0.00314493663611176,0.0216862861805368,0.170630832701661,0.517788222913917,0.274969445022053,0.0117614363440911
"0","2","0","0","0",4.29343291447957e-13,1.25169199843743e-08,5.60519403671914e-07,9.59495844986609e-05,0.000677954536814243,0.00656152126366594,0.0630024553073294,0.648413922818576,0.281247623452363
"1","2","0","0","0",1.11813629139411e-12,3.2597742852233e-08,1.45975612290562e-06,0.000249842039122185,0.00176312911331356,0.0168684011158734,0.14572430748381,0.704767736559378,0.130625091333519
"0","3","0","0","0",9.59745003204655e-13,2.79800603946458e-08,1.252972431251e-06,0.000214457967753992,0.00151385627055072,0.0145218593751326,0.128411237589712,0.706366011317562,0.148971296525838
"1","3","0","0","0",2.49945845187719e-12,7.28683088367706e-08,3.26310212233772e-06,0.000558317279140946,0.00393025760302192,0.0367562334127715,0.264530504134044,0.631239376980792,0.0629819746172983
"0","5","0","0","0",0.999992715233555,7.28451657516782e-06,2.44412490246759e-10,5.42499378752836e-12,2.48689957516035e-14,7.105427357601e-15,0,0,0
"1","5","0","0","0",0.999997202774239,2.79712981599012e-06,9.3848484539194e-11,2.08189021577709e-12,1.4210854715202e-14,0,0,0,0
"0","9","0","0","0",1.86116825363011e-08,0.000542304045823176,0.0236962659674283,0.782881798460185,0.163977024473504,0.0257908108728109,0.0028069749500601,0.000295776008386484,9.02661011958905e-06
"1","9","0","0","0",4.84702975006458e-08,0.00141109158581718,0.0593505111765624,0.855189767688577,0.0727493535621534,0.0101020686469836,0.00108009842103785,0.000113594380902637,3.46606766832291e-06
"0","10","0","0","0",5.65639075656769e-08,0.0016463288871844,0.0685490912752756,0.856905569520723,0.0632008291550862,0.00867208891182436,0.00092572349036002,9.73420788230595e-05,2.97011681549275e-06
"1","10","0","0","0",1.47309049315083e-07,0.00427622981647584,0.160030064447488,0.806385595801728,0.0255616841893043,0.00335205086914414,0.000355707191325494,3.73799044417478e-05,1.1404710436036e-06
"0","11","0","0","0",1.20242900085312e-09,3.50539544318624e-05,0.00156723462788936,0.211212850878458,0.471797114988355,0.26929886039433,0.041391754324862,0.00455743036096057,0.000139699268284832
"1","11","0","0","0",3.1314790002931e-09,9.12856801336638e-05,0.00407084640610774,0.409007518663119,0.436525429597113,0.132090516190834,0.0164055570335572,0.00175519679123737,5.36465064189251e-05
"0","12","0","0","0",2.54588947277265e-11,7.42218923656569e-07,3.32361484643721e-05,0.00565752557527071,0.0382489849725304,0.260755411226885,0.51303687139988,0.175711541108205,0.00655568732438239
"1","12","0","0","0",6.63024547017076e-11,1.93295421861512e-06,8.65518912366457e-05,0.0145997504573131,0.0922100950657041,0.426085366143482,0.388177042540947,0.0763117933402584,0.00252746754053723
"0","1","1","0","0",5.70734288116047e-12,1.66389797155433e-07,7.45103851438933e-06,0.00127395564165749,0.00891660583326079,0.0792536390471588,0.411985700651753,0.469968087842151,0.0285943935500003
"1","1","1","0","0",1.4863600596342e-11,4.33327886464878e-07,1.94044549000256e-05,0.00331090759204737,0.0228007791773882,0.177591628787951,0.519981269892615,0.265118995856944,0.0111765808954044
"0","2","1","0","0",4.52077637094446e-13,1.31797089163823e-08,5.90199695088187e-07,0.000101029733760112,0.00071382028393114,0.00690599729582184,0.0660666998442675,0.655275774898979,0.270936074563384
"1","2","1","0","0",1.17734321842607e-12,3.4323840226109e-08,1.53705218792159e-06,0.00026306801309629,0.00185626662679813,0.0177419730903354,0.151962814985682,0.703297858561762,0.12487644734512
"0","3","1","0","0",1.01056488340297e-12,2.94616448473444e-08,1.31931903464508e-06,0.000225811231107672,0.00159385295875672,0.0152762666633589,0.13406757285346,0.706287503349612,0.142547644162014
"1","3","1","0","0",2.63180837676423e-12,7.67267904426407e-08,3.43588745922987e-06,0.000587863396083065,0.00413726326966335,0.0386089977907427,0.273502342039482,0.623155269267755,0.0600047516193923
"0","5","1","0","0",0.999993081571634,6.91819106224401e-06,2.3212010091811e-10,5.15143483426073e-12,2.48689957516035e-14,7.105427357601e-15,0,0,0
"1","5","1","0","0",0.999997343442398,2.65646648245355e-06,8.9130480773747e-11,1.97530880541308e-12,1.4210854715202e-14,0,0,0,0
"0","9","1","0","0",1.95971979128757e-08,0.000571003428171803,0.0249183190176548,0.789536504974346,0.157485080326915,0.0245333194479121,0.00266627424517529,0.000280906284086502,8.57267854048605e-06
"1","9","1","0","0",5.10368694319607e-08,0.00148569989948923,0.0622881300760076,0.856065408277426,0.0694236043191021,0.0096000824968937,0.00102584959574814,0.000107882533867953,3.29176459601399e-06
"0","10","1","0","0",5.95590477594093e-08,0.00173335325660039,0.0719053039572982,0.856873573935353,0.0602727955184238,0.00824042569075667,0.000879219964887823,9.24473633742151e-05,2.82075425839245e-06
"1","10","1","0","0",1.55109274429198e-07,0.00450164295549606,0.167012685167695,0.80061032615678,0.0243166368104522,0.00318414395810718,0.000337826531101593,3.55001926649612e-05,1.08311842839104e-06
"0","11","1","0","0",1.26609934817348e-09,3.6910043290155e-05,0.00165007889693004,0.219899984251894,0.474058499495659,0.260481700934114,0.0394108535241408,0.0043292966663353,0.000132674921537124
"1","11","1","0","0",3.29729532294386e-09,9.61189237287969e-05,0.00428543839425199,0.421351856361381,0.430433105521361,0.126519194153065,0.0155962479453835,0.00166708656667724,5.09488368559685e-05
"0","12","1","0","0",2.6806979870854e-11,7.81520453932499e-07,3.49959860537349e-05,0.00595529421788067,0.0401687287944972,0.269576076346725,0.509561538931601,0.168474519859956,0.0062280643160243
"1","12","1","0","0",6.9813265170438e-11,2.03530672010661e-06,9.11345022043783e-05,0.0153608091714761,0.0964712281980529,0.433876975656923,0.379025233381472,0.072771913812656,0.00240066990068266
"0","1","0","1","0",5.80281475190342e-12,1.69173148856959e-07,7.57567776789102e-06,0.00129523831401113,0.0090640213224621,0.0804452685342037,0.414772400118511,0.466278150531535,0.0281371763225576
"1","1","0","1","0",1.51122374461763e-11,4.40576549564219e-07,1.97290440243433e-05,0.00336610346462856,0.0231707682793016,0.179870496528755,0.520581726596098,0.261996017580079,0.010994717915452
"0","2","0","1","0",4.59639947373221e-13,1.34001777887525e-08,6.00072491388119e-07,0.000102719573545053,0.000725749865782708,0.00702051756598067,0.0670803833415016,0.657398387095975,0.267671629084086
"1","2","0","1","0",1.19703770006326e-12,3.48980060316956e-08,1.56276380386899e-06,0.000267467397890691,0.00188724276144154,0.018032127678315,0.154010843831265,0.702725962343744,0.123074758324338
"0","3","0","1","0",1.02746951344448e-12,2.99544763318134e-08,1.34138844285537e-06,0.000229587701594011,0.0016204592546183,0.015526892723014,0.135927552200732,0.706162195471841,0.140531941304254
"1","3","0","1","0",2.67583300861119e-12,7.8010268551587e-08,3.49336243718653e-06,0.000597691169424133,0.00420609668782589,0.039223305643364,0.276411019538805,0.620482481137166,0.0590758344480334
"0","5","0","1","0",0.999993195397567,6.80436903433002e-06,2.28300933713399e-10,5.06616970596951e-12,2.48689957516035e-14,7.105427357601e-15,0,0,0
"1","5","0","1","0",0.999997387149782,2.61276059698723e-06,8.76632100244024e-11,1.94333438230387e-12,1.4210854715202e-14,0,0,0,0
"0","9","0","1","0",1.99250179068294e-08,0.000580549571784831,0.0253241104340395,0.791609124074751,0.1554371588921,0.0241417725841349,0.00262254690508268,0.00027628597692142,8.43163616814913e-06
"1","9","0","1","0",5.18906091231233e-08,0.00151051499851148,0.063261018800768,0.856282443766105,0.0683836524811545,0.00944398034131444,0.00100899233854079,0.000106107776583042,3.23760641329773e-06
"0","10","0","1","0",6.05553455959616e-08,0.00176229751753851,0.0730160662666992,0.856798900756077,0.0593579968885324,0.00810620750954538,0.000864769657886177,9.09265029639394e-05,2.774345412071e-06
"1","10","0","1","0",1.57703926717032e-07,0.00457660134064265,0.169307913019462,0.798686179393759,0.0239289375694822,0.00313195890847195,0.000332270625120867,3.4916140890906e-05,1.06529824350776e-06
"0","11","0","1","0",1.28727853359805e-09,3.7527447694368e-05,0.00167763287617579,0.222746489312585,0.474684762683694,0.257671416959113,0.0387932870549892,0.00425839003049333,0.000130492347977795
"1","11","0","1","0",3.35245215483127e-09,9.77266344951399e-05,0.00435679845202728,0.425339681348551,0.428403191021796,0.124768329763231,0.0153444525506747,0.0016397062429655,5.01106338067769e-05
"0","12","0","1","0",2.72554043952736e-11,7.94593640881943e-07,3.55813737086718e-05,0.0060543034199129,0.0408050668773579,0.272435151655351,0.508345529927093,0.166197348432472,0.00612622369320825
"1","12","0","1","0",7.09810946082073e-11,2.06935306041216e-06,9.26588436326669e-05,0.0156137025971522,0.0978763883606204,0.436326727638979,0.376061103765323,0.0716660836660706,0.00236126570418094
"0","1","1","1","0",6.11008215055464e-12,1.78131109145807e-07,7.97681747385572e-06,0.00136372839869105,0.0095380799582996,0.0842533442165075,0.423312461057386,0.454764169013055,0.0267600624013671
"1","1","1","1","0",1.5912452184432e-11,4.6390570158347e-07,2.07737026491114e-05,0.00354370429107442,0.0243590653772504,0.187083991999455,0.522120804120134,0.252423610939971,0.0104475856478518
