"is_loaded","position_mother_L","nature_mother_V","9","10","11","12","1","2","3","4"
"0","0","0",0.00598848598622126,0.150526976519605,0.0701471964210716,0.544569417265819,0.0253231274592338,0.167202407698176,0.00896413030321674,0.0272782583466564
"1","0","0",0.0050994065816455,0.131244380428325,0.0632458648681515,0.541889900951806,0.0276305642472483,0.188559670187638,0.0104200265641433,0.0319101861710419
"0","1","0",0.00937522474796169,0.216326667812335,0.0895654168860859,0.525898258594429,0.0189856644645345,0.116469649719728,0.00584044999175648,0.0175386677831696
"1","1","0",0.00798737417250351,0.190726779809803,0.0827488598466522,0.536903236037681,0.0211910873837501,0.133075074775307,0.00681586142892188,0.0205517265453814
"0","0","1",0.0957387203687616,0.669573505123507,0.0721086678443124,0.145980455972857,0.00227359357355617,0.012189788071737,0.000542079349874713,0.00159318969539435
"1","0","1",0.0826325818925011,0.652421702392064,0.0791485018624953,0.166343797192725,0.00265794561368937,0.0142866155238757,0.000636743568411813,0.00187211195423775
"0","1","1",0.142601271673996,0.694070877145671,0.0533343020709428,0.0993630507543029,0.00146372846652898,0.00780644430025401,0.000345545032944039,0.00101478055536097
"1","1","1",0.123959314880272,0.68941162808651,0.0597897373815278,0.114367487131499,0.00171450771844328,0.00915877957160605,0.000405984470826848,0.00119256075931595
