"Cycle","11","12","1","2","3"
"4",0.290384196726901,0.621405382275222,0.0185035744930818,0.0552170830327384,0.0144897634720568
"5",0.00518478296852574,0.111147957068831,0.0289475136521989,0.318883025247213,0.535836721063232
