datesUnik;tempMoyheure;tempMoy
16/06/2009;19.05416667;19.675
17/06/2009;19.25020833;19.095
18/06/2009;19.77260417;19.135
19/06/2009;20.07677083;20.16
20/06/2009;18.89520833;18.445
21/06/2009;19.9184375;19.94
22/06/2009;20.73833333;21.3
23/06/2009;20.25375;21.29
24/06/2009;20.14375;20.92
25/06/2009;20.67947917;21.515
26/06/2009;21.56145833;22.335
27/06/2009;21.50645833;22.14
28/06/2009;20.92635417;22.26
29/06/2009;20.17864583;21.17
30/06/2009;17.55020833;18.21
01/07/2009;18.22645833;18.94
02/07/2009;18.848125;19.355
03/07/2009;19.00645833;19.955
04/07/2009;19.23583333;19.62
05/07/2009;18.64447917;19.94
06/07/2009;18.7228125;19.4
07/07/2009;18.71010417;18.69
08/07/2009;18.67375;19.56
09/07/2009;18.50583333;18.35
10/07/2009;18.55385417;18.805
11/07/2009;19.94958333;19.875
12/07/2009;19.61041667;19.43
13/07/2009;19.1815625;20.17
14/07/2009;18.5690625;19.22
15/07/2009;18.80010417;19.69
16/07/2009;18.66333333;20.39
17/07/2009;18.485625;19.87
18/07/2009;19.0046875;20.415
19/07/2009;18.29260417;18.755
20/07/2009;18.7371875;19.055
21/07/2009;19.2134375;19.89
22/07/2009;20.65052083;21.655
23/07/2009;21.23135417;21.675
24/07/2009;22.30375;22.465
25/07/2009;20.63864583;21.385
26/07/2009;19.59364583;20.715
27/07/2009;19.41729167;19.6
28/07/2009;20.55395833;21.24
29/07/2009;19.44520833;20.635
30/07/2009;19.244375;20.305
31/07/2009;19.9284375;20.59
01/08/2009;20.0809375;20.475
02/08/2009;18.45489583;18.95
03/08/2009;18.37645833;18.065
04/08/2009;18.045625;18.945
05/08/2009;18.24479167;18.955
06/08/2009;19.2871875;19.145
07/08/2009;20.54104167;20.35
08/08/2009;20.13708333;19.34
09/08/2009;19.98854167;20.285
10/08/2009;20.1225;19.72
11/08/2009;19.5565625;19.835
12/08/2009;19.43854167;20.595
13/08/2009;19.37302083;19.7
14/08/2009;19.70510417;20.225
15/08/2009;19.5540625;20.655
16/08/2009;19.121875;19.695
17/08/2009;19.37291667;20.31
18/08/2009;19.033125;19.385
19/08/2009;19.3559375;20.98
20/08/2009;20.0734375;21.205
21/08/2009;20.2846875;20.975
22/08/2009;19.73552083;20.62
23/08/2009;19.73666667;20.475
24/08/2009;19.64114583;21.035
25/08/2009;19.36552083;19.67
26/08/2009;17.9865625;19.085
27/08/2009;18.26114583;18.375
28/08/2009;18.82239583;18.75
29/08/2009;20.4346875;21.305
30/08/2009;19.673125;20.04
31/08/2009;19.75260417;20.485
01/09/2009;20.05270833;20.12
02/09/2009;21.27833333;22.285
03/09/2009;21.433125;22.12
04/09/2009;21.448125;20.76
05/09/2009;21.21802083;21.21
06/09/2009;20.35770833;21.58
07/09/2009;19.8859375;20.18
08/09/2009;20.44479167;21.385
09/09/2009;19.9478125;20.6
10/09/2009;19.3;20.255
11/09/2009;19.41739583;20.375
12/09/2009;19.82239583;20.645
13/09/2009;21.1646875;21.93
14/09/2009;20.73114583;21.69
15/09/2009;20.64979167;21.49
16/09/2009;21.24083333;22.695
17/09/2009;20.80166667;21.43
18/09/2009;21.6678125;22.775
19/09/2009;21.7821875;22.455
20/09/2009;22.1396875;22.19
21/09/2009;22.70791667;24.12
