datesUnik;tempMoyheure;tempMoy
10/09/2010;22.605;23.55
11/09/2010;22.86958333;24.08
12/09/2010;22.7503125;24.11
13/09/2010;22.27895833;23.72
14/09/2010;22.00291667;22.835
15/09/2010;22.3484375;22.875
16/09/2010;22.5678125;23.85
17/09/2010;22.859375;23.52
18/09/2010;23.13791667;24.055
19/09/2010;22.58770833;24.115
20/09/2010;22.48583333;23.355
21/09/2010;22.96989583;24.23
22/09/2010;22.58510417;23.36
23/09/2010;24.19802083;25.505
24/09/2010;22.56208333;23.425
25/09/2010;22.12104167;23.515
26/09/2010;21.75541667;22.425
27/09/2010;22.72041667;23.705
28/09/2010;23.96854167;25.86
29/09/2010;23.4996875;23.985
30/09/2010;23.73166667;24.625
01/10/2010;23.27770833;24.965
02/10/2010;24.47229167;25.755
03/10/2010;24.4184375;25.58
04/10/2010;24.75260417;25.63
05/10/2010;24.46197917;25.905
06/10/2010;24.48322917;25.37
07/10/2010;24.20416667;25.17
08/10/2010;24.26197917;24.39
09/10/2010;24.55895833;25.49
10/10/2010;23.60083333;23.915
11/10/2010;23.51;24.64
12/10/2010;23.72625;23.98
13/10/2010;24.3409375;24.645
14/10/2010;23.8759375;24.7
15/10/2010;24.39166667;25.14
16/10/2010;25.0059375;26.385
17/10/2010;25.14802083;26.91
18/10/2010;24.691875;26.135
19/10/2010;24.39572917;25.305
20/10/2010;24.81958333;25.37
21/10/2010;24.69302083;25.71
22/10/2010;25.42;26.49
23/10/2010;25.4725;26.94
24/10/2010;25.28260417;26.22
25/10/2010;24.41635417;25.545
26/10/2010;25.29166667;26.07
27/10/2010;24.98052083;25.155
28/10/2010;24.75927083;25.315
29/10/2010;25.08197917;26.025
30/10/2010;25.09427083;26.27
31/10/2010;24.90114583;25.895
01/11/2010;25.23854167;26.28
02/11/2010;25.50208333;26.715
03/11/2010;24.7140625;25.98
04/11/2010;25.359375;26.58
05/11/2010;25.12291667;25.865
06/11/2010;25.0378125;25.96
07/11/2010;25.25541667;26.98
08/11/2010;25.4203125;27.29
09/11/2010;25.1796875;26.455
10/11/2010;25.37979167;26.395
11/11/2010;25.1840625;26.38
12/11/2010;25.19677083;27.11
13/11/2010;25.7065625;26.365
14/11/2010;25.34208333;26.11
15/11/2010;25.51510417;26.455
16/11/2010;23.78197917;24.525
