datesUnik;tempMoyheure;tempMoy
29/10/2010;21.78739583;22.825
30/10/2010;21.90645833;23.01
31/10/2010;22.98135417;23.64
01/11/2010;22.741875;23.725
02/11/2010;22.70489583;23.355
03/11/2010;22.40927083;23.105
04/11/2010;22.47989583;23.39
05/11/2010;23.29041667;23.94
06/11/2010;23.4453125;23.925
07/11/2010;22.9084375;24.11
08/11/2010;21.66791667;22.965
09/11/2010;22.3490625;22.95
10/11/2010;21.44302083;21.54
11/11/2010;21.84791667;22.76
12/11/2010;22.7953125;23.74
13/11/2010;22.95875;24.045
14/11/2010;22.76260417;23.265
15/11/2010;22.62520833;24.34
16/11/2010;23.36697917;24.68
17/11/2010;23.120625;23.65
18/11/2010;22.72291667;23.355
19/11/2010;23.44666667;24.285
20/11/2010;22.90135417;23.69
21/11/2010;22.85854167;23.225
22/11/2010;22.80895833;23.63
23/11/2010;24.69541667;25.96
24/11/2010;23.32927083;23.96
25/11/2010;24.11885417;25.63
26/11/2010;22.48458333;23.28
27/11/2010;22.83208333;23.225
28/11/2010;23.52114583;23.29
29/11/2010;24.35197917;25.31
30/11/2010;23.20760417;23.825
01/12/2010;22.50895833;22.725
02/12/2010;22.43354167;23.185
03/12/2010;22.30270833;23.435
04/12/2010;23.29864583;24.19
05/12/2010;24.2696875;24.615
06/12/2010;21.73229167;22.645
07/12/2010;23.21302083;23.5
08/12/2010;22.758125;23.665
09/12/2010;23.48447917;24.56
10/12/2010;24.79291667;25.225
11/12/2010;25.1440625;25.82
