"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.798073342392761
"2","0","0","0",1.59149588685997e-07
"10","0","0","0",0.391885619133326
"12","0","0","0",0.709244689619466
"1","1","0","0",0.432684790413273
"2","1","0","0",3.0711684008663e-08
"10","1","0","0",0.110603194888235
"12","1","0","0",0.320062847046443
"1","0","1","0",0.567315209586728
"2","0","1","0",5.27969964263554e-08
"10","0","1","0",0.176131021261228
"12","0","1","0",0.447278740595797
"1","1","1","0",0.20192665760724
"2","1","1","0",1.01884305518437e-08
"10","1","1","0",0.039620384897498
"12","1","1","0",0.135067902469256
"1","0","0","1",0.726313624693923
"2","0","0","1",1.06863011432888e-07
"10","0","0","1",0.302021550036429
"12","0","0","1",0.620912155231908
"1","1","0","1",0.338675448000178
"2","1","0","1",2.06217491854742e-08
"10","1","0","1",0.0770662947316631
"12","1","0","1",0.240164132235906
"1","0","1","1",0.468195176513864
"2","0","1","1",3.54512121720024e-08
"10","0","1","1",0.125529230122788
"12","0","1","1",0.352066334244869
"1","1","1","1",0.145220182092302
"2","1","1","1",6.84115068251628e-09
"10","1","1","1",0.0269544692426762
"12","1","1","1",0.0949044222789632
"3","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"9","0","0","0",0
"11","0","0","0",0
"3","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"9","1","0","0",0
"11","1","0","0",0
"3","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"9","0","1","0",0
"11","0","1","0",0
"3","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"9","1","1","0",0
"11","1","1","0",0
"3","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"9","0","0","1",0
"11","0","0","1",0
"3","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"9","1","0","1",0
"11","1","0","1",0
"3","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"9","0","1","1",0
"11","0","1","1",0
"3","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
"9","1","1","1",0
"11","1","1","1",0
