"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.636334071740967
"2","0","0","0",1.31724621430384e-07
"8","0","0","0",0.593371755043671
"9","0","0","0",0.115225803039769
"10","0","0","0",0.343820547362851
"11","0","0","0",0.593773535706803
"12","0","0","0",0.999999747012461
"1","1","0","0",0.149022359122825
"2","1","0","0",1.31831056330075e-08
"8","1","0","0",0.127432212947485
"9","1","0","0",0.0128660169572887
"10","1","0","0",0.0498267675210251
"11","1","0","0",0.127617514949411
"12","1","0","0",0.99999747217258
"1","0","1","0",0.751195300139394
"2","0","1","0",2.27289114312626e-07
"8","0","1","0",0.715740706983162
"9","0","1","0",0.183482452358197
"10","0","1","0",0.474820054163216
"11","0","1","0",0.716079431414783
"12","0","1","0",0.999999853381944
"1","1","1","0",0.232048512838075
"2","1","1","0",2.27472785905028e-08
"8","1","1","0",0.201274707742125
"9","1","1","0",0.0219948436685689
"10","1","1","0",0.0829759732774327
"11","1","1","0",0.201542584424802
"12","1","1","0",0.999998535004929
"1","0","0","1",0.873871388643321
"2","0","0","1",5.2157664001943e-07
"8","0","0","1",0.852464760847947
"9","0","0","1",0.340224105829358
"10","0","0","1",0.674767663580323
"11","0","0","1",0.852674099531192
"12","0","0","1",0.999999936107796
"1","1","0","1",0.409472507975109
"2","1","0","1",5.2199826264553e-08
"8","1","0","1",0.366395239958848
"9","1","0","1",0.0490755712022385
"10","1","0","1",0.171938737258856
"11","1","0","1",0.366781960330547
"12","1","0","1",0.99999936159409
"1","0","1","1",0.922809077174664
"2","0","1","1",8.99973427438546e-07
"8","0","1","1",0.908841768865798
"9","0","1","1",0.470836565246848
"10","0","1","1",0.781655158224412
"11","0","1","1",0.908979655034382
"12","0","1","1",0.999999962971496
"1","1","1","1",0.544720912308814
"2","1","1","1",9.00701238281692e-08
"8","1","1","1",0.49944917022788
"9","1","1","1",0.0817680217654654
"10","1","1","1",0.263774960679493
"11","1","1","1",0.499865533132604
"12","1","1","1",0.999999630013995
"3","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"3","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"3","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"3","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"3","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"3","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"3","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"3","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
