"Burst_Month","11","1","2","3"
"8-9-10",0.146932041704927,0.0207784577700336,0.547000747946317,0.285288752578723
"11",0.0861571351854382,0.0131848007842683,0.478948639478957,0.421709424551337
"12-1-2",0.0228639032019456,0.00378132421675316,0.227273414896249,0.746081357685052
