"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.796572414380807
"2","0","0","0",0.514085000609455
"3","0","0","0",4.45129313702586e-07
"5","0","0","0",0.999999826322972
"9","0","0","0",0.670975475899632
"10","0","0","0",0.603216707584827
"11","0","0","0",0.655872873742698
"12","0","0","0",0.691394360302935
"1","1","0","0",0.271223266043282
"2","1","0","0",0.0913652398179773
"3","1","0","0",4.23061392439912e-08
"5","1","0","0",0.999998172637801
"9","1","0","0",0.162351785307768
"10","1","0","0",0.12624817405473
"11","1","0","0",0.153361336059717
"12","1","0","0",0.175550828787912
"1","0","1","0",0.764356910369296
"2","0","1","0",0.46706363386033
"3","0","1","0",3.68733247807332e-07
"5","0","1","0",0.999999790339656
"9","0","1","0",0.628154770132292
"10","0","1","0",0.557394603667095
"11","0","1","0",0.612222582846161
"12","0","1","0",0.649844263739413
"1","1","1","0",0.235643089630725
"2","1","1","0",0.0768902151556106
"3","1","1","0",3.50452746357693e-08
"5","1","1","0",0.999997794036093
"9","1","1","0",0.138342643979399
"10","1","1","0",0.106896804434081
"11","1","1","0",0.130474640351081
"12","1","1","0",0.149939161426915
"1","0","0","1",0.456727609443594
"2","0","0","1",0.185098867734493
"3","0","0","1",9.55675738117454e-08
"5","0","0","1",0.999999191057058
"9","0","0","1",0.304506060525182
"10","0","0","1",0.246077071590334
"11","0","0","1",0.290372466058628
"12","0","0","1",0.324781114839539
"1","1","0","1",0.0739898903135356
"2","1","0","1",0.0211319711512562
"3","1","0","1",9.08296461599568e-09
"5","1","0","1",0.999991488668209
"9","1","0","1",0.0399497070882419
"10","1","0","1",0.0300880157791988
"11","1","0","1",0.0374345210771889
"12","1","0","1",0.0437169321841028
"1","0","1","1",0.410520254078722
"2","0","1","1",0.158361775575868
"3","0","1","1",7.91656237362221e-08
"5","0","1","1",0.999999023456155
"9","0","1","1",0.266154267477783
"10","0","1","1",0.212832298312781
"11","0","1","1",0.253152829114977
"12","0","1","1",0.284921854747282
"1","1","1","1",0.0620795728530324
"2","1","1","1",0.0175688787910682
"3","1","1","1",7.52408499919375e-09
"5","1","1","1",0.999989725263697
"9","1","1","1",0.0333217374298531
"10","1","1","1",0.0250534815222444
"11","1","1","1",0.0312102748493468
"12","1","1","1",0.0364877045774576
"4","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"4","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"4","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"4","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"4","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"4","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"4","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"4","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
