"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",1.80950707787511
"3","0","0","0",1.65674950880872
"8","0","0","0",2.0768021428118
"10","0","0","0",1.57128044839367
"12","0","0","0",1.75481276774247
"1","1","0","0",1.19583623044694
"3","1","0","0",1.09488440892707
"8","1","0","0",1.37248164221639
"10","1","0","0",1.0384010714059
"12","1","0","0",1.15969078594682
"1","0","1","0",1.68638536617636
"3","0","1","0",1.54402166271478
"8","0","1","0",1.9354932538834
"10","0","1","0",1.46436805179107
"12","0","1","0",1.63541254305312
"1","1","1","0",1.11446964978847
"3","1","1","0",1.0203867492121
"8","1","1","0",1.2790958295103
"10","1","1","0",0.967746626941698
"12","1","1","0",1.08078359826414
"1","0","0","1",1.74258976391963
"3","0","0","1",1.59548131683417
"8","0","0","1",1.99999999999999
"10","0","0","1",1.51317298456394
"12","0","0","1",1.68991810203605
"1","1","0","1",1.15161305527919
"3","1","0","1",1.05439452931678
"8","1","0","1",1.32172594964502
"10","1","0","1",0.99999999999999
"12","1","0","1",1.11680430411796
"1","0","1","1",1.6240212116626
"3","0","1","1",1.48692225502455
"8","0","1","1",1.86391684983809
"10","0","1","1",1.41021431132427
"12","0","1","1",1.57493341261571
"1","1","1","1",1.07325548911421
"3","1","1","1",0.98265186478533
"8","1","1","1",1.23179363420581
"10","1","1","1",0.931958424919043
"12","1","1","1",1.0408151802086
"2","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"9","0","0","0",0
"11","0","0","0",0
"2","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"9","1","0","0",0
"11","1","0","0",0
"2","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"9","0","1","0",0
"11","0","1","0",0
"2","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"9","1","1","0",0
"11","1","1","0",0
"2","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"9","0","0","1",0
"11","0","0","1",0
"2","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"9","1","0","1",0
"11","1","0","1",0
"2","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"9","0","1","1",0
"11","0","1","1",0
"2","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"9","1","1","1",0
"11","1","1","1",0
