"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.0125727757108253
"3","0","0","0",9.20086312014294e-09
"8","0","0","0",0.257694299450742
"9","0","0","0",0.990428366310946
"10","0","0","0",0.945548453822217
"12","0","0","0",0.441010948751752
"1","1","0","0",0.00181985952571285
"3","1","0","0",1.31744181401121e-09
"8","1","0","0",0.0473539755124495
"9","1","0","0",0.936774102179339
"10","1","0","0",0.713173744320877
"12","1","0","0",0.101500205643058
"1","0","1","0",0.00207919562197433
"3","0","1","0",1.50557285943816e-09
"8","0","1","0",0.0537526519069412
"9","0","1","0",0.944234007840443
"10","0","1","0",0.739684627042788
"12","0","1","0",0.11433722918471
"1","1","1","0",0.000298244607495186
"3","1","1","0",2.15578103932857e-10
"8","1","1","0",0.0080682598539237
"9","1","1","0",0.707982228893852
"10","1","1","0",0.289199421213337
"12","1","1","0",0.0181496167221269
"1","0","0","1",0.0205848501750484
"3","0","0","1",1.51873985148709e-08
"8","0","0","1",0.364283937531366
"9","0","0","1",0.994179330942496
"10","0","0","1",0.966288474517171
"12","0","0","1",0.565645998142569
"1","1","0","1",0.00300039717742464
"3","1","0","1",2.17463445449696e-09
"8","1","0","1",0.0758284699609536
"9","1","0","1",0.960717335752586
"10","1","0","1",0.804083908998029
"12","1","0","1",0.157162098452175
"1","0","1","1",0.00342738621268702
"3","0","1","1",2.48517283926218e-09
"8","0","1","1",0.085728499748932
"9","0","1","1",0.965456396672582
"10","0","1","1",0.824262666862577
"12","0","1","1",0.175662531129356
"1","1","1","1",0.00049220175046178
"3","1","1","1",3.55843854201234e-10
"8","1","1","1",0.0132483192938129
"9","1","1","1",0.800076584089891
"10","1","1","1",0.401767316738857
"12","1","1","1",0.0296089990644111
"2","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"11","0","0","0",0
"2","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"11","1","0","0",0
"2","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"11","0","1","0",0
"2","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"11","1","1","0",0
"2","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"11","0","0","1",0
"2","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"11","1","0","1",0
"2","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"11","0","1","1",0
"2","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"11","1","1","1",0
