"is_loaded","burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","2","1","0","1",1.0561937855416
"0","3","1","0","1",0.767847588508543
"1","3","1","0","1",0.950317757055877
"0","4","1","0","1",0.733364949559764
"1","4","1","0","1",0.907640714640699
"0","5","1","0","1",0.510038146189079
"1","5","1","0","1",0.631242859068965
"0","10","1","0","1",0.680015674398789
"1","10","1","0","1",0.841613596407494
"0","11","1","0","1",0.916408153006998
"1","11","1","0","1",1.13418203501155
"0","12","1","0","1",0.969264667809967
"1","12","1","0","1",1.19959929404197
"0","1","0","1","1",1.06533550479278
"1","1","0","1","1",1.31850026304459
"0","2","0","1","1",1.1080710351434
"1","2","0","1","1",1.37139140180336
"0","3","0","1","1",0.996994675779211
"1","3","0","1","1",1.2339190202101
"0","4","0","1","1",0.9522214578213
"1","4","0","1","1",1.17850596076613
"0","5","0","1","1",0.662247721820061
"1","5","0","1","1",0.819623293781307
"0","10","0","1","1",0.88295127440445
"1","10","0","1","1",1.09277451311854
"0","11","0","1","1",1.18988984671204
"1","11","0","1","1",1.4726535150906
"0","12","0","1","1",1.25852021636803
"1","12","0","1","1",1.55759310457877
"0","1","1","1","1",0.795169408705095
"1","1","1","1","1",0.984132294310991
"0","2","1","1","1",0.82706732841839
"1","2","1","1","1",1.02361038862339
"0","3","1","1","1",0.744159622255045
"1","3","1","1","1",0.921000617435807
"0","4","1","1","1",0.710740766796603
"1","4","1","1","1",0.879640154450791
"0","5","1","1","1",0.494303556961038
"1","5","1","1","1",0.611769125261412
"0","10","1","1","1",0.6590373076134
"1","10","1","1","1",0.815649961477144
"0","11","1","1","1",0.888137118849002
"1","11","1","1","1",1.09919271398905
"0","12","1","1","1",0.939363019246627
"1","12","1","1","1",1.1625918618116
"0","6","0","0","0",0
"1","6","0","0","0",0
"0","7","0","0","0",0
"1","7","0","0","0",0
"0","8","0","0","0",0
"1","8","0","0","0",0
"0","9","0","0","0",0
"1","9","0","0","0",0
"0","6","1","0","0",0
"1","6","1","0","0",0
"0","7","1","0","0",0
"1","7","1","0","0",0
"0","8","1","0","0",0
"1","8","1","0","0",0
"0","9","1","0","0",0
"1","9","1","0","0",0
"0","6","0","1","0",0
"1","6","0","1","0",0
"0","7","0","1","0",0
"1","7","0","1","0",0
"0","8","0","1","0",0
"1","8","0","1","0",0
"0","9","0","1","0",0
"1","9","0","1","0",0
"0","6","1","1","0",0
"1","6","1","1","0",0
"0","7","1","1","0",0
"1","7","1","1","0",0
"0","8","1","1","0",0
"1","8","1","1","0",0
"0","9","1","1","0",0
"1","9","1","1","0",0
"0","6","0","0","1",0
"1","6","0","0","1",0
"0","7","0","0","1",0
"1","7","0","0","1",0
"0","8","0","0","1",0
"1","8","0","0","1",0
"0","9","0","0","1",0
"1","9","0","0","1",0
"0","6","1","0","1",0
"1","6","1","0","1",0
"0","7","1","0","1",0
"1","7","1","0","1",0
"0","8","1","0","1",0
"1","8","1","0","1",0
"0","9","1","0","1",0
"1","9","1","0","1",0
"0","6","0","1","1",0
"1","6","0","1","1",0
"0","7","0","1","1",0
"1","7","0","1","1",0
"0","8","0","1","1",0
"1","8","0","1","1",0
"0","9","0","1","1",0
"1","9","0","1","1",0
"0","6","1","1","1",0
"1","6","1","1","1",0
"0","7","1","1","1",0
"1","7","1","1","1",0
"0","8","1","1","1",0
"1","8","1","1","1",0
"0","9","1","1","1",0
"1","9","1","1","1",0
