"Flowering_Week","Nb_Inflorescences","Position_A","Position_Ancestor_A","Nature_Ancestor_F","1","3","4","5","6","7","8","9","10"
"8","5","0","0","1",0.00727502131872104,0.0181869409376798,0.0219676064653674,0.0869064214284346,0.242497814300393,0.295958223547627,0.204678684704837,0.0777193395327171,0.0448099477642232
"9","5","0","0","1",0.0190641196961226,0.0457349569064416,0.0518440344817057,0.174911641429996,0.32437296590204,0.229103271034361,0.104948218704097,0.0326388389791852,0.017381952866051
"1","1","1","0","1",0.0456974769274964,0.100130040073545,0.099655703013617,0.257995842527616,0.29455629852344,0.132691560748201,0.0483501092534081,0.0137948159200649,0.00712815301261127
"3","1","1","0","1",0.00237758110301741,0.00604766037890904,0.00750931139055484,0.0321078206685282,0.116296399483724,0.236386505165622,0.298877949252182,0.174330394597107,0.126066377960356
"4","1","1","0","1",0.015226280973824,0.0370183193939377,0.0428205742119931,0.151589429375973,0.313948230109449,0.252067914301168,0.125253367883639,0.0403247484298406,0.0217511353201755
"5","1","1","0","1",0.004765031990708,0.0120182618211672,0.0147220470375015,0.0605477444539188,0.191140178927661,0.290068733996162,0.250642160655313,0.109102085611386,0.0669937555061833
"6","1","1","0","1",0.00261343769956859,0.00664202383442703,0.00823622283946936,0.0350777986684899,0.125208639311979,0.245916499509135,0.295451185220775,0.16486939691524,0.115984796000916
"7","1","1","0","1",0.00117853681407237,0.0030105553994382,0.00376396794036315,0.0164236527780324,0.0643481721585194,0.159994273977009,0.286820321167188,0.238836008609494,0.225624511155884
"8","1","1","0","1",0.000819056574523022,0.00209494732959263,0.00262465248242796,0.0115234843194698,0.0462934782491633,0.123633997394866,0.257777311769099,0.259760048371679,0.29547302350918
"9","1","1","0","1",0.00216918944783047,0.00552167781893381,0.00686438084060086,0.0294528388290664,0.10809091599826,0.226762598852309,0.301072778538677,0.18351700872535,0.136548610948972
"1","2","1","0","1",0.0494404464830272,0.106987088886965,0.104685172594602,0.263011583038108,0.286905583661633,0.12484018158812,0.0448348064243038,0.0127287609906677,0.00656637633257295
"3","2","1","0","1",0.00258192295105461,0.00656266378899263,0.00813927914690972,0.0346830830366646,0.124040142082264,0.24472023773126,0.295955192679228,0.166079680343104,0.117237798240523
"4","2","1","0","1",0.0165166252624086,0.0399754586123733,0.0459256822307872,0.159914975574096,0.318517492190574,0.244079954528835,0.117635685497525,0.0373739345663164,0.0200601915370842
"5","2","1","0","1",0.00517349986714134,0.0130296475691377,0.0159242904093136,0.0650708132640749,0.201069956314729,0.293080996258892,0.242227982785268,0.102414240176044,0.062008573355399
"6","2","1","0","1",0.00283799264093017,0.00720698007811311,0.00892533828673327,0.0378714843680129,0.133341695848121,0.25381025792895,0.291540267657989,0.156690810022311,0.10777517316884
"7","2","1","0","1",0.00127995869476192,0.00326845634279711,0.00408402660850583,0.0177892593112643,0.0692172266700001,0.168843527017826,0.291544699037669,0.232461670443505,0.21151117587367
"8","2","1","0","1",0.000889570052281336,0.00227473247041498,0.00284873766534404,0.0124921003809119,0.0499360544531972,0.131440309848643,0.265379078489854,0.256177209116542,0.278562207522812
"9","2","1","0","1",0.00235566331008819,0.0059923763818771,0.00744159811002089,0.0318299496900536,0.115448271941265,0.235430165851202,0.299150640244947,0.175258631763016,0.12709270270753
"1","3","1","0","1",0.177333638348831,0.257221789464325,0.159696505092054,0.226041430848545,0.126478958296204,0.0369624926032817,0.011540331573701,0.00313253324017604,0.0015923205328825
"3","3","1","0","1",0.010614412337244,0.0262253381272732,0.0310995877330556,0.117183576102523,0.284446373814285,0.281060842272647,0.162290505803301,0.0560294084844297,0.0310499553252411
"4","3","1","0","1",0.0650723692655619,0.133738978082993,0.122253961795382,0.274708147550032,0.255930549792271,0.0995833754104632,0.0342230579257417,0.00957447007849621,0.00491509009905833
"5","3","1","0","1",0.0210979693996619,0.050259242595149,0.0563743814062409,0.185640628012244,0.326715098552106,0.218011996524219,0.0965728033375637,0.0296272976160668,0.015700582556748
"6","3","1","0","1",0.0116578162498271,0.0286981540527488,0.0338392693056424,0.125660220456456,0.293381408903809,0.27471729240205,0.152215049547716,0.0515101485717574,0.0283206405099926
"7","3","1","0","1",0.00528342898896072,0.0133013359151904,0.016246289396991,0.0662719683724838,0.20362475687566,0.293711109943631,0.240021626172002,0.100748957126087,0.0607905272089934
"8","3","1","0","1",0.00367647298244146,0.00930854313697176,0.011473136755221,0.0480177899520489,0.160940373963685,0.275265072117305,0.274207623415214,0.131884865391124,0.0852261222859894
"9","3","1","0","1",0.00969108707838277,0.024021785306163,0.028630783079728,0.109309479359414,0.275096476651954,0.28627775723759,0.172301580442968,0.0607325289180588,0.0339385219257415
"1","5","1","0","1",0.261400688958046,0.296470765433286,0.148409118493561,0.175994487742637,0.0846164570888724,0.0231383975788789,0.00708697716198958,0.00191266355292508,0.000970443989804282
"3","5","1","0","1",0.0173092279562141,0.0417785532725488,0.0477968231187468,0.164778577101288,0.320748267891233,0.239298178994159,0.113383537803117,0.0357627596992807,0.0191440741634125
"4","5","1","0","1",0.102555015378459,0.186922411453725,0.147592133334663,0.270519154167788,0.196529622153268,0.0656361414969103,0.0213700440457517,0.00587606467477586,0.0029994132946598
"5","5","1","0","1",0.0341766563373229,0.0778495837604168,0.0817980998729097,0.234526228386969,0.316542870819004,0.163602670522571,0.063397853581299,0.0184841743857208,0.00962186233378659
"6","5","1","0","1",0.018998099896953,0.0455870028592913,0.0516941253402299,0.174545628012549,0.324265958355701,0.229476511871891,0.105243571352211,0.0327466460181932,0.0174424562929806
"7","5","1","0","1",0.00864522043433975,0.0215082792008512,0.0257829569950597,0.0999430760889186,0.262587894971509,0.291408463028809,0.185102605582126,0.0670942906394235,0.0379272130589635
"8","5","1","0","1",0.00602196497406358,0.0151211223851072,0.0183926118154525,0.0741688071403492,0.219594074837632,0.296311801854776,0.225888669917585,0.0908029263472041,0.0536980207278304
"9","5","1","0","1",0.0158128425459083,0.0383659184901877,0.0442412225556435,0.155438270946454,0.316179275544395,0.248408361811938,0.121676461291928,0.0389286594139647,0.0209489873995814
"1","1","0","1","1",0.0516307023746661,0.110916230535503,0.10746958799808,0.265480322454004,0.282430910575533,0.120628442247237,0.0429938827241975,0.012174750144475,0.00627517094630337
"3","1","0","1","1",0.00270220563880936,0.00686546245004516,0.00850897921938525,0.0361860944999781,0.128463781108507,0.249165998362506,0.293967700149518,0.161544963491713,0.112594815079538
"4","1","0","1","1",0.0172748332946039,0.0417005185202153,0.0477161900594346,0.164571342019504,0.320659747413328,0.239503503439758,0.11356190469544,0.0358298426686262,0.0191821178890896
"5","1","0","1","1",0.00541385966641614,0.0136234182247521,0.0166274885534746,0.0676883832728028,0.206593973454569,0.294369222376903,0.237437514991877,0.09884049076959,0.0594056486896154
"6","1","0","1","1",0.00297016918875666,0.00753910010442479,0.00932961587740555,0.0395005838763087,0.137975067566926,0.257976555694008,0.289027815219414,0.152218074982346,0.103463017490411
"7","1","0","1","1",0.00133966892439185,0.00342020354447998,0.00427217172624819,0.0185897941261613,0.0720394001803672,0.1737974093546,0.293808115801707,0.228735785036188,0.203997451305857
"8","1","0","1","1",0.00093108558236335,0.00238054055881309,0.00298053202524724,0.0130606784384408,0.0520571286722309,0.135873141302362,0.269352067522657,0.253884198647082,0.269480627250803
"9","1","0","1","1",0.00246543141333886,0.00626916163026238,0.00778044029833743,0.0332183648024556,0.119661463282145,0.240095454062969,0.297700717313401,0.170695544126685,0.122113423070406
"1","2","0","1","1",0.0558312161396082,0.118283318925304,0.112500119681239,0.269370183485262,0.273930323708312,0.113238392395255,0.0398352931445092,0.0112309252686897,0.00578022725182104
"3","2","0","1","1",0.00293436536623686,0.00744916669551725,0.00922020398199614,0.0390604081751705,0.1367309892765,0.256881042620968,0.289721021616661,0.153406051584522,0.104596750682429
"4","2","0","1","1",0.0187354783851321,0.0449977687572044,0.0510959968848975,0.173078171509597,0.323818971602913,0.230969357539163,0.106434491960837,0.0331824835837462,0.0176872797765103
"5","2","0","1","1",0.00587761785108978,0.0147661953009166,0.0179754230841444,0.0726487018318956,0.216629332142012,0.296003530389305,0.228554758397279,0.0925925800220184,0.0549518609813384
"6","2","0","1","1",0.00322527652409626,0.00817922537283072,0.0101070818749177,0.0426131543718366,0.1466090208685,0.26512031592461,0.283874921853392,0.144227586718405,0.0960434164914113
"7","2","0","1","1",0.00145493722580063,0.00371296313181058,0.00463478559787714,0.0201280255284729,0.077396430577841,0.1828571182163,0.29724881563175,0.221663490928876,0.190903433161272
"8","2","0","1","1",0.00101123399908843,0.00258472138281613,0.00323468044042129,0.0141547960213944,0.056103423396933,0.144104607145359,0.276088627575646,0.24919579251054,0.253522117527801
"9","2","0","1","1",0.00267730331728029,0.00680279483311963,0.00843250764760904,0.0358757020350979,0.127555958600173,0.248271959639329,0.294392879982261,0.16246518120962,0.11352571273551
"1","3","0","1","1",0.196832900465512,0.269473588470239,0.158472108120384,0.213658700389844,0.114442650870173,0.0327854350623576,0.0101763613809356,0.00275741251079775,0.00140084272975782
"3","3","0","1","1",0.0120500737591926,0.0296230627616071,0.0348556606939211,0.128736167572448,0.296344202702543,0.272259455966918,0.148726391724958,0.0499915495826727,0.0274134352357387
"4","3","0","1","1",0.073327878357198,0.146712702709479,0.12961119507108,0.276605867252214,0.240932405680443,0.089710461572641,0.030332478269569,0.00844123327017499,0.00432577781720112
"5","3","0","1","1",0.0239173156076837,0.056424224132992,0.0623814012765333,0.19889543549224,0.327467456375257,0.203931256037598,0.0868945740753652,0.0262522511456966,0.0138360858566334
"6","3","0","1","1",0.0132327166388955,0.0323961137528296,0.0378759315301925,0.137660646283302,0.304126983768598,0.264737446041824,0.139070988303103,0.0459036462926941,0.0249955273885614
"7","3","0","1","1",0.00600241815332266,0.0150730811149289,0.0183361834547446,0.0739636158191459,0.219196858312727,0.296275133813145,0.226246946164249,0.0910412920850826,0.0538644710826536
"8","3","0","1","1",0.0041776998803812,0.010558839916279,0.0129772721081669,0.0538749387325122,0.175565928071944,0.283515074660537,0.263236909987062,0.120352783025505,0.0757405536176128
"9","3","0","1","1",0.0110032522374637,0.027149009411511,0.032126743041628,0.120393545041164,0.287964905540564,0.278738572137683,0.158392906147693,0.0542569034781979,0.0299741629640941
"1","5","0","1","1",0.286919840083504,0.302323451154822,0.14293405806912,0.162785034505139,0.0757994703608853,0.0204581122904086,0.00624322756873297,0.00168312257592307,0.00085368339146441
"3","5","0","1","1",0.0196324342465035,0.0470057279463723,0.0531270051845112,0.17801511370218,0.32520845278624,0.225924493656789,0.102470346335216,0.0317387630191129,0.0168776631230747
"4","5","0","1","1",0.114980995187752,0.201581783029592,0.152289223212851,0.264561686543855,0.181265553335844,0.0586201390293625,0.0188855695555994,0.00517587135895337,0.00263917874619124
"5","5","0","1","1",0.0386746733973874,0.0867647177461035,0.0892243439459643,0.245353364799569,0.308484555883014,0.150116571146412,0.0565762961816696,0.0163324568732277,0.00847302002665296
"6","5","0","1","1",0.0215430135302911,0.0512405929657733,0.0573433694138496,0.187852883776572,0.327006433063391,0.215690424404945,0.0949095005079799,0.0290394451165508,0.0153743372206481
"7","5","0","1","1",0.00981717992672248,0.0243235627913536,0.0289704207262653,0.110406152350485,0.276461135204201,0.285595902421392,0.170867583024719,0.0600449655576366,0.0335130979972245
"8","5","0","1","1",0.00684076576376923,0.0171275493453747,0.02073806149213,0.0825834184756283,0.235103076608414,0.296610460223079,0.211645647816206,0.0818118855287047,0.0475391347466944
"9","5","0","1","1",0.0179388736286438,0.0432037442950632,0.0492639650769187,0.168512556373526,0.322244134285386,0.235575956153574,0.110211046848287,0.034576801080887,0.0184729222577138
"1","1","1","1","1",0.0430692372597249,0.0952056102875664,0.0959094162772887,0.253801066476928,0.299874987200912,0.138761927939896,0.051146594446993,0.0146506472909166,0.00758051281977479
"3","1","1","1","1",0.00223500201506544,0.00568787371961205,0.00706832851991062,0.0302944653626095,0.110716801346874,0.229933332740437,0.300481957595157,0.180527063406042,0.133055175294294
"4","1","1","1","1",0.0143242527266051,0.0349349942441939,0.0406057341307738,0.145453566136779,0.309963187952785,0.257769336457621,0.131164685247511,0.0426743584046994,0.0231098846990313
"5","1","1","1","1",0.00447992486604253,0.0113105799027464,0.0138774654203038,0.0573338461959606,0.183779703749816,0.287252791309562,0.256695515939351,0.114296499712974,0.0709736729032432
"6","1","1","1","1",0.00245674956382196,0.00624727783149775,0.00775366562892606,0.0331088431190447,0.119331341500347,0.239737594570453,0.297822745731395,0.17104874920612,0.122493032848394
"7","1","1","1","1",0.00110778232323012,0.00283052672183008,0.00354032742857435,0.0154665931782174,0.0608941523499431,0.153478725670581,0.282774478089749,0.243269323936255,0.23663809030162
"8","1","1","1","1",0.000769867160358862,0.00196947771459896,0.00246815816289197,0.010845623192861,0.0437222788357668,0.117973311122734,0.251768297355713,0.261945304299769,0.308537682155307
"9","1","1","1","1",0.00203908167449082,0.00519288847812592,0.0064604499930891,0.0277803679145003,0.102803597080396,0.220112014319713,0.301908980723703,0.189679868986909,0.144022750829073
"1","2","1","1","1",0.0466074478409857,0.101813817418914,0.10091082434061,0.259313983861221,0.29270046018025,0.130701345611579,0.0474484396222721,0.0135203451516108,0.00698333597255663
"3","2","1","1","1",0.00242711967780299,0.0061725814298131,0.00766225493647615,0.0327346847926356,0.118200681486926,0.238502077959389,0.298230066317602,0.172264035652939,0.123806497746416
"4","2","1","1","1",0.0155393612655098,0.0377383039119293,0.0435807593166623,0.153657317030858,0.315172438127813,0.250109180857428,0.123319448660668,0.0395675781196256,0.021315612709507
"5","2","1","1","1",0.00486407224806276,0.0122637600713837,0.0150143909482289,0.0616531829188428,0.193612758236544,0.290902875048399,0.248572180400157,0.107403586758416,0.0657131933699664
"6","2","1","1","1",0.00266787737062573,0.006779071189256,0.00840355261050854,0.0357581074157863,0.127211247997796,0.247930017096108,0.294552039658989,0.162815997338982,0.113882089321948
"7","2","1","1","1",0.00120312258679607,0.00307309052327947,0.00384160935962379,0.0167553681929345,0.0655372940478372,0.162191293881747,0.288075452032283,0.237289406746978,0.222033362628521
"8","2","1","1","1",0.000836149411369391,0.00213853648739167,0.00267899903236713,0.0117586172595522,0.0471811128203519,0.125559092632959,0.259724828278128,0.25893448346727,0.291188180610611
"9","2","1","1","1",0.00221439567367884,0.00563584508232161,0.00700449810511925,0.0300312605791565,0.109898085577204,0.228954030286694,0.300677991669462,0.181454228582648,0.134129664443716
"1","3","1","1","1",0.168471046941779,0.250920127248328,0.159832303903004,0.231750596251693,0.132586665109536,0.0391519659910839,0.0122618248110976,0.00333149955706324,0.00169397018641471
"3","3","1","1","1",0.00998282864292554,0.0247195990093506,0.0294154030790243,0.111836469270416,0.278210274444728,0.284683773527459,0.169016971297449,0.0591646749649761,0.0329700057636708
"4","3","1","1","1",0.0614015018252594,0.127720624881757,0.11858411863511,0.27305535384738,0.262941654446134,0.104630102954625,0.0362648078872907,0.0101740893568164,0.00522774616562838
"5","3","1","1","1",0.0198551066638431,0.0475022399572862,0.0536260516087287,0.179208325847374,0.325495475245228,0.224695787685008,0.101529988806422,0.0313992103630493,0.0166878138230609
"6","3","1","1","1",0.0109648355074093,0.0270578656146633,0.0320255897573374,0.120079138422644,0.287627619823033,0.278970555794178,0.158770146661117,0.0544270924661054,0.0300771559535131
"7","3","1","1","1",0.00496745932678983,0.0125198486902876,0.0153189920929532,0.0628011449502601,0.196148931634705,0.291700434117647,0.246431157874813,0.105684656284688,0.064427375027855
"8","3","1","1","1",0.0034562716379017,0.0087578453870294,0.0108078829919906,0.0453959881048215,0.154090989393861,0.270677604056877,0.278982160512942,0.13764677873517,0.0901844791794076
"9","3","1","1","1",0.00911393741982099,0.0226370431748142,0.0270660558300315,0.104201145151436,0.268466363917266,0.289238802707354,0.179157889359569,0.0640882105194692,0.0360305519202389
"1","5","1","1","1",0.249611467008746,0.292921367127491,0.150726858763348,0.182423217999422,0.0891658802233464,0.0245503381160839,0.00753396615510427,0.002034468912537,0.00103243569392075
"3","5","1","1","1",0.0162858434298331,0.0394485476653415,0.0453757200211257,0.158463668882245,0.317789527732322,0.245491208981434,0.118931981563076,0.0378701492739973,0.0203433524506257
"4","5","1","1","1",0.0969890287550335,0.179907625789853,0.144986377288459,0.272717718052059,0.204008013838195,0.0692737590849304,0.0226798064323865,0.00624706967600197,0.00319060108308178
"5","5","1","1","1",0.032188674103417,0.0738182639590124,0.0783153115244085,0.228922346866789,0.319692454247425,0.170274112825221,0.0669391856767527,0.0196188060266503,0.0102308447703235
"6","5","1","1","1",0.0178766795858528,0.0430632517565133,0.0491198002824008,0.168148721844554,0.322106621097408,0.235940490678042,0.110516780220211,0.0346905030231411,0.0185371515118762
"7","5","1","1","1",0.00812984570344446,0.0202628105070237,0.0243592294729553,0.0951445073907161,0.255567604977288,0.29348200753888,0.19206219677573,0.0707369298325705,0.040254867801392
"8","5","1","1","1",0.00566207938647384,0.0142355414026368,0.0173503941807944,0.070357941651347,0.212064214064053,0.295373010907378,0.232623245344584,0.0953972974375067,0.0569362756252263
"9","5","1","1","1",0.0148765904277823,0.0362122533556224,0.041966304486124,0.149242458318801,0.312486536065104,0.254268954793183,0.127483331480011,0.0412048026968378,0.022258768376535
"1","1","0","0","2",0.0600149829431923,0.125406295599606,0.117129418989427,0.272279100626655,0.265640063706812,0.10665899816312,0.0370961804890235,0.0104192255319026,0.00535573395026157
"3","1","0","0","2",0.00316755315514514,0.00803448538498023,0.00993148726925822,0.0419124980936443,0.144690184868717,0.263601232206343,0.285068885459224,0.145965787116667,0.0976278864460214
"4","1","0","0","2",0.0201989090663427,0.0482673119176039,0.0543925778615965,0.181025919613211,0.325896170073677,0.222817314603599,0.100110343184868,0.0308886809350642,0.0164027727440367
"5","1","0","0","2",0.00634321166367672,0.0159097120895176,0.0193170700743027,0.0775119727466786,0.225936584484799,0.296702206107071,0.220123596407686,0.0870537802382535,0.0511018661880153
"6","1","0","0","2",0.0034815016828568,0.00882098655752652,0.010884244315285,0.0456979134199289,0.154889535125894,0.271236791740825,0.278439216431948,0.136962401355109,0.0895874093706271
"7","1","0","0","2",0.00157074321081419,0.00400684631807623,0.00499830565133885,0.0216639773143354,0.0826603271370755,0.191333378534351,0.299655852475872,0.21477457658828,0.179335992769858
"8","1","0","0","2",0.00109176196108136,0.00278975169261499,0.00348964926491608,0.0152493924327404,0.0601054568171688,0.151962667294673,0.281762971758333,0.244265818081923,0.23928253069655
"9","1","0","0","2",0.00289012214432277,0.00733800321108097,0.00908490147765428,0.0385153367500065,0.135182414363963,0.255493714774663,0.290565072630154,0.154898039915873,0.106032394732283
"1","2","0","0","2",0.0648509713989409,0.133380431767921,0.122039897800384,0.274624054958018,0.256347691934475,0.0998751517409316,0.034340100056272,0.00960875101195424,0.00493294933110322
"3","2","0","0","2",0.00343955528093587,0.00871600448219708,0.0107572694558198,0.0451957265299951,0.153559912924523,0.270302122266111,0.279341140479153,0.138103810433436,0.0905844581478297
"4","2","0","0","2",0.0219012845018535,0.0520283626674188,0.0581177028812898,0.189600072541049,0.327189938868523,0.213848803956287,0.0936101375637818,0.0285825107097509,0.0151211863100461
"5","2","0","0","2",0.00688602815899959,0.0172381222341851,0.0208666793498097,0.0830384500633457,0.235899337282526,0.296565341321078,0.210901014331261,0.0813656602774908,0.0472393669813047
"6","2","0","0","2",0.00378036075920357,0.00956805482653088,0.0117860481267429,0.0492443316935231,0.164079521666567,0.277211275582622,0.271935936398403,0.129323805922013,0.0830706650243949
"7","2","0","0","2",0.00170585973185658,0.00434942790280968,0.00542144985029175,0.0234441606553153,0.0886564913079128,0.200492271941624,0.301374621906294,0.207063871127142,0.167491845576754
"8","2","0","0","2",0.00118572508362434,0.00302884025041874,0.00378667205338983,0.0165206830677865,0.0646964294344466,0.160640137519719,0.287194968160664,0.238383937866584,0.224562606563367
"9","2","0","0","2",0.00313837589371685,0.00796130145813915,0.00984265810767592,0.0415575348739332,0.143712628868448,0.26281238798661,0.285666877945449,0.146859464593499,0.0984487702725287
"1","3","0","0","2",0.223245921253951,0.282848572803908,0.155238214830816,0.197545551439443,0.100662046562683,0.0282108264727169,0.00870098565313948,0.00235314814507059,0.00119473283827265
"3","3","0","0","2",0.0141024563798169,0.0344206909175422,0.0400554803266797,0.143903337389799,0.308871971218841,0.259181430502134,0.132700812209216,0.0432938481209948,0.023469972934977
"4","3","0","0","2",0.0849200551353299,0.163683837842804,0.138094349275634,0.276047203059332,0.221748914864081,0.0785202659581901,0.0260785431957434,0.00721592596384724,0.00369090470503941
"5","3","0","0","2",0.0279337910823818,0.0649975006342879,0.0704204294295925,0.21495708352221,0.325064035972617,0.186285936332983,0.0759551879522682,0.0225640307964639,0.0118220042771967
"6","3","0","0","2",0.0154833715324919,0.0376096626232348,0.0434451327799881,0.153289796923133,0.314959202965565,0.250458587789474,0.123661081093848,0.0397009300238834,0.0213922342683809
"7","3","0","0","2",0.00703208872249016,0.0175946956169361,0.0212809904800665,0.0844997360420056,0.238427787781354,0.296382124323787,0.208527681686332,0.0799577795755698,0.0462971157714586
"8","3","0","0","2",0.00489589523877537,0.0123426053183552,0.0151082108613913,0.0620071811021214,0.194398251044835,0.291156164793703,0.247910966086158,0.106868718126101,0.06531200742856
"9","3","0","0","2",0.0128796633951434,0.0315707101671027,0.036981175656897,0.135050176722875,0.301973775435537,0.266992957579587,0.141826074350487,0.0470534071964912,0.0256720594958789
"1","5","0","0","2",0.320596218317157,0.306597344478472,0.13505655669035,0.146777616861268,0.0659333097272256,0.0175426008070749,0.00533243229727021,0.00143590093570645,0.00072801988547655
"3","5","0","0","2",0.0229462582731162,0.0543146976170942,0.0603473774770278,0.194529304380345,0.327484581018169,0.208614847134706,0.0900091090435899,0.0273265203140304,0.0144273047419207
"4","5","0","0","2",0.132218456751405,0.219782473713718,0.156649268002141,0.254742297703877,0.162929216620026,0.0508210001354924,0.0161857820514856,0.0044202252352088,0.00225127978664685
"5","5","0","0","2",0.0450549845624951,0.0989346578056144,0.0987566671664081,0.257024685195073,0.295863169212413,0.134130311613102,0.0490065399843075,0.0139950856772375,0.00723389878334879
"6","5","0","0","2",0.0251710505574107,0.0591265175637693,0.0649545663247571,0.204242462862135,0.327083648069545,0.198132734087004,0.0831683723839891,0.0249813281754642,0.013139319975926
"7","5","0","0","2",0.0114936779300837,0.0283103661952628,0.0334117777134551,0.124355429301459,0.292080233512635,0.275736426431372,0.15372111623449,0.0521728734827059,0.0287180991985364
"8","5","0","0","2",0.00801308934303196,0.0199800200541278,0.0240347974933451,0.0940400778909548,0.253891094475695,0.293897941749168,0.193704026988668,0.071616874933551,0.0408220770714585
"9","5","0","0","2",0.0209729513377145,0.049983013853458,0.0561007556521426,0.185010701056379,0.326620118738973,0.218670941826776,0.0970502021795838,0.0297966358672656,0.0157946794877066
"1","1","1","0","2",0.0501367258417882,0.108242763416519,0.105582715449166,0.263831578996624,0.285481414346138,0.123472529159589,0.0442336747726448,0.0125475352054009,0.00647106281213095
"3","1","1","0","2",0.00262010365475103,0.00665880767775459,0.00825672093493044,0.0351612046957213,0.125454930728882,0.246166624816913,0.295342986799463,0.164615443948399,0.115723176743187
"4","1","1","0","2",0.0167574061657817,0.040524282143303,0.0464969915726327,0.161412094139427,0.319238357713445,0.242616439251751,0.116311882382037,0.0368696381408116,0.0197729084908118
"5","1","1","0","2",0.00524980232306736,0.0132182506079439,0.016147861622211,0.0659052608737258,0.202848389531865,0.293525878619633,0.240693805033502,0.101252713547184,0.0611580378408678
"6","1","1","0","2",0.00287994909286442,0.00731243791843455,0.00905377495947729,0.038389827251854,0.134824573128315,0.255169380620245,0.290757075946078,0.155244910066204,0.106368071016527
"7","1","1","0","2",0.00129891141353415,0.00331662965712613,0.0041437687855735,0.0180436338565671,0.0701165476743638,0.170435927686777,0.292301903410749,0.231275614193313,0.209067063321997
"8","1","1","0","2",0.000902747398565798,0.00230832015712119,0.00289058128173806,0.0126727080110689,0.0506111760822502,0.132860158853592,0.2666783640362,0.255461824312646,0.275614119866818
"9","1","1","0","2",0.00239050617294832,0.00608025767950224,0.00754922939456881,0.032271532868761,0.116794931676916,0.236944577422593,0.298713050076871,0.173787055287978,0.125468859419862
"1","2","1","0","2",0.0542226436157024,0.115487974117808,0.110620476856199,0.268003873492854,0.27716860653605,0.115968386190602,0.0409917642229379,0.0115755138168365,0.00596076115100941
"3","2","1","0","2",0.00284522972243701,0.00722517278219835,0.00894749953731399,0.0379609748278344,0.133598289405302,0.254047181936397,0.29140619924752,0.156439633205371,0.107529819335627
"4","2","1","0","2",0.0181751101997377,0.0437368251371978,0.0498100596650068,0.169884706492007,0.322746770777617,0.234197694007594,0.109064455373854,0.0341514916797099,0.0182328866672757
"5","2","1","0","2",0.00569958767900527,0.0143279449533466,0.0174593423850137,0.0707583974277364,0.212870775330436,0.295498130892108,0.231907725668078,0.094897323335202,0.0565807723290737
"6","2","1","0","2",0.00312733174509428,0.00793359598346418,0.00980902197976961,0.0414230333038955,0.143341256263314,0.262510050697041,0.285892193674187,0.147200425602275,0.0987630907509598
"7","2","1","0","2",0.0014106777954486,0.00360058102215588,0.00449564551436386,0.0195385068640927,0.0753535439017057,0.179454625736556,0.296062062319593,0.224356702675331,0.195727654170753
"8","2","1","0","2",0.000980458841016576,0.00250633441131059,0.00313713828922262,0.0137352334336692,0.0545572531395208,0.140993652579143,0.273639318725695,0.251029235631682,0.259421374948741
"9","2","1","0","2",0.00259595597901396,0.00659800378380782,0.00818245370265351,0.0348589244622334,0.12456129335901,0.245255728957252,0.295732320511885,0.165538781209696,0.116676538034448
"1","3","1","0","2",0.191987940631634,0.266628103017052,0.158882511662419,0.216704039040563,0.117268675879619,0.0337503713416536,0.010490009849617,0.00284355454198615,0.00144479403545705
"3","3","1","0","2",0.0116872808951654,0.0287677184929015,0.0339158718301162,0.125893333589694,0.293611078607821,0.274533705360014,0.151947638274203,0.0513929325557362,0.028250440394349
"4","3","1","0","2",0.0712532463471085,0.143523886339357,0.127872886364427,0.276338778971189,0.244597566946759,0.0920200645318716,0.031230696298418,0.00870178548779932,0.00446108871307083
"5","3","1","0","2",0.023205626645989,0.0548795676702021,0.0608942110615817,0.19571529324541,0.327505954457825,0.207347078562221,0.0891563596109964,0.0270312902413375,0.0142646185044371
"6","3","1","0","2",0.0128347803873668,0.0314656300750982,0.0368670093975956,0.13471508100193,0.301690060739548,0.267279352957344,0.142183779121555,0.0472036435469159,0.0257606627726464
"7","3","1","0","2",0.00582062997396415,0.0146259706855029,0.0178104100136205,0.0720454795854553,0.215438620530699,0.29585726785487,0.22962027457156,0.0933183056344967,0.0554630411498319
"8","3","1","0","2",0.00405094957748205,0.010243085861336,0.0125982305604148,0.0524081323490046,0.171989077817901,0.281688186911097,0.266006211844311,0.123081249286433,0.0779348757920209
"9","3","1","0","2",0.0106716357035828,0.0263614295333941,0.0312512115033503,0.117659842180576,0.284978972216772,0.280722899940375,0.161705697559794,0.0557614403875401,0.030886870974615
"1","5","1","0","2",0.280632221225888,0.301103136003352,0.144332085245913,0.165951000949094,0.0778524182243707,0.0210757311067606,0.00643710261221697,0.00173582187025523,0.000880482762148582
"3","5","1","0","2",0.0190457592939979,0.0456938171589273,0.0518023623096896,0.174809967292067,0.324343419866317,0.229206988393334,0.105030197097342,0.0326687508066353,0.0173987377816897
"4","5","1","0","2",0.111870158786744,0.198037718958251,0.15124797246228,0.266165631732957,0.184912239747487,0.0602498018972926,0.0194578538992591,0.00533674569115627,0.00272187682457337
"5","5","1","0","2",0.0375407501692478,0.0845438826848126,0.0874097240893753,0.242848108671816,0.310609669114515,0.153323139947661,0.0581597781137173,0.0168280283397672,0.00873691886908778
"6","5","1","0","2",0.0209004620238518,0.0498227360640484,0.0559418114578357,0.184643728922545,0.326562334003496,0.219054385554916,0.0973291027935185,0.0298956921569538,0.0158497470228356
