"Nature_Ancestor_F","10","11","12","1","2","3"
"0",0.00391336005272601,0.253387023962824,0.0373548541034718,0.155630385351417,0.303114261245092,0.246600115284469
"1",0.00116456566100168,0.0920627171827335,0.0170722981417449,0.0852538850608122,0.279972141813772,0.524474392139936
"2",0.000277219627560234,0.0235913946930687,0.00477212987338877,0.026014626286138,0.122730873121816,0.822613756398028
