"Nature_F","4","5","6","7","8","9","11","15","16","19","21","22"
"0",0.100089799600074,0.715706571338538,0.0406800006193588,0.125006908457051,0.000670041223221229,0.00931208758491253,0.000782626223748584,0.00427805888032073,0.000776594889421278,0.000177540006443322,0.000172119487568234,0.00234765168934281
"1",0.00244450896833892,0.0864576915528947,0.0272986924522952,0.422510122839991,0.00931389980232189,0.171038441931544,0.0191668899475865,0.125162470122856,0.0272733331119335,0.00647255070389152,0.00636313486238205,0.0964982637039652
"2",0.000526052339042678,0.020001753483614,0.00693623780739278,0.173069092942957,0.00608596009310566,0.148113661020044,0.0224954785923617,0.19859225775916,0.0605030303848608,0.0156460022645047,0.0159150646684737,0.332115408644483
