"0","2","3","4","5","6","7","8","9","10","11","12"
0.00495049504949883,0.00495049504951858,0.0321782178218103,0.0272277227722656,0.138613861386127,0.277227722772302,0.173267326732644,0.190594059405963,0.0841584158415636,0.0396039603960282,0.0222772277227719,0.00495049504950795
