"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.680130138675749
"2","0","0","0",0.389036051113019
"3","0","0","0",0.999999826322972
"9","0","0","0",1.10590206826677e-07
"10","0","0","0",0.628207925172318
"11","0","0","0",0.580356939897109
"12","0","0","0",0.819180784619471
"1","1","0","0",0.122242198227718
"2","1","0","0",0.0400365561440339
"3","1","0","0",0.999997348366187
"9","1","0","0",7.24343337349463e-09
"10","1","0","0",0.0996427910150799
"11","1","0","0",0.0830585765754385
"12","1","0","0",0.22883003921133
"1","0","1","0",0.769543590690222
"2","0","1","0",0.5
"3","0","1","0",0.999999889409793
"9","0","1","0",1.73677028170485e-07
"10","0","1","0",0.726294403086355
"11","0","1","0",0.684732069729627
"12","0","1","0",0.876767930027859
"1","1","1","0",0.17946145211474
"2","1","1","0",0.0614716871906961
"3","1","1","0",0.999998311549899
"9","1","1","0",1.13754923905447e-08
"10","1","1","0",0.148068143745724
"11","1","1","0",0.124539014412164
"12","1","1","0",0.317873133070391
"1","0","0","1",0.713784143658653
"2","0","0","1",0.427538402313232
"3","0","0","1",0.999999851922906
"9","0","0","1",1.29709316235934e-07
"10","0","0","1",0.664631057896604
"11","0","0","1",0.618621957056656
"12","0","0","1",0.841612012242449
"1","1","0","1",0.140408409209505
"2","1","0","1",0.0466353838179996
"3","1","0","1",0.999997739215275
"9","1","0","1",8.49569626301242e-09
"10","1","0","1",0.114890131935192
"11","1","0","1",0.096038892835028
"12","1","0","1",0.258177080740282
"1","0","1","1",0.796603577460955
"2","0","1","1",0.53978183445435
"3","0","1","1",0.999999905710753
"9","0","1","1",2.03702741595286e-07
"10","0","1","1",0.756827958816362
"11","0","1","1",0.718102577719784
"12","0","1","1",0.892988501345098
"1","1","1","1",0.204153192415023
"2","1","1","1",0.0713408996120092
"3","1","1","1",0.999998560426543
"9","1","1","1",1.33421159745704e-08
"10","1","1","1",0.169331910680765
"11","1","1","1",0.142990947801443
"12","1","1","1",0.35340648765987
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
