"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",2.44028787334373
"2","0","0","0",4.32098840856365
"11","0","0","0",2.16714496297171
"12","0","0","0",2.39260815374277
"1","1","0","0",1.32381958197525
"2","1","0","0",2.34407142338773
"11","1","0","0",1.17564364856264
"12","1","0","0",1.29795404899436
"1","0","1","0",2.32381583492866
"2","0","1","0",4.11475276996922
"11","0","1","0",2.06370971087073
"12","0","1","0",2.27841181164764
"1","1","1","0",1.26063524749951
"2","1","1","0",2.23219168171677
"11","1","1","0",1.11953157519066
"12","1","1","0",1.23600424565074
"1","0","0","1",2.07570370182091
"2","0","0","1",3.67542359782791
"11","0","0","1",1.84336892018366
"12","0","0","1",2.03514743321073
"1","1","0","1",1.12603813544501
"2","1","0","1",1.99386219306642
"11","1","0","1",0.999999999999994
"12","1","0","1",1.10403696781865
"1","0","1","1",1.97663283238061
"2","0","1","1",3.49999999999996
"11","0","1","1",1.75538711359845
"12","0","1","1",1.93801226624518
"1","1","1","1",1.07229367422754
"2","1","1","1",1.89869752152012
"11","1","1","1",0.952271189113647
"12","1","1","1",1.0513425961701
"3","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"9","0","0","0",0
"10","0","0","0",0
"3","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"9","1","0","0",0
"10","1","0","0",0
"3","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"9","0","1","0",0
"10","0","1","0",0
"3","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"9","1","1","0",0
"10","1","1","0",0
"3","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"9","0","0","1",0
"10","0","0","1",0
"3","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"9","1","0","1",0
"10","1","0","1",0
"3","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"9","0","1","1",0
"10","0","1","1",0
"3","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
"9","1","1","1",0
"10","1","1","1",0
