"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",8.31528708367355e-08
"2","0","0","0",0.935266083465128
"3","0","0","0",8.31528719222774e-08
"10","0","0","0",1.51241260098703
"11","0","0","0",2.69717481574171
"12","0","0","0",2.02210815749236
"1","1","0","0",2.22525755496197e-08
"2","1","0","0",0.250286959089694
"3","1","0","0",2.2252575840122e-08
"10","1","0","0",0.404737387019865
"11","1","0","0",0.721792113175104
"12","1","0","0",0.541137234244738
"1","0","1","0",8.89082500764466e-08
"2","0","1","0",1.00000000000001
"3","0","1","0",8.89082512371237e-08
"10","0","1","0",1.61709338949148
"11","0","1","0",2.88385825534141
"12","0","1","0",2.16206723759355
"1","1","1","0",2.37927750647975e-08
"2","1","1","0",0.267610430351962
"3","1","1","0",2.37927753754068e-08
"10","1","1","0",0.432751057881124
"11","1","1","0",0.771750548785965
"12","1","1","0",0.57859174390228
"1","0","0","1",1.10960245059323e-07
"2","0","0","1",1.24803091910949
"3","0","0","1",1.10960246507883e-07
"10","0","0","1",2.01818254917291
"11","0","0","1",3.59914426899518
"12","0","0","1",2.69832676171035
"1","1","0","1",2.96941189322842e-08
"2","1","0","1",0.333986091355441
"3","1","0","1",2.96941193199342e-08
"10","1","0","1",0.540086700512976
"11","1","0","1",0.963168546724588
"12","1","0","1",0.722100385931515
"1","0","1","1",1.18640296083677e-07
"2","0","1","1",1.33441267803232
"3","0","1","1",1.18640297632499e-07
"10","0","1","1",2.15786992049967
"11","0","1","1",3.84825701757571
"12","0","1","1",2.88508993260311
"1","1","1","1",3.17493806920367e-08
"2","1","1","1",0.357102751035339
"3","1","1","1",3.17493811065176e-08
"10","1","1","1",0.577468498068464
"11","1","1","1",1.02983371657838
"12","1","1","1",0.772080158468024
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"9","0","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"9","1","0","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"9","0","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"9","1","1","0",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"9","0","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"9","1","0","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"9","0","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
"9","1","1","1",0
