"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.953141070459501
"2","0","0","0",0.999999985749591
"8","0","0","0",1.93396122233283e-07
"9","0","0","0",5.59557798828761e-08
"10","0","0","0",2.41738200941576e-07
"11","0","0","0",0.999999964299732
"12","0","0","0",0.947414908878577
"1","1","0","0",0.971753303300093
"2","1","0","0",0.999999991574343
"8","1","0","0",3.27092994224863e-07
"9","1","0","0",9.46386365648924e-08
"10","1","0","0",4.08854471376786e-07
"11","1","0","0",0.999999978891958
"12","1","0","0",0.968225735985872
"1","0","1","0",0.932122070038049
"2","0","1","0",0.999999978891958
"8","0","1","0",1.30565119449927e-07
"9","0","1","0",3.77767282701116e-08
"10","0","1","0",1.63201708559498e-07
"11","0","1","0",0.999999947119922
"12","0","1","0",0.924032104513333
"1","1","1","0",0.958721425335365
"2","1","1","0",0.999999987519718
"8","1","1","0",2.2082623593506e-07
"9","1","1","0",6.38922039828455e-08
"10","1","1","0",2.76024855168671e-07
"11","1","1","0",0.999999968734271
"12","1","1","0",0.953644018040549
"1","0","0","1",0.870465178542688
"2","0","0","1",0.999999956865253
"8","0","0","1",6.38922039849365e-08
"9","0","0","1",1.84860882012171e-08
"10","0","0","1",7.98629608863685e-08
"11","0","0","1",0.999999891938401
"12","0","0","1",0.856160673764079
"1","1","0","1",0.919129813779373
"2","1","0","1",0.999999974496268
"8","1","0","1",1.08061598850765e-07
"9","1","0","1",3.12657286121492e-08
"10","1","0","1",1.35073117043961e-07
"11","1","0","1",0.999999936107796
"12","1","0","1",0.909641485052058
"1","0","1","1",0.819388427807377
"2","0","1","1",0.999999936107796
"8","0","1","1",4.31347474701083e-08
"9","0","1","1",1.24802821748767e-08
"10","0","1","1",5.39168858337542e-08
"11","0","1","1",0.999999839936619
"12","0","1","1",0.800734716460251
"1","1","1","1",0.884700251708377
"2","1","1","1",0.999999962223272
"8","1","1","1",7.29542816464832e-08
"9","1","1","1",2.11080415096761e-08
"10","1","1","1",9.11902323764265e-08
"11","1","1","1",0.999999905361363
"12","1","1","1",0.871736090978134
"3","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"3","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"3","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"3","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"3","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"3","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"3","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"3","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
