"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.801412403046439
"3","0","0","0",0.933499659449362
"4","0","0","0",0.999999973008834
"10","0","0","0",1.05059569562832e-07
"11","0","0","0",6.38922039859691e-08
"12","0","0","0",0.8252356866758
"1","1","0","0",0.494381722430303
"3","1","0","0",0.772786743371281
"4","1","0","0",0.999999888599817
"10","1","0","0",2.54548975945664e-08
"11","1","0","0",1.54804504300782e-08
"12","1","0","0",0.533602102432373
"1","0","1","0",0.768594366156544
"3","0","1","0",0.9203402748945
"4","0","1","0",0.999999967205402
"10","0","1","0",8.64679086092898e-08
"11","0","1","0",5.25856448664901e-08
"12","0","1","0",0.795349264948445
"1","1","1","0",0.445905489326886
"3","1","1","0",0.736791781260743
"4","1","1","0",0.999999864647412
"10","1","1","0",2.09503212036607e-08
"11","1","1","0",1.27409826384159e-08
"12","1","1","0",0.484968809777033
"1","0","0","1",0.873203649496816
"3","0","0","1",0.959927778832878
"4","0","0","1",0.999999984183266
"10","0","0","1",1.79283546416881e-07
"11","0","0","1",1.09031678882926e-07
"12","0","0","1",0.889600993704755
"1","1","0","1",0.62526749771761
"3","1","0","1",0.85302862465126
"4","1","0","1",0.99999993471986
"10","1","0","1",4.34386376232347e-08
"11","1","0","1",2.64173005888986e-08
"12","1","0","1",0.661290959812452
"1","0","1","1",0.850029488104806
"3","0","1","1",0.951727674180381
"4","0","1","1",0.999999980782474
"10","0","1","1",1.47556986715748e-07
"11","0","1","1",8.97371014465732e-08
"12","0","1","1",0.868974032836938
"1","1","1","1",0.578644869550112
"3","1","1","1",0.826898105584746
"4","1","1","1",0.999999920683829
"10","1","1","1",3.57516038071453e-08
"11","1","1","1",2.1742414429649e-08
"12","1","1","1",0.616400596525831
"2","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"9","0","0","0",0
"2","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"9","1","0","0",0
"2","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"9","0","1","0",0
"2","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"9","1","1","0",0
"2","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"9","0","0","1",0
"2","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"9","1","0","1",0
"2","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"9","0","1","1",0
"2","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
"9","1","1","1",0
