"Nature_F","3","5","6","7","8","9","10","11","12","13","14","15","17"
"0",0.0180501931191431,0.0541505634020074,0.419856412843734,0.0992565931534873,0.110091750433197,0.0642093599530401,0.0728445921504769,0.063609319343343,0.0648637535784414,0.0222616727761419,0.00692513181928689,0.0032632361810242,0.000617421246676964
"1",0.000710695010499888,0.00229110373815184,0.0331242477894955,0.0168856903540267,0.0303004106861157,0.0288883245817068,0.0550330231995564,0.0955120572489618,0.268066985531293,0.249010638328873,0.12869628655791,0.0757635133383729,0.0157170236350367
"2",0.000361068292828598,0.00116571634094963,0.0171527145439985,0.00896487312642362,0.0164764908224463,0.016192949398183,0.0322362772004461,0.0607079355850773,0.211651146517857,0.277792634666612,0.191839960214274,0.13497564899388,0.0304825842970242
