"Nature_Ancestor_F","11","12","1","2","3","4"
"0",0.0709683196814289,0.377207938602431,0.176370316860998,0.324374059287097,0.0171422780055878,0.0339370875624571
"1",0.0207276232773975,0.162972759626044,0.131797058031862,0.521834821982619,0.0501509546200786,0.112516782461999
"2",0.061519375488152,0.349187764256555,0.177338187236175,0.352929022739532,0.0196985356743382,0.0393271146052482
