"Nature_F","108","109","110","111","101","102","103"
"0",0.556730359959942,0.167063193363939,0.012781212246869,0.0830453881904205,0.0299576165670699,0.112696875017477,0.0377253546542828
"1",0.0420129777318487,0.0418178039856223,0.00511971109581245,0.0479846637289677,0.0277923796827429,0.306357027445402,0.528915436329604
"2",0.022562463782423,0.0233862351814301,0.002929606346337,0.0281963808916008,0.0169669051772679,0.225129871223678,0.680828537397263
