"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.510786738042757
"2","0","0","0",0.68598198940484
"3","0","0","0",2.26032940694722e-07
"5","0","0","0",2.2603294069824e-07
"9","0","0","0",1.5485646004775
"10","0","0","0",1.18152138097554
"11","0","0","0",1.77024661960244
"12","0","0","0",1.53219470404792
"1","1","0","0",0.228503884294395
"2","1","0","0",0.306878658861894
"3","1","0","0",1.01117356971992e-07
"5","1","0","0",1.01117356973566e-07
"9","1","0","0",0.69276079415415
"10","1","0","0",0.528561540114202
"11","1","0","0",0.791931737084997
"12","1","0","0",0.685437610835041
"1","0","1","0",0.489213261957251
"2","0","1","0",0.657009005297577
"3","0","1","0",2.16486263231444e-07
"5","0","1","0",2.16486263234813e-07
"9","0","1","0",1.48315976733075
"10","0","1","0",1.1316189043477
"11","0","1","0",1.69547887355684
"12","0","1","0",1.46748126623867
"1","1","1","0",0.218852844601862
"2","1","1","0",0.293917399465305
"3","1","1","0",9.6846586570192e-08
"5","1","1","0",9.68465865716993e-08
"9","1","1","0",0.663501501943611
"10","1","1","0",0.506237331406149
"11","1","1","0",0.758483882787091
"12","1","1","0",0.656487618981066
"1","0","0","1",0.78292411477988
"2","0","0","1",1.05146003568473
"3","0","0","1",3.46458956006989e-07
"5","0","0","1",3.4645895601238e-07
"9","0","0","1",2.37361011692285
"10","0","0","1",1.81101331024836
"11","0","0","1",2.71340006380177
"12","0","0","1",2.34851865366309
"1","1","0","1",0.350246370961922
"2","1","0","1",0.47037772212906
"3","1","0","1",1.54990745256097e-07
"5","1","0","1",1.5499074525851e-07
"9","1","0","1",1.06185045758166
"10","1","0","1",0.810168990460284
"11","1","0","1",1.21385777672924
"12","1","0","1",1.05062562265455
"1","0","1","1",0.749856704432284
"2","0","1","1",1.00705080136978
"3","0","1","1",3.31825991904071e-07
"5","0","1","1",3.31825991909235e-07
"9","0","1","1",2.27335884319173
"10","0","1","1",1.73452375124202
"11","0","1","1",2.59879749676735
"12","0","1","1",2.2493271374438
"1","1","1","1",0.335453442435751
"2","1","1","1",0.450510952333136
"3","1","1","1",1.4844459030096e-07
"5","1","1","1",1.4844459030327e-07
"9","1","1","1",1.01700237569762
"10","1","1","1",0.775950871548491
"11","1","1","1",1.16258954721761
"12","1","1","1",1.00625163042443
"4","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"4","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"4","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"4","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"4","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"4","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"4","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"4","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
