"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.688923374543814
"2","0","0","0",0.478133404268837
"3","0","0","0",0.458721274093299
"5","0","0","0",0.999998716689867
"9","0","0","0",0.599666824802208
"10","0","0","0",0.589261926498959
"11","0","0","0",0.614368173713772
"12","0","0","0",0.705644286582732
"1","1","0","0",0.190384587305737
"2","1","0","0",0.0886584691064861
"3","1","0","0",0.0825574518133968
"5","1","0","0",0.999987914142943
"9","1","0","0",0.137225608875944
"10","1","0","0",0.132195004466721
"11","1","0","0",0.144687250814212
"12","1","0","0",0.202897616756498
"1","0","1","0",0.705264882017587
"2","0","1","0",0.497470873507462
"3","0","1","0",0.477992739362443
"5","0","1","0",0.999998812277914
"9","0","1","0",0.618097928733953
"10","0","1","0",0.607858809361109
"11","0","1","0",0.632537189937413
"12","0","1","0",0.721462547674284
"1","1","1","0",0.20260247091502
"2","1","1","0",0.0951150545401599
"3","1","1","0",0.0886129301345128
"5","1","1","0",0.999988814355516
"9","1","1","0",0.146649964989267
"10","1","1","0",0.141330464249998
"11","1","1","0",0.154532271009625
"12","1","1","0",0.215704573406838
"1","0","0","1",0.702681086216764
"2","0","0","1",0.49437143768316
"3","0","0","1",0.474899975731758
"5","0","0","1",0.999998797460161
"9","0","0","1",0.615166947448763
"10","0","0","1",0.604899477220926
"11","0","0","1",0.629650626738882
"12","0","0","1",0.718964165443705
"1","1","0","1",0.200606801608531
"2","1","0","1",0.0940532726511498
"3","1","0","1",0.0876167042666035
"5","1","0","1",0.99998867480735
"9","1","0","1",0.145105144365278
"10","1","0","1",0.139832497381873
"11","1","0","1",0.152919297009748
"12","1","0","1",0.213614419403787
"1","0","1","1",0.718595082679906
"2","0","1","1",0.513719159791432
"3","0","1","1",0.494230519796303
"5","0","1","1",0.999998887031995
"9","0","1","1",0.63332079106334
"10","0","1","1",0.623241030860871
"11","0","1","1",0.647512721880314
"12","0","1","1",0.734336119172738
"1","1","1","1",0.213307856066325
"2","1","1","1",0.100859256288138
"3","1","1","1",0.0940052484969172
"5","1","1","1",0.999989518362585
"9","1","1","1",0.154973447380069
"10","1","1","1",0.149404885722493
"11","1","1","1",0.163217564298454
"12","1","1","1",0.226905264372373
"4","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"4","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"4","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"4","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"4","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"4","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"4","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"4","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
