"Position_A","4","5","6","7","8","9","11","15","16","19","21","22"
"0",0.0520423887499459,0.384313613694742,0.0285486136269375,0.257502826541408,0.00477812266964783,0.0860507311502058,0.00956675595702161,0.0717877901979972,0.0191557819666714,0.00479018207021098,0.00479049168205348,0.0766727016931585
"1",0.0527159482776407,0.386980488007845,0.028585589401437,0.256838499795014,0.00474888554313047,0.0854192235110985,0.009484279248553,0.0710907438578064,0.0189465027327971,0.00473631789124107,0.00473601172892446,0.075717510004512
