"Burst_Month","Position_A","3","5","6","7","8","9","10","11","12","13","14","15","17"
"10","0",1.29711418063713e-06,4.4450562009965e-06,4.66324048516317e-05,1.60687277597934e-05,2.09486984347293e-05,1.58696149302327e-05,2.92887666679105e-05,6.09564399995188e-05,0.000383960256717157,0.00257044806424975,0.0319979185347643,0.464895225928271,0.499956940392972
"12","0",2.79168698589637e-05,9.5656523788366e-05,0.00100246714889194,0.000344989122198149,0.000449419071172604,0.000340199182173253,0.000627287145752122,0.00130311583222276,0.00813416519462579,0.0513534556778842,0.375795576458643,0.5161337334952,0.0443920182775882
"1","0",0.000944255100745897,0.00322238593144573,0.0325952435437155,0.010743627517484,0.0136521663641032,0.0100847882910375,0.018055305260904,0.0354168450886615,0.172285490406052,0.400194226478144,0.266499495389494,0.0349358921462318,0.00137027848198001
"2","0",0.00633384052977125,0.0211097679783165,0.177257986381479,0.0469988690036541,0.0535291359023904,0.0357158862452876,0.057112250039225,0.09198184392468,0.250168576641936,0.199288630074792,0.054948072540054,0.00535172292059061,0.000203417817822626
"3","0",0.0061664024309284,0.0205667346159851,0.173614381891189,0.0463092315380022,0.0528858673805452,0.0353712152344453,0.0567022507103574,0.091688470184116,0.25168578304338,0.202955712442202,0.0563478741604029,0.00549710104200207,0.000208975326444705
"4","0",0.0186599536014983,0.0589809977613935,0.356688395970776,0.0665185515138922,0.0663525432663459,0.0395973360062711,0.0568049223694121,0.0777686210041486,0.153359847718481,0.0841367232422831,0.0192629864547393,0.00180092125780995,6.81998329494782e-05
"5","0",0.073281841821603,0.186012996894542,0.502218404648601,0.0451689524576701,0.0382823370892503,0.0202244739011381,0.0261598272493627,0.0312584459994935,0.0498800019148186,0.0223484066475025,0.00471422406806399,0.000433687145786732,1.64001621674181e-05
"10","1",6.39407010835382e-07,2.19117824495098e-06,2.2987911251006e-05,7.92149221354184e-06,1.03273929908296e-05,7.82362734128563e-06,1.44395213087763e-05,3.00532318312822e-05,0.000189345877054471,0.0012694908017569,0.0160851297711128,0.312580925611303,0.66977872417658
"12","1",1.3761689999928e-05,4.71570746275488e-05,0.000494474956438677,0.00017028500152971,0.000221920573687586,0.000168055751833956,0.000310027212251292,0.000644677095677021,0.00404350934300437,0.0263236048287498,0.246316097123249,0.635124368293656,0.0861220610552944
"1","1",0.000465689263718352,0.00159258620502086,0.0164075377920455,0.00552981885887082,0.00711656780813748,0.00532261758692402,0.00967176947262226,0.0195210217420976,0.106734110958217,0.359250129506479,0.39738817653865,0.068224109973188,0.00277586429402887
"2","1",0.00313229784282872,0.0105868122835072,0.098874229232861,0.0296330323118513,0.035785776031792,0.0251834266061388,0.042644886355393,0.0755904618112498,0.262685282121666,0.300336718803242,0.104341825079419,0.0107926800164321,0.000412571503618286
"3","1",0.00304923433883106,0.0103098293169543,0.0965685742992295,0.0290413237325769,0.0351325282808454,0.0247640319371179,0.0420108521031805,0.0747028175891144,0.261973362796414,0.304116514796504,0.106823004170826,0.0110840858322669,0.000423840806138776
"4","1",0.00928620250192888,0.0305550320688583,0.234727323695027,0.0563651489322822,0.061541737033796,0.0395762587043779,0.0609572666997684,0.0925780002720892,0.221726795797301,0.150729197091624,0.0381725733976149,0.00364612183893076,0.000138341966401501
"5","1",0.0375180450228845,0.109649233055794,0.464336362801954,0.0613758506597998,0.0558693696262399,0.0310756370668165,0.0419205381582398,0.0528312675817972,0.0911468400220785,0.0438557791499986,0.00950844242872784,0.000879365259575438,3.32691660936968e-05
