"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"1","0","0","0",0.999999992701809
"2","0","0","0",5.73247931273404e-08
"8","0","0","0",0.451071069213574
"9","0","0","0",0.999999985023589
"10","0","0","0",0.999999992701809
"11","0","0","0",0.779771931549183
"12","0","0","0",0.710869155961713
"1","1","0","0",0.999999974623986
"2","1","0","0",1.64867222098277e-08
"8","1","0","0",0.191155107602931
"9","1","0","0",0.999999947926602
"10","1","0","0",0.999999974623987
"11","1","0","0",0.50453984496586
"12","1","0","0",0.414214708453197
"1","0","1","0",0.999999987633953
"2","0","1","0",3.38319359532311e-08
"8","0","1","0",0.326584872632761
"9","0","1","0",0.999999974623987
"10","0","1","0",0.999999987633954
"11","0","1","0",0.676341627519255
"12","0","1","0",0.592010036902791
"1","1","1","0",0.999999957002911
"2","1","1","0",9.73013054416868e-09
"8","1","1","0",0.122404996279431
"9","1","1","0",0.999999911766895
"10","1","1","0",0.999999957002912
"11","1","1","0",0.375388549076608
"12","1","1","0",0.294444084961795
"1","0","0","1",0.999999993240023
"2","0","0","1",6.18888642600035e-08
"8","0","0","1",0.470101456817913
"9","0","0","1",0.999999986128043
"10","0","0","1",0.999999993240023
"11","0","0","1",0.792645278171093
"12","0","0","1",0.726356763148492
"1","1","0","1",0.999999976495372
"2","1","0","1",1.77993580192678e-08
"8","1","0","1",0.203280650892994
"9","1","0","1",0.999999951766819
"10","1","0","1",0.999999976495372
"11","1","0","1",0.523674017111215
"12","1","0","1",0.432916468761048
"1","0","1","1",0.999999988545903
"2","0","1","1",3.65255586902487e-08
"8","0","1","1",0.343651223865515
"9","0","1","1",0.999999976495372
"10","0","1","1",0.999999988545903
"11","0","1","1",0.692879688646004
"12","0","1","1",0.61037482878503
"1","1","1","1",0.999999960173784
"2","1","1","1",1.05048216994765e-08
"8","1","1","1",0.130875149139681
"9","1","1","1",0.999999918273755
"10","1","1","1",0.999999960173786
"11","1","1","1",0.393514928689725
"12","1","1","1",0.310605543643302
"3","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"3","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"3","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"3","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"3","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"3","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"3","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"3","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
