"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"2","0","0","0",1.22719153552974
"3","0","0","0",1.19526317794245
"8","0","0","0",1.16012086671464
"11","0","0","0",1
"2","1","0","0",1.03921091851127
"3","1","0","0",1.01217333158681
"8","1","0","0",0.982414102915221
"11","1","0","0",0.846820474574633
"2","0","1","0",1.20422219074524
"3","0","1","0",1.17289143624809
"8","0","1","0",1.13840688368284
"11","0","1","0",0.981282999336707
"2","1","1","0",1.01976000706019
"3","1","1","0",0.993228482668132
"8","1","1","0",0.964026257499327
"11","1","1","0",0.830970535190328
"2","0","0","1",1.20324354958106
"3","0","0","1",1.1719382568021
"8","0","0","1",1.1374817289676
"11","0","0","1",0.980485535260521
"2","1","0","1",1.0189312736851
"3","1","0","1",0.992421310797318
"8","1","0","1",0.963242817544314
"11","1","0","1",0.830295226282876
"2","0","1","1",1.18072243926545
"3","0","1","1",1.15000308767219
"8","0","1","1",1.11619148269203
"11","0","1","1",0.962133786846699
"2","1","1","1",0.999859936359681
"3","1","1","1",0.973846160464857
"8","1","1","1",0.945213801089423
"11","1","1","1",0.814754589981809
"1","0","0","0",0
"4","0","0","0",0
"5","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"9","0","0","0",0
"10","0","0","0",0
"12","0","0","0",0
"1","1","0","0",0
"4","1","0","0",0
"5","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"9","1","0","0",0
"10","1","0","0",0
"12","1","0","0",0
"1","0","1","0",0
"4","0","1","0",0
"5","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"9","0","1","0",0
"10","0","1","0",0
"12","0","1","0",0
"1","1","1","0",0
"4","1","1","0",0
"5","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"9","1","1","0",0
"10","1","1","0",0
"12","1","1","0",0
"1","0","0","1",0
"4","0","0","1",0
"5","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"9","0","0","1",0
"10","0","0","1",0
"12","0","0","1",0
"1","1","0","1",0
"4","1","0","1",0
"5","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"9","1","0","1",0
"10","1","0","1",0
"12","1","0","1",0
"1","0","1","1",0
"4","0","1","1",0
"5","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"9","0","1","1",0
"10","0","1","1",0
"12","0","1","1",0
"1","1","1","1",0
"4","1","1","1",0
"5","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"9","1","1","1",0
"10","1","1","1",0
"12","1","1","1",0
