"burst_date_mother","position_mother_L","position_ancestor_L","nature_ancestor_V","probas"
"2","0","0","0",0.991225842837649
"3","0","0","0",0.999999999421835
"5","0","0","0",6.14813306380239e-07
"9","0","0","0",4.82001994268967e-08
"10","0","0","0",4.09367178647449e-07
"12","0","0","0",0.995886844541748
"2","1","0","0",0.906386641818329
"3","1","0","0",0.999999993254049
"5","1","0","0",5.26928837203932e-08
"9","1","0","0",4.1310202001059e-09
"10","1","0","0",3.50850133979749e-08
"12","1","0","0",0.95402553710103
"2","0","1","0",0.994775109833871
"3","0","1","0",0.999999999656939
"5","0","1","0",1.03615234243054e-06
"9","0","1","0",8.12324138346506e-08
"10","0","1","0",6.89911581919948e-07
"12","0","1","0",0.997555322468467
"2","1","1","0",0.942255268636027
"3","1","1","0",0.999999995997212
"5","1","1","0",8.8803991979933e-08
"9","1","1","0",6.96206149723395e-09
"10","1","1","0",5.91292232655028e-08
"12","1","1","0",0.972200812285126
"2","0","0","1",0.811992579426068
"3","0","0","1",0.999999984876867
"5","0","0","1",2.35046277448823e-08
"9","0","0","1",1.8427173185924e-09
"10","0","0","1",1.56503139148005e-08
"12","0","0","1",0.902500433333234
"2","1","0","1",0.270156435103553
"3","1","0","1",0.999999823545295
"5","1","0","1",2.01447485637404e-09
"9","1","0","1",1.57930926304416e-10
"10","1","0","1",1.34131729255697e-09
"12","1","0","1",0.442377759669803
"2","0","1","1",0.879209014364507
"3","0","1","1",0.999999991026513
"5","0","1","1",3.9612651047461e-08
"9","0","1","1",3.10555521220837e-09
"10","0","1","1",2.63756752055852e-08
"12","0","1","1",0.939759123876999
"2","1","1","1",0.384171887844155
"3","1","1","1",0.999999895298541
"5","1","1","1",3.39502040069693e-09
"9","1","1","1",2.66163022928833e-10
"10","1","1","1",2.26053929624909e-09
"12","1","1","1",0.572102296678036
"1","0","0","0",0
"4","0","0","0",0
"6","0","0","0",0
"7","0","0","0",0
"8","0","0","0",0
"11","0","0","0",0
"1","1","0","0",0
"4","1","0","0",0
"6","1","0","0",0
"7","1","0","0",0
"8","1","0","0",0
"11","1","0","0",0
"1","0","1","0",0
"4","0","1","0",0
"6","0","1","0",0
"7","0","1","0",0
"8","0","1","0",0
"11","0","1","0",0
"1","1","1","0",0
"4","1","1","0",0
"6","1","1","0",0
"7","1","1","0",0
"8","1","1","0",0
"11","1","1","0",0
"1","0","0","1",0
"4","0","0","1",0
"6","0","0","1",0
"7","0","0","1",0
"8","0","0","1",0
"11","0","0","1",0
"1","1","0","1",0
"4","1","0","1",0
"6","1","0","1",0
"7","1","0","1",0
"8","1","0","1",0
"11","1","0","1",0
"1","0","1","1",0
"4","0","1","1",0
"6","0","1","1",0
"7","0","1","1",0
"8","0","1","1",0
"11","0","1","1",0
"1","1","1","1",0
"4","1","1","1",0
"6","1","1","1",0
"7","1","1","1",0
"8","1","1","1",0
"11","1","1","1",0
