"Burst_Month","Position_A","4","6","7","8","9"
"1","0",0.00646795342324323,0.0303362603794246,0.0575395021355298,0.159645535387548,0.746010748674254
"2","0",0.0337016409228275,0.136222653518597,0.188264327508724,0.287703845253265,0.354107532796587
"1","1",0.00696464515573152,0.032573157266338,0.0613654738273233,0.167456357732163,0.731640366018444
"2","1",0.0362134535720697,0.144476951853733,0.194796719433626,0.287250809218187,0.337262065922385
