"Burst_Month","Position_A","Nature_F","3","5","6","7","8","9","10","11","12","13","14","15","17"
"10","0","0",2.05174036789619e-07,9.23435905780792e-07,3.91286530028197e-05,3.77727492850091e-05,7.78142138260669e-05,7.70035152033966e-05,0.000152139846978406,0.000380896084988936,0.00299593077097585,0.026571229587179,0.276189707017024,0.626557122479441,0.0669201264721525
"12","0","0",4.39674920098114e-05,0.000197838818395737,0.0083119953551422,0.00789449965462608,0.0158750916890457,0.0152154633020793,0.028704147031597,0.0648400990083012,0.306190170423979,0.422920825644248,0.119359171231492,0.0101121778207228,0.000334552528361565
"1","0","0",0.00147182160944275,0.00657102219152872,0.216296661755948,0.134889166205677,0.169023144171037,0.0976634309591928,0.10861126337691,0.111778713781089,0.11814212566145,0.031122626745926,0.00411520492971418,0.000304835608245457,9.98300383980855e-06
"2","0","0",0.0165527407685703,0.0681866756038228,0.682843837696972,0.0973117315689347,0.0625707636141674,0.0227978252721025,0.0190563218789932,0.0150250197609776,0.0124372048538605,0.00282834885691885,0.00036195222554114,2.67036379388852e-05,8.74261199768078e-07
"3","0","0",0.0333850650032219,0.126268603855392,0.711762166754499,0.0578441052332743,0.0340269623982331,0.0118410118942757,0.00968193038348608,0.00749928929279342,0.00612011587479566,0.00138088300351558,0.000176426672772623,1.30135828148026e-05,4.26050925983468e-07
"4","0","0",0.101628657731577,0.281952940744051,0.573309877818492,0.0203947954218858,0.0112115654462496,0.00377499884795329,0.00304002481016785,0.00232644252400005,0.00188061019538954,0.000422111078911547,5.38721130391995e-05,3.97319141642871e-06,1.30076866833306e-07
"5","0","0",0.0274333122697589,0.106885998982984,0.712652671364295,0.0677643514987711,0.0406778306221262,0.014300361550057,0.0117491373171366,0.00913550986944156,0.00747820561018397,0.00169014965859537,0.000216015191749075,1.59343883213703e-05,5.21676580045316e-07
"10","1","0",2.10238078237022e-07,9.46227835822534e-07,4.00943734339929e-05,3.87049316724282e-05,7.97343400740461e-05,7.89033353303493e-05,0.000155892538670173,0.000390286158758912,0.00306953238393281,0.0272041578069659,0.280671396689592,0.622856490267005,0.0654136507086504
"12","1","0",4.50526352426217e-05,0.000202720385436551,0.0085153008680651,0.0080843597639836,0.0162473525178427,0.0155603206245311,0.0293229632923158,0.0660855480558127,0.309244834884882,0.419614978552287,0.116878904286038,0.0098711674012063,0.000326496732357073
"1","1","0",0.0015080938734164,0.00673162525126439,0.2203710294422,0.136249309973416,0.169463318566565,0.0972830522869583,0.10764724425779,0.110196276781458,0.11582402428862,0.0304022471356614,0.00401654029340759,0.000297495305472517,9.74254376973072e-06
