"Position_Ancestor_A","1","2","3","4","5","6","7","8","9","10","11","12"
"0",0.0176404076568725,0.00241111831812962,0.0120720065179394,0.0843876999667146,0.381782175043764,0.133577942397204,0.162521216504323,0.118614884642524,0.0424445749781633,0.0305995944580301,0.00743599365188841,0.00651238586444691
"1",0.0197353791242274,0.00269092532108269,0.0134493979153387,0.0929327689002593,0.398047964233771,0.131191895460663,0.154394933573606,0.109228224709587,0.0384021612810088,0.0274664418635863,0.00664715503526692,0.00581275258160352
