"Position_Ancestor_A","11","12","1","2","3"
"0",0.0147372603842125,0.0578678832083854,0.246335354786634,0.664143754759577,0.0169157468611905
"1",0.00553323080149654,0.0227650144022927,0.120058162271717,0.807431783484578,0.0442118090399158
