"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","18"
0.0412698412698304,0.38730158730161,0.0190476190476166,0.0412698412698383,0.0126984126984133,0.0349206349206389,0.0317460317460416,0.031746031746036,0.0222222222222156,0.0380952380952243,0.0444444444444556,0.00634920634919256,0.0984126984127067,0.0634920634920696,0.0380952380952116,0.0761904761904888,0.0126984126984103
