"0","1","2","3","4","5","7","8","10","12"
0.0469483568075156,0.0516431924882438,0.00234741784037494,0.00469483568075531,0.227699530516439,0.406103286384979,0.192488262910813,0.0563380281690041,0.00234741784037873,0.00938967136149726
