"Position_Ancestor_A","1","2","3","4","5"
"0",0.0843708895777572,0.728783194768111,0.109664266958491,0.0646290002611069,0.0125526484345334
"1",0.102005412142603,0.74088416866447,0.0935754348077792,0.0533281886196169,0.0102067957655312
