"2","3","5","6","7","8","9","10","11","13","14","15","16","18"
0.344947735191642,0.0940766550522613,0.0174216027874574,0.128919860627188,0.00696864111499129,0.00696864111497486,0.0348432055749228,0.00348432055747805,0.00348432055748593,0.156794425087111,0.160278745644591,0.0278745644599312,0.0104529616724736,0.0034843205574927
