"1","2","3","4","5","6","7","8","9","10","13","14","16"
0.0306748466257621,0.119631901840502,0.266871165644158,0.00306748466258822,0.0184049079754565,0.00613496932515079,0.015337423312882,0.0184049079754586,0.0828220858895681,0.377300613496942,0.0337423312883408,0.0245398773006149,0.00306748466257523
