CodeUC,Days,TTS,Length,Date
2-GF-cog-V-A39-1-A,10,191.68,57.4048677091,2010-04-04 00:00:00
2-GF-cog-V-A39-1-A,10,191.68,52.2319140647,2010-04-04 00:00:00
2-GF-cog-V-A39-1-A,10,191.68,45.0374972954,2010-04-04 00:00:00
2-GF-cog-V-A39-1-A,10,191.68,34.6054342877,2010-04-04 00:00:00
2-GF-cog-V-A39-2-A,9,173.9,58.7561740095,2010-04-04 00:00:00
2-GF-cog-V-A39-2-A,9,173.9,54.642832994,2010-04-04 00:00:00
2-GF-cog-V-A39-2-A,9,173.9,43.4351804297,2010-04-04 00:00:00
2-GF-cog-V-B38-1-A,10,191.68,64.4135118526,2010-04-04 00:00:00
2-GF-cog-V-B38-1-A,10,191.68,63.5598621692,2010-04-04 00:00:00
2-GF-cog-V-B38-1-A,10,191.68,61.6859565146,2010-04-04 00:00:00
2-GF-cog-V-B38-1-A,10,191.68,58.8593367678,2010-04-04 00:00:00
2-GF-cog-V-B38-1-A,10,191.68,54.9592567009,2010-04-04 00:00:00
2-GF-cog-V-B38-1-A,10,191.68,49.7467707017,2010-04-04 00:00:00
2-GF-cog-V-B38-1-A,10,191.68,42.7562701711,2010-04-04 00:00:00
2-GF-cog-V-B38-1-A,10,191.68,32.8797969494,2010-04-04 00:00:00
2-GF-cog-V-D11-1-A,10,191.68,78.2423284712,2010-04-04 00:00:00
2-GF-cog-V-D11-1-A,10,191.68,77.2056096234,2010-04-04 00:00:00
2-GF-cog-V-D11-1-A,10,191.68,74.9298344952,2010-04-04 00:00:00
2-GF-cog-V-D11-1-A,10,191.68,71.497026037,2010-04-04 00:00:00
2-GF-cog-V-D11-1-A,10,191.68,66.7605369478,2010-04-04 00:00:00
2-GF-cog-V-D11-1-A,10,191.68,60.4301665299,2010-04-04 00:00:00
2-GF-cog-V-D11-1-A,10,191.68,51.9404295174,2010-04-04 00:00:00
2-GF-cog-V-D11-1-A,10,191.68,39.9457002228,2010-04-04 00:00:00
2-GF-cog-V-D11-1-L,10,191.68,45.3326887611,2010-04-04 00:00:00
2-GF-cog-V-D11-1-L,10,191.68,44.0184669184,2010-04-04 00:00:00
2-GF-cog-V-D11-1-L,10,191.68,40.9369496119,2010-04-04 00:00:00
2-GF-cog-V-D11-1-L,10,191.68,35.8262651098,2010-04-04 00:00:00
2-GF-cog-V-D11-1-L,10,191.68,27.6254426252,2010-04-04 00:00:00
2-GF-cog-V-E21-1-L,10,191.68,58.4371774899,2010-04-04 00:00:00
2-GF-cog-V-E21-1-L,10,191.68,57.6626459522,2010-04-04 00:00:00
2-GF-cog-V-E21-1-L,10,191.68,55.9624186392,2010-04-04 00:00:00
2-GF-cog-V-E21-1-L,10,191.68,53.3977788236,2010-04-04 00:00:00
2-GF-cog-V-E21-1-L,10,191.68,49.8591736654,2010-04-04 00:00:00
2-GF-cog-V-E21-1-L,10,191.68,45.1298078835,2010-04-04 00:00:00
2-GF-cog-V-E21-1-L,10,191.68,38.7872350863,2010-04-04 00:00:00
2-GF-cog-V-E21-1-L,10,191.68,29.8262046504,2010-04-04 00:00:00
2-GF-cog-V-E21-2-L,9,173.9,71.5414012268,2010-04-04 00:00:00
2-GF-cog-V-E21-2-L,9,173.9,70.5918061463,2010-04-04 00:00:00
2-GF-cog-V-E21-2-L,9,173.9,68.5073120968,2010-04-04 00:00:00
2-GF-cog-V-E21-2-L,9,173.9,65.36311462,2010-04-04 00:00:00
2-GF-cog-V-E21-2-L,9,173.9,61.0250123142,2010-04-04 00:00:00
2-GF-cog-V-E21-2-L,9,173.9,55.2274311526,2010-04-04 00:00:00
2-GF-cog-V-E21-2-L,9,173.9,47.4529375019,2010-04-04 00:00:00
2-GF-cog-V-E21-2-L,9,173.9,36.4705128586,2010-04-04 00:00:00
2-GF-cog-V-A28-1-L,11,209.01,20.5016746998,2010-04-05 00:00:00
2-GF-cog-V-A28-1-L,11,209.01,20.2299092419,2010-04-05 00:00:00
2-GF-cog-V-A28-1-L,11,209.01,19.633333929,2010-04-05 00:00:00
2-GF-cog-V-A28-1-L,11,209.01,18.7334418018,2010-04-05 00:00:00
2-GF-cog-V-A28-1-L,11,209.01,17.4917740514,2010-04-05 00:00:00
2-GF-cog-V-A28-1-L,11,209.01,15.8322219097,2010-04-05 00:00:00
2-GF-cog-V-A28-1-L,11,209.01,13.6064602346,2010-04-05 00:00:00
2-GF-cog-V-A28-1-L,11,209.01,10.4614385772,2010-04-05 00:00:00
2-GF-cog-V-A28-2-L,10,191.23,42.5301292591,2010-04-05 00:00:00
2-GF-cog-V-A28-2-L,10,191.23,39.5568798052,2010-04-05 00:00:00
2-GF-cog-V-A28-2-L,10,191.23,31.4548397679,2010-04-05 00:00:00
2-GF-cog-V-A36-1-A,11,209.01,46.8649281748,2010-04-05 00:00:00
2-GF-cog-V-A36-1-A,11,209.01,45.5077603882,2010-04-05 00:00:00
2-GF-cog-V-A36-1-A,11,209.01,42.3254930518,2010-04-05 00:00:00
2-GF-cog-V-A36-1-A,11,209.01,37.0475342695,2010-04-05 00:00:00
2-GF-cog-V-A36-1-A,11,209.01,28.5777204569,2010-04-05 00:00:00
2-GF-cog-V-A39-1-A,11,209.01,64.8041386825,2010-04-05 00:00:00
2-GF-cog-V-A39-1-A,11,209.01,63.7345460431,2010-04-05 00:00:00
2-GF-cog-V-A39-1-A,11,209.01,61.3514480955,2010-04-05 00:00:00
2-GF-cog-V-A39-1-A,11,209.01,57.6832293267,2010-04-05 00:00:00
2-GF-cog-V-A39-1-A,11,209.01,52.4898497765,2010-04-05 00:00:00
2-GF-cog-V-A39-1-A,11,209.01,45.2667597083,2010-04-05 00:00:00
2-GF-cog-V-A39-1-A,11,209.01,34.7924307765,2010-04-05 00:00:00
2-GF-cog-V-A39-2-A,10,191.23,59.5090161139,2010-04-05 00:00:00
2-GF-cog-V-A39-2-A,10,191.23,55.3506696927,2010-04-05 00:00:00
2-GF-cog-V-A39-2-A,10,191.23,44.0191806262,2010-04-05 00:00:00
2-GF-cog-V-B38-1-A,11,209.01,64.7193321594,2010-04-05 00:00:00
2-GF-cog-V-B38-1-A,11,209.01,63.8623501338,2010-04-05 00:00:00
2-GF-cog-V-B38-1-A,11,209.01,61.9811180258,2010-04-05 00:00:00
2-GF-cog-V-B38-1-A,11,209.01,59.1434160642,2010-04-05 00:00:00
2-GF-cog-V-B38-1-A,11,209.01,55.2279797665,2010-04-05 00:00:00
2-GF-cog-V-B38-1-A,11,209.01,49.9948392758,2010-04-05 00:00:00
2-GF-cog-V-B38-1-A,11,209.01,42.9763667884,2010-04-05 00:00:00
2-GF-cog-V-B38-1-A,11,209.01,33.0597047229,2010-04-05 00:00:00
2-GF-cog-V-D11-1-A,11,209.01,78.601728071,2010-04-05 00:00:00
2-GF-cog-V-D11-1-A,11,209.01,77.5610165176,2010-04-05 00:00:00
2-GF-cog-V-D11-1-A,11,209.01,75.2764639845,2010-04-05 00:00:00
2-GF-cog-V-D11-1-A,11,209.01,71.8303810239,2010-04-05 00:00:00
2-GF-cog-V-D11-1-A,11,209.01,67.0755030637,2010-04-05 00:00:00
2-GF-cog-V-D11-1-A,11,209.01,60.7204092167,2010-04-05 00:00:00
2-GF-cog-V-D11-1-A,11,209.01,52.1972098179,2010-04-05 00:00:00
2-GF-cog-V-D11-1-A,11,209.01,40.1544487171,2010-04-05 00:00:00
2-GF-cog-V-D11-1-L,11,209.01,45.5631344472,2010-04-05 00:00:00
2-GF-cog-V-D11-1-L,11,209.01,44.2436397171,2010-04-05 00:00:00
2-GF-cog-V-D11-1-L,11,209.01,41.1497077373,2010-04-05 00:00:00
2-GF-cog-V-D11-1-L,11,209.01,36.0182580699,2010-04-05 00:00:00
2-GF-cog-V-D11-1-L,11,209.01,27.7835545598,2010-04-05 00:00:00
2-GF-cog-V-E21-1-L,11,209.01,58.7195983231,2010-04-05 00:00:00
2-GF-cog-V-E21-1-L,11,209.01,57.9420217021,2010-04-05 00:00:00
2-GF-cog-V-E21-1-L,11,209.01,56.2350991492,2010-04-05 00:00:00
2-GF-cog-V-E21-1-L,11,209.01,53.6603309696,2010-04-05 00:00:00
2-GF-cog-V-E21-1-L,11,209.01,50.1076893433,2010-04-05 00:00:00
2-GF-cog-V-E21-1-L,11,209.01,45.3594403896,2010-04-05 00:00:00
2-GF-cog-V-E21-1-L,11,209.01,38.9912870139,2010-04-05 00:00:00
2-GF-cog-V-E21-1-L,11,209.01,29.9934870709,2010-04-05 00:00:00
2-GF-cog-V-E21-2-L,10,191.23,72.4329352063,2010-04-05 00:00:00
2-GF-cog-V-E21-2-L,10,191.23,71.4730940437,2010-04-05 00:00:00
2-GF-cog-V-E21-2-L,10,191.23,69.3660796583,2010-04-05 00:00:00
2-GF-cog-V-E21-2-L,10,191.23,66.187834984,2010-04-05 00:00:00
2-GF-cog-V-E21-2-L,10,191.23,61.8025916731,2010-04-05 00:00:00
2-GF-cog-V-E21-2-L,10,191.23,55.9416771228,2010-04-05 00:00:00
2-GF-cog-V-E21-2-L,10,191.23,48.0815572739,2010-04-05 00:00:00
2-GF-cog-V-E21-2-L,10,191.23,36.9764386882,2010-04-05 00:00:00
2-GF-cog-V-A28-1-L,12,226.605,20.554110119,2010-04-06 00:00:00
2-GF-cog-V-A28-1-L,12,226.605,20.281909481,2010-04-06 00:00:00
2-GF-cog-V-A28-1-L,12,226.605,19.6843771559,2010-04-06 00:00:00
2-GF-cog-V-A28-1-L,12,226.605,18.7830369184,2010-04-06 00:00:00
2-GF-cog-V-A28-1-L,12,226.605,17.5393619313,2010-04-06 00:00:00
2-GF-cog-V-A28-1-L,12,226.605,15.8771101044,2010-04-06 00:00:00
2-GF-cog-V-A28-1-L,12,226.605,13.6476973859,2010-04-06 00:00:00
2-GF-cog-V-A28-1-L,12,226.605,10.4974668124,2010-04-06 00:00:00
2-GF-cog-V-A28-2-L,11,208.825,42.7567866299,2010-04-06 00:00:00
2-GF-cog-V-A28-2-L,11,208.825,39.7711010486,2010-04-06 00:00:00
2-GF-cog-V-A28-2-L,11,208.825,31.6347488991,2010-04-06 00:00:00
2-GF-cog-V-A36-1-A,12,226.605,46.9578491288,2010-04-06 00:00:00
2-GF-cog-V-A36-1-A,12,226.605,45.5986599305,2010-04-06 00:00:00
2-GF-cog-V-A36-1-A,12,226.605,42.4116319815,2010-04-06 00:00:00
2-GF-cog-V-A36-1-A,12,226.605,37.125706513,2010-04-06 00:00:00
2-GF-cog-V-A36-1-A,12,226.605,28.642886259,2010-04-06 00:00:00
2-GF-cog-V-A39-1-A,12,226.605,64.9233664453,2010-04-06 00:00:00
2-GF-cog-V-A39-1-A,12,226.605,63.852223855,2010-04-06 00:00:00
2-GF-cog-V-A39-1-A,12,226.605,61.4656650094,2010-04-06 00:00:00
2-GF-cog-V-A39-1-A,12,226.605,57.7920975672,2010-04-06 00:00:00
2-GF-cog-V-A39-1-A,12,226.605,52.591097047,2010-04-06 00:00:00
2-GF-cog-V-A39-1-A,12,226.605,45.3572997559,2010-04-06 00:00:00
2-GF-cog-V-A39-1-A,12,226.605,34.8671689757,2010-04-06 00:00:00
2-GF-cog-V-A39-2-A,11,208.825,59.8054990155,2010-04-06 00:00:00
2-GF-cog-V-A39-2-A,11,208.825,55.630212409,2010-04-06 00:00:00
2-GF-cog-V-A39-2-A,11,208.825,44.2520391325,2010-04-06 00:00:00
2-GF-cog-V-B38-1-A,12,226.605,64.8384371035,2010-04-06 00:00:00
2-GF-cog-V-B38-1-A,12,226.605,63.9802132555,2010-04-06 00:00:00
2-GF-cog-V-B38-1-A,12,226.605,62.0962504221,2010-04-06 00:00:00
2-GF-cog-V-B38-1-A,12,226.605,59.2544166412,2010-04-06 00:00:00
2-GF-cog-V-B38-1-A,12,226.605,55.3332524977,2010-04-06 00:00:00
2-GF-cog-V-B38-1-A,12,226.605,50.0924031573,2010-04-06 00:00:00
2-GF-cog-V-B38-1-A,12,226.605,43.0634818788,2010-04-06 00:00:00
2-GF-cog-V-B38-1-A,12,226.605,33.1317908102,2010-04-06 00:00:00
2-GF-cog-V-D11-1-A,12,226.605,78.740782446,2010-04-06 00:00:00
2-GF-cog-V-D11-1-A,12,226.605,77.6985853412,2010-04-06 00:00:00
2-GF-cog-V-D11-1-A,12,226.605,75.410766447,2010-04-06 00:00:00
2-GF-cog-V-D11-1-A,12,226.605,71.9597420442,2010-04-06 00:00:00
2-GF-cog-V-D11-1-A,12,226.605,67.1980155902,2010-04-06 00:00:00
2-GF-cog-V-D11-1-A,12,226.605,60.8337078974,2010-04-06 00:00:00
2-GF-cog-V-D11-1-A,12,226.605,52.2980258404,2010-04-06 00:00:00
2-GF-cog-V-D11-1-A,12,226.605,40.2373219186,2010-04-06 00:00:00
2-GF-cog-V-D11-1-L,12,226.605,45.6541165663,2010-04-06 00:00:00
2-GF-cog-V-D11-1-L,12,226.605,44.3326517431,2010-04-06 00:00:00
2-GF-cog-V-D11-1-L,12,226.605,41.2340799065,2010-04-06 00:00:00
2-GF-cog-V-D11-1-L,12,226.605,36.0948653355,2010-04-06 00:00:00
2-GF-cog-V-D11-1-L,12,226.605,27.8474843243,2010-04-06 00:00:00
2-GF-cog-V-E21-1-L,12,226.605,58.8299804391,2010-04-06 00:00:00
2-GF-cog-V-E21-1-L,12,226.605,58.0512681804,2010-04-06 00:00:00
2-GF-cog-V-E21-1-L,12,226.605,56.3418482851,2010-04-06 00:00:00
2-GF-cog-V-E21-1-L,12,226.605,53.7633011144,2010-04-06 00:00:00
2-GF-cog-V-E21-1-L,12,226.605,50.2054201555,2010-04-06 00:00:00
2-GF-cog-V-E21-1-L,12,226.605,45.4501187062,2010-04-06 00:00:00
2-GF-cog-V-E21-1-L,12,226.605,39.0724041977,2010-04-06 00:00:00
2-GF-cog-V-E21-1-L,12,226.605,30.0608487613,2010-04-06 00:00:00
2-GF-cog-V-E21-2-L,11,208.825,72.7815469809,2010-04-06 00:00:00
2-GF-cog-V-E21-2-L,11,208.825,71.8178582899,2010-04-06 00:00:00
2-GF-cog-V-E21-2-L,11,208.825,69.702385339,2010-04-06 00:00:00
2-GF-cog-V-E21-2-L,11,208.825,66.5113475165,2010-04-06 00:00:00
2-GF-cog-V-E21-2-L,11,208.825,62.108380386,2010-04-06 00:00:00
2-GF-cog-V-E21-2-L,11,208.825,56.2236331051,2010-04-06 00:00:00
2-GF-cog-V-E21-2-L,11,208.825,48.3312494677,2010-04-06 00:00:00
2-GF-cog-V-E21-2-L,11,208.825,37.1798035984,2010-04-06 00:00:00
2-GF-cog-V-A28-1-L,13,243.015,20.5742271617,2010-04-07 00:00:00
2-GF-cog-V-A28-1-L,13,243.015,20.3018760091,2010-04-07 00:00:00
2-GF-cog-V-A28-1-L,13,243.015,19.7040128734,2010-04-07 00:00:00
2-GF-cog-V-A28-1-L,13,243.015,18.8021726161,2010-04-07 00:00:00
2-GF-cog-V-A28-1-L,13,243.015,17.5578058469,2010-04-07 00:00:00
2-GF-cog-V-A28-1-L,13,243.015,15.8946266428,2010-04-07 00:00:00
2-GF-cog-V-A28-1-L,13,243.015,13.6639677465,2010-04-07 00:00:00
2-GF-cog-V-A28-1-L,13,243.015,10.5119874932,2010-04-07 00:00:00
2-GF-cog-V-A28-2-L,12,225.235,42.8408008331,2010-04-07 00:00:00
2-GF-cog-V-A28-2-L,12,225.235,39.85075897,2010-04-07 00:00:00
2-GF-cog-V-A28-2-L,12,225.235,31.7023794064,2010-04-07 00:00:00
2-GF-cog-V-A36-1-A,13,243.015,46.9920450813,2010-04-07 00:00:00
2-GF-cog-V-A36-1-A,13,243.015,45.6321522302,2010-04-07 00:00:00
2-GF-cog-V-A36-1-A,13,243.015,42.4434669501,2010-04-07 00:00:00
2-GF-cog-V-A36-1-A,13,243.015,37.1547677942,2010-04-07 00:00:00
2-GF-cog-V-A36-1-A,13,243.015,28.6674212109,2010-04-07 00:00:00
2-GF-cog-V-A39-1-A,13,243.015,64.9667137249,2010-04-07 00:00:00
2-GF-cog-V-A39-1-A,13,243.015,63.8950323157,2010-04-07 00:00:00
2-GF-cog-V-A39-1-A,13,243.015,61.5072701645,2010-04-07 00:00:00
2-GF-cog-V-A39-1-A,13,243.015,57.8318426015,2010-04-07 00:00:00
2-GF-cog-V-A39-1-A,13,243.015,52.6281907895,2010-04-07 00:00:00
2-GF-cog-V-A39-1-A,13,243.015,45.3906669106,2010-04-07 00:00:00
2-GF-cog-V-A39-1-A,13,243.015,34.8950347581,2010-04-07 00:00:00
2-GF-cog-V-A39-2-A,12,225.235,59.9139389457,2010-04-07 00:00:00
2-GF-cog-V-A39-2-A,12,225.235,55.7327317121,2010-04-07 00:00:00
2-GF-cog-V-A39-2-A,12,225.235,44.338224884,2010-04-07 00:00:00
2-GF-cog-V-B38-1-A,13,243.015,64.8817416886,2010-04-07 00:00:00
2-GF-cog-V-B38-1-A,13,243.015,64.023086139,2010-04-07 00:00:00
2-GF-cog-V-B38-1-A,13,243.015,62.1381739006,2010-04-07 00:00:00
2-GF-cog-V-B38-1-A,13,243.015,59.2949033096,2010-04-07 00:00:00
2-GF-cog-V-B38-1-A,13,243.015,55.3717468065,2010-04-07 00:00:00
2-GF-cog-V-B38-1-A,13,243.015,50.128215108,2010-04-07 00:00:00
2-GF-cog-V-B38-1-A,13,243.015,43.0956566973,2010-04-07 00:00:00
2-GF-cog-V-B38-1-A,13,243.015,33.1587334462,2010-04-07 00:00:00
2-GF-cog-V-D11-1-A,13,243.015,78.7910179361,2010-04-07 00:00:00
2-GF-cog-V-D11-1-A,13,243.015,77.7483049874,2010-04-07 00:00:00
2-GF-cog-V-D11-1-A,13,243.015,75.4593517273,2010-04-07 00:00:00
2-GF-cog-V-D11-1-A,13,243.015,72.0066108236,2010-04-07 00:00:00
2-GF-cog-V-D11-1-A,13,243.015,67.2425046132,2010-04-07 00:00:00
2-GF-cog-V-D11-1-A,13,243.015,60.874993756,2010-04-07 00:00:00
2-GF-cog-V-D11-1-A,13,243.015,52.3349695234,2010-04-07 00:00:00
2-GF-cog-V-D11-1-A,13,243.015,40.2680198913,2010-04-07 00:00:00
2-GF-cog-V-D11-1-L,13,243.015,45.6876376119,2010-04-07 00:00:00
2-GF-cog-V-D11-1-L,13,243.015,44.3654869582,2010-04-07 00:00:00
2-GF-cog-V-D11-1-L,13,243.015,41.2652997647,2010-04-07 00:00:00
2-GF-cog-V-D11-1-L,13,243.015,36.1233817804,2010-04-07 00:00:00
2-GF-cog-V-D11-1-L,13,243.015,27.871589507,2010-04-07 00:00:00
2-GF-cog-V-E21-1-L,13,243.015,58.8702520136,2010-04-07 00:00:00
2-GF-cog-V-E21-1-L,13,243.015,58.0911447735,2010-04-07 00:00:00
2-GF-cog-V-E21-1-L,13,243.015,56.3808562018,2010-04-07 00:00:00
2-GF-cog-V-E21-1-L,13,243.015,53.8009943263,2010-04-07 00:00:00
2-GF-cog-V-E21-1-L,13,243.015,50.2412902015,2010-04-07 00:00:00
2-GF-cog-V-E21-1-L,13,243.015,45.4835339945,2010-04-07 00:00:00
2-GF-cog-V-E21-1-L,13,243.015,39.1024907861,2010-04-07 00:00:00
2-GF-cog-V-E21-1-L,13,243.015,30.0861474602,2010-04-07 00:00:00
2-GF-cog-V-E21-2-L,12,225.235,72.9081864629,2010-04-07 00:00:00
2-GF-cog-V-E21-2-L,12,225.235,71.9431554583,2010-04-07 00:00:00
2-GF-cog-V-E21-2-L,12,225.235,69.8247309902,2010-04-07 00:00:00
2-GF-cog-V-E21-2-L,12,225.235,66.6292277627,2010-04-07 00:00:00
2-GF-cog-V-E21-2-L,12,225.235,62.2200713429,2010-04-07 00:00:00
2-GF-cog-V-E21-2-L,12,225.235,56.3269960494,2010-04-07 00:00:00
2-GF-cog-V-E21-2-L,12,225.235,48.4233278498,2010-04-07 00:00:00
2-GF-cog-V-E21-2-L,12,225.235,37.2556572439,2010-04-07 00:00:00
2-GF-cog-V-A28-1-L,14,260.845,20.5832385967,2010-04-08 00:00:00
2-GF-cog-V-A28-1-L,14,260.845,20.3108272175,2010-04-08 00:00:00
2-GF-cog-V-A28-1-L,14,260.845,19.7128318454,2010-04-08 00:00:00
2-GF-cog-V-A28-1-L,14,260.845,18.8107920991,2010-04-08 00:00:00
2-GF-cog-V-A28-1-L,14,260.845,17.5661502365,2010-04-08 00:00:00
2-GF-cog-V-A28-1-L,14,260.845,15.9026043418,2010-04-08 00:00:00
2-GF-cog-V-A28-1-L,14,260.845,13.6714580957,2010-04-08 00:00:00
2-GF-cog-V-A28-1-L,14,260.845,10.5188124164,2010-04-08 00:00:00
2-GF-cog-V-A28-2-L,13,243.065,42.8771179296,2010-04-08 00:00:00
2-GF-cog-V-A28-2-L,13,243.065,39.8852994103,2010-04-08 00:00:00
2-GF-cog-V-A28-2-L,13,243.065,31.7320151712,2010-04-08 00:00:00
2-GF-cog-V-A36-1-A,14,260.845,37.1673915513,2010-04-08 00:00:00
2-GF-cog-V-A36-1-A,14,260.845,28.6782115258,2010-04-08 00:00:00
2-GF-cog-V-A39-1-A,14,260.845,34.9071737366,2010-04-08 00:00:00
2-GF-cog-V-A39-2-A,13,243.065,59.960212497,2010-04-08 00:00:00
2-GF-cog-V-A39-2-A,13,243.065,55.7765930014,2010-04-08 00:00:00
2-GF-cog-V-A39-2-A,13,243.065,44.3754275643,2010-04-08 00:00:00
2-GF-cog-V-B38-1-A,14,260.845,33.1704982948,2010-04-08 00:00:00
2-GF-cog-V-D11-1-A,14,260.845,40.2813076965,2010-04-08 00:00:00
2-GF-cog-V-D11-1-L,14,260.845,41.2787993785,2010-04-08 00:00:00
2-GF-cog-V-D11-1-L,14,260.845,36.1357845716,2010-04-08 00:00:00
2-GF-cog-V-D11-1-L,14,260.845,27.882206124,2010-04-08 00:00:00
2-GF-cog-V-E21-1-L,14,260.845,39.1155304965,2010-04-08 00:00:00
2-GF-cog-V-E21-1-L,14,260.845,30.0972466714,2010-04-08 00:00:00
2-GF-cog-V-E21-2-L,13,243.065,72.9618699062,2010-04-08 00:00:00
2-GF-cog-V-E21-2-L,13,243.065,71.9962926548,2010-04-08 00:00:00
2-GF-cog-V-E21-2-L,13,243.065,69.876666932,2010-04-08 00:00:00
2-GF-cog-V-E21-2-L,13,243.065,66.679345905,2010-04-08 00:00:00
2-GF-cog-V-E21-2-L,13,243.065,62.2676691233,2010-04-08 00:00:00
2-GF-cog-V-E21-2-L,13,243.065,56.3712011153,2010-04-08 00:00:00
2-GF-cog-V-E21-2-L,13,243.065,48.462933304,2010-04-08 00:00:00
2-GF-cog-V-E21-2-L,13,243.065,37.2886461306,2010-04-08 00:00:00
2-GF-cog-V-A28-2-L,14,260.58,42.8907756036,2010-04-09 00:00:00
2-GF-cog-V-A28-2-L,14,260.58,39.8983307187,2010-04-09 00:00:00
2-GF-cog-V-A28-2-L,14,260.58,31.7433192047,2010-04-09 00:00:00
2-GF-cog-V-E21-2-L,14,260.58,37.3011306542,2010-04-09 00:00:00
4-GF-cog-V-A7-2-A,1,31.1,0.0438529522794,2010-11-05 00:00:00
4-GF-cog-V-A7-2-A,1,31.1,0.03965365405,2010-11-05 00:00:00
4-GF-cog-V-A2-1-A,1,30.985,0.045891788725,2010-11-06 00:00:00
4-GF-cog-V-A2-1-A,1,30.985,0.0414015183286,2010-11-06 00:00:00
4-GF-cog-V-A2-2-A,1,30.985,0.0868951839366,2010-11-06 00:00:00
4-GF-cog-V-A2-2-A,1,30.985,0.0840174331097,2010-11-06 00:00:00
4-GF-cog-V-A2-2-A,1,30.985,0.0768748418415,2010-11-06 00:00:00
4-GF-cog-V-A2-2-A,1,30.985,0.0637209536694,2010-11-06 00:00:00
4-GF-cog-V-A7-1-A,1,30.985,0.0489619750913,2010-11-06 00:00:00
4-GF-cog-V-A7-1-A,1,30.985,0.0440575527222,2010-11-06 00:00:00
4-GF-cog-V-A7-2-A,2,46.235,0.198754694711,2010-11-06 00:00:00
4-GF-cog-V-A7-2-A,2,46.235,0.176755795397,2010-11-06 00:00:00
4-GF-cog-V-A7-3-A,1,30.985,0.0743524746936,2010-11-06 00:00:00
4-GF-cog-V-A7-3-A,1,30.985,0.0719623497758,2010-11-06 00:00:00
4-GF-cog-V-A7-3-A,1,30.985,0.0660283391519,2010-11-06 00:00:00
4-GF-cog-V-A7-3-A,1,30.985,0.0550943609174,2010-11-06 00:00:00
4-GF-cog-V-B15-1-A,1,30.985,0.138265217888,2010-11-06 00:00:00
4-GF-cog-V-B15-1-A,1,30.985,0.121236668725,2010-11-06 00:00:00
4-GF-cog-V-B6-1-L,1,30.985,0.0607727392867,2010-11-06 00:00:00
4-GF-cog-V-B6-1-L,1,30.985,0.0598336364988,2010-11-06 00:00:00
4-GF-cog-V-B6-1-L,1,30.985,0.057692663338,2010-11-06 00:00:00
4-GF-cog-V-B6-1-L,1,30.985,0.0542786418876,2010-11-06 00:00:00
4-GF-cog-V-B6-1-L,1,30.985,0.0491897121726,2010-11-06 00:00:00
4-GF-cog-V-B6-1-L,1,30.985,0.0413822865206,2010-11-06 00:00:00
4-GF-cog-V-B6-2-L,1,30.985,0.05289892368,2010-11-06 00:00:00
4-GF-cog-V-B6-2-L,1,30.985,0.0503213545895,2010-11-06 00:00:00
4-GF-cog-V-B6-2-L,1,30.985,0.0432063143596,2010-11-06 00:00:00
4-GF-cog-V-A2-1-A,2,46.215,0.211866332743,2010-11-07 00:00:00
4-GF-cog-V-A2-1-A,2,46.215,0.188097318663,2010-11-07 00:00:00
4-GF-cog-V-A2-2-A,2,46.215,0.429813075018,2010-11-07 00:00:00
4-GF-cog-V-A2-2-A,2,46.215,0.41444665867,2010-11-07 00:00:00
4-GF-cog-V-A2-2-A,2,46.215,0.376351321297,2010-11-07 00:00:00
4-GF-cog-V-A2-2-A,2,46.215,0.306369789891,2010-11-07 00:00:00
4-GF-cog-V-A7-1-A,2,46.215,0.228118177931,2010-11-07 00:00:00
4-GF-cog-V-A7-1-A,2,46.215,0.202157891785,2010-11-07 00:00:00
4-GF-cog-V-A7-2-A,3,61.465,0.819362868997,2010-11-07 00:00:00
4-GF-cog-V-A7-2-A,3,61.465,0.716672765226,2010-11-07 00:00:00
4-GF-cog-V-A7-3-A,2,46.215,0.362913786677,2010-11-07 00:00:00
4-GF-cog-V-A7-3-A,2,46.215,0.350188519912,2010-11-07 00:00:00
4-GF-cog-V-A7-3-A,2,46.215,0.318628598006,2010-11-07 00:00:00
4-GF-cog-V-A7-3-A,2,46.215,0.260600882627,2010-11-07 00:00:00
4-GF-cog-V-B15-1-A,2,46.215,0.705518982475,2010-11-07 00:00:00
4-GF-cog-V-B15-1-A,2,46.215,0.613867523101,2010-11-07 00:00:00
4-GF-cog-V-B6-1-L,2,46.215,0.290716881949,2010-11-07 00:00:00
4-GF-cog-V-B6-1-L,2,46.215,0.285733367014,2010-11-07 00:00:00
4-GF-cog-V-B6-1-L,2,46.215,0.274376232347,2010-11-07 00:00:00
4-GF-cog-V-B6-1-L,2,46.215,0.256277870481,2010-11-07 00:00:00
4-GF-cog-V-B6-1-L,2,46.215,0.229323887122,2010-11-07 00:00:00
4-GF-cog-V-B6-1-L,2,46.215,0.187995485467,2010-11-07 00:00:00
4-GF-cog-V-B6-2-L,2,46.215,0.248967561006,2010-11-07 00:00:00
4-GF-cog-V-B6-2-L,2,46.215,0.235315706277,2010-11-07 00:00:00
4-GF-cog-V-B6-2-L,2,46.215,0.197652113228,2010-11-07 00:00:00
4-GF-cog-V-A2-1-A,3,62.465,0.963905483514,2010-11-08 00:00:00
4-GF-cog-V-A2-1-A,3,62.465,0.841395487357,2010-11-08 00:00:00
4-GF-cog-V-A2-2-A,3,62.465,2.10392226219,2010-11-08 00:00:00
4-GF-cog-V-A2-2-A,3,62.465,2.02282499133,2010-11-08 00:00:00
