CodeUC,Days,TTS,Length,Pheno_stage,Date,SFol
4-BM-cog-V-F3-1-A,4,57.21,3.21284608521,0,2010-09-28 00:00:00,411.895451207
4-BM-cog-V-F6-1-A,4,57.21,3.57089884026,0,2010-09-28 00:00:00,310.168406012
4-BM-cog-V-F6-1-L,4,57.21,2.47509356633,0,2010-09-28 00:00:00,543.47321914
4-BM-cog-V-F6-2-A,4,57.21,2.95025324896,0,2010-09-28 00:00:00,409.0709406
4-BM-cog-V-B11-1-A,7,93.745,7.22118333263,1,2010-09-29 00:00:00,198.586948215
4-BM-cog-V-F1-1-A,5,69.39,5.53252379803,0,2010-09-29 00:00:00,255.145358869
4-BM-cog-V-F1-2-A,5,69.39,6.40088883782,0,2010-09-29 00:00:00,219.722739342
4-BM-cog-V-F3-1-A,5,69.39,4.951604956,0,2010-09-29 00:00:00,436.022303168
4-BM-cog-V-F6-1-A,5,69.39,5.50062563516,0,2010-09-29 00:00:00,328.811896783
4-BM-cog-V-F6-1-L,5,69.39,3.87464120303,0,2010-09-29 00:00:00,574.408154065
4-BM-cog-V-F6-2-A,5,69.39,4.44429118039,0,2010-09-29 00:00:00,432.501326244
4-BM-cog-V-B11-1-A,8,106.105,8.99402920237,1,2010-09-30 00:00:00,200.963269923
4-BM-cog-V-F1-1-A,6,81.75,7.85125041081,0,2010-09-30 00:00:00,264.127779109
4-BM-cog-V-F1-2-A,6,81.75,8.75390295474,0,2010-09-30 00:00:00,227.505237528
4-BM-cog-V-F3-1-A,6,81.75,7.25854688343,0,2010-09-30 00:00:00,450.710455072
4-BM-cog-V-F6-1-A,6,81.75,8.05790315831,0,2010-09-30 00:00:00,340.277518973
4-BM-cog-V-F6-1-L,6,81.75,5.8009952637,0,2010-09-30 00:00:00,593.0334225
4-BM-cog-V-F6-2-A,6,81.75,6.32548593249,0,2010-09-30 00:00:00,446.641986715
4-BM-cog-V-B11-1-A,9,117.795,10.4052237686,1,2010-10-01 00:00:00,202.264372429
4-BM-cog-V-F1-1-A,7,93.44,10.2166720908,1,2010-10-01 00:00:00,269.142460305
4-BM-cog-V-F1-2-A,7,93.44,10.9846049304,1,2010-10-01 00:00:00,231.857346728
4-BM-cog-V-F3-1-A,7,93.44,9.77415320738,1,2010-10-01 00:00:00,458.811320562
4-BM-cog-V-F6-1-A,7,93.44,10.8425495223,1,2010-10-01 00:00:00,346.66161247
4-BM-cog-V-F6-1-L,7,93.44,7.99749712275,1,2010-10-01 00:00:00,603.199405432
4-BM-cog-V-F6-2-A,7,93.44,8.25600481163,1,2010-10-01 00:00:00,454.377469005
4-BM-cog-V-B11-1-A,10,129.31,11.4605338993,1,2010-10-02 00:00:00,203.023695883
4-BM-cog-V-F1-1-A,8,104.955,12.4111083206,1,2010-10-02 00:00:00,272.092821777
4-BM-cog-V-F1-2-A,8,104.955,12.9162060254,1,2010-10-02 00:00:00,234.421825923
4-BM-cog-V-F3-1-A,8,104.955,12.2697279382,1,2010-10-02 00:00:00,463.524637959
4-BM-cog-V-F6-1-A,8,104.955,13.6009706019,1,2010-10-02 00:00:00,350.408599082
4-BM-cog-V-F6-1-L,8,104.955,10.2823896452,1,2010-10-02 00:00:00,609.058218938
4-BM-cog-V-F6-2-A,8,104.955,10.0573976681,1,2010-10-02 00:00:00,458.844661595
4-BM-cog-V-B11-1-A,11,142.605,12.2911911369,1,2010-10-03 00:00:00,203.534062205
4-BM-cog-V-F1-1-A,9,118.25,14.4841371222,1,2010-10-03 00:00:00,274.079832246
4-BM-cog-V-F1-2-A,9,118.25,14.6305271366,1,2010-10-03 00:00:00,236.151667166
4-BM-cog-V-F3-1-A,9,118.25,14.7851884208,1,2010-10-03 00:00:00,466.662969477
4-BM-cog-V-F6-1-A,9,118.25,16.3772973794,1,2010-10-03 00:00:00,352.92589836
4-BM-cog-V-F6-1-L,9,118.25,12.7001945617,1,2010-10-03 00:00:00,612.921394696
4-BM-cog-V-F6-2-A,9,118.25,11.7684208233,1,2010-10-03 00:00:00,461.796393245
4-BM-cog-V-B11-1-A,12,155.6,12.7951870694,1,2010-10-04 00:00:00,203.805080166
4-BM-cog-V-F1-1-A,10,131.245,15.9301714693,1,2010-10-04 00:00:00,275.132769094
4-BM-cog-V-F1-2-A,10,131.245,15.7678762705,1,2010-10-04 00:00:00,237.069848553
4-BM-cog-V-F3-1-A,10,131.245,16.6390364392,1,2010-10-04 00:00:00,468.306050739
4-BM-cog-V-F6-1-A,10,131.245,18.4207860096,1,2010-10-04 00:00:00,354.256367386
4-BM-cog-V-F6-1-L,10,131.245,14.5609057952,1,2010-10-04 00:00:00,614.923157861
4-BM-cog-V-F6-2-A,10,131.245,12.9673237079,1,2010-10-04 00:00:00,463.329264492
4-BM-cog-V-B11-1-A,13,167.965,13.0847955924,2,2010-10-05 00:00:00,203.947794931
4-BM-cog-V-F1-1-A,11,143.61,16.8375228762,1,2010-10-05 00:00:00,275.684782053
4-BM-cog-V-F1-2-A,11,143.61,16.4584899076,1,2010-10-05 00:00:00,237.551967243
4-BM-cog-V-F3-1-A,11,143.61,17.8469104749,1,2010-10-05 00:00:00,469.157686592
4-BM-cog-V-F6-1-A,11,143.61,19.7510292474,1,2010-10-05 00:00:00,354.952167402
4-BM-cog-V-F6-1-L,11,143.61,15.8113017797,1,2010-10-05 00:00:00,615.950602313
4-BM-cog-V-F6-2-A,11,143.61,13.7218783904,1,2010-10-05 00:00:00,464.117686176
4-BM-cog-V-B11-1-A,14,181.775,13.2725299228,2,2010-10-06 00:00:00,204.036441252
4-BM-cog-V-F1-1-A,12,157.42,17.4589622676,1,2010-10-06 00:00:00,276.025661031
4-BM-cog-V-F1-2-A,12,157.42,16.9216486934,1,2010-10-06 00:00:00,237.850152277
4-BM-cog-V-F3-1-A,12,157.42,18.6950051734,1,2010-10-06 00:00:00,469.67759184
4-BM-cog-V-F6-1-A,12,157.42,20.6844831183,1,2010-10-06 00:00:00,355.380779176
4-BM-cog-V-F6-1-L,12,157.42,16.7079184533,1,2010-10-06 00:00:00,616.571687756
4-BM-cog-V-F6-2-A,12,157.42,14.2396830753,1,2010-10-06 00:00:00,464.595284849
4-BM-cog-V-B11-1-A,15,193.94,13.3668498138,2,2010-10-07 00:00:00,204.078383824
4-BM-cog-V-F1-1-A,13,169.585,17.7817314737,2,2010-10-07 00:00:00,276.185869737
4-BM-cog-V-F1-2-A,13,169.585,17.1591317869,2,2010-10-07 00:00:00,237.990517281
4-BM-cog-V-F3-1-A,13,169.585,19.1423833332,2,2010-10-07 00:00:00,469.919121895
4-BM-cog-V-F6-1-A,13,169.585,21.1767027558,2,2010-10-07 00:00:00,355.581720216
4-BM-cog-V-F6-1-L,13,169.585,17.1872579831,2,2010-10-07 00:00:00,616.857358057
4-BM-cog-V-F6-2-A,13,169.585,14.5089518002,2,2010-10-07 00:00:00,464.815424792
4-BM-cog-V-B11-1-A,16,207.635,13.4273881406,2,2010-10-08 00:00:00,204.104888184
4-BM-cog-V-F1-1-A,14,183.28,17.9927696279,2,2010-10-08 00:00:00,276.286413468
4-BM-cog-V-F1-2-A,14,183.28,17.313287225,2,2010-10-08 00:00:00,238.07874167
4-BM-cog-V-F3-1-A,14,183.28,19.4374897543,2,2010-10-08 00:00:00,470.069015501
4-BM-cog-V-F6-1-A,14,183.28,21.5013177934,2,2010-10-08 00:00:00,355.707525024
4-BM-cog-V-F6-1-L,14,183.28,17.5058937169,2,2010-10-08 00:00:00,617.032947725
4-BM-cog-V-F6-2-A,14,183.28,14.6851302096,2,2010-10-08 00:00:00,464.951012343
4-BM-cog-V-B11-1-A,17,221.355,13.460527276,2,2010-10-09 00:00:00,204.118919318
4-BM-cog-V-F1-1-A,15,197.0,18.109604816,2,2010-10-09 00:00:00,276.339231938
4-BM-cog-V-F1-2-A,15,197.0,17.3982535731,2,2010-10-09 00:00:00,238.125164548
4-BM-cog-V-F3-1-A,15,197.0,19.6017586907,2,2010-10-09 00:00:00,470.146812828
4-BM-cog-V-F6-1-A,15,197.0,21.6819882552,2,2010-10-09 00:00:00,355.773443358
4-BM-cog-V-F6-1-L,15,197.0,17.6841106073,2,2010-10-09 00:00:00,617.123138288
4-BM-cog-V-F6-2-A,15,197.0,14.782707417,2,2010-10-09 00:00:00,465.020809812
4-BM-cog-V-B11-1-A,18,233.73,13.4772432539,3,2010-10-10 00:00:00,204.125721851
4-BM-cog-V-F1-1-A,16,209.375,18.1688953356,2,2010-10-10 00:00:00,276.36464778
4-BM-cog-V-F1-2-A,16,209.375,17.4412692337,2,2010-10-10 00:00:00,238.147537893
4-BM-cog-V-F3-1-A,16,209.375,19.6853651505,2,2010-10-10 00:00:00,470.183817847
4-BM-cog-V-F6-1-A,16,209.375,21.7739357934,2,2010-10-10 00:00:00,355.805084627
4-BM-cog-V-F6-1-L,16,209.375,17.775050936,2,2010-10-10 00:00:00,617.165612893
4-BM-cog-V-F6-2-A,16,209.375,14.8322362744,2,2010-10-10 00:00:00,465.053749775
4-BM-cog-V-B11-1-A,19,244.135,13.4856841025,3,2010-10-11 00:00:00,204.129027893
4-BM-cog-V-F1-1-A,17,219.78,18.1989260355,2,2010-10-11 00:00:00,276.376919617
4-BM-cog-V-F1-2-A,17,219.78,17.4630304899,2,2010-10-11 00:00:00,238.15835523
4-BM-cog-V-F3-1-A,17,219.78,19.727774959,2,2010-10-11 00:00:00,470.201508367
4-BM-cog-V-F6-1-A,17,219.78,21.8205749406,2,2010-10-11 00:00:00,355.820330019
4-BM-cog-V-F6-1-L,17,219.78,17.8212416491,2,2010-10-11 00:00:00,617.185744603
4-BM-cog-V-F6-2-A,17,219.78,14.8573255648,2,2010-10-11 00:00:00,465.069390662
4-BM-cog-V-B11-1-A,20,254.73,13.4910721286,3,2010-10-12 00:00:00,204.13113928
4-BM-cog-V-F1-1-A,18,230.375,18.2181276993,3,2010-10-12 00:00:00,276.384711204
4-BM-cog-V-F1-2-A,18,230.375,17.4769354372,3,2010-10-12 00:00:00,238.165231579
4-BM-cog-V-F3-1-A,18,230.375,19.7549141046,3,2010-10-12 00:00:00,470.212640886
4-BM-cog-V-F6-1-A,18,230.375,21.8504199445,3,2010-10-12 00:00:00,355.829991288
4-BM-cog-V-F6-1-L,18,230.375,17.8508217885,3,2010-10-12 00:00:00,617.198316552
4-BM-cog-V-F6-2-A,18,230.375,14.8733687012,3,2010-10-12 00:00:00,465.079173951
4-BM-cog-V-B11-1-A,21,267.065,13.4948486813,3,2010-10-13 00:00:00,204.132640658
4-BM-cog-V-F1-1-A,19,242.71,18.231601457,3,2010-10-13 00:00:00,276.390216217
4-BM-cog-V-F1-2-A,19,242.71,17.4866882101,3,2010-10-13 00:00:00,238.170096313
4-BM-cog-V-F3-1-A,19,242.71,19.7739679528,3,2010-10-13 00:00:00,470.220430243
4-BM-cog-V-F6-1-A,19,242.71,21.8713732388,3,2010-10-13 00:00:00,355.836803227
4-BM-cog-V-F6-1-L,19,242.71,17.8715994414,3,2010-10-13 00:00:00,617.207039603
4-BM-cog-V-F6-2-A,19,242.71,14.8846266013,3,2010-10-13 00:00:00,465.085974069
4-BM-cog-V-B11-1-A,22,280.065,13.4971149187,3,2010-10-14 00:00:00,204.133531468
4-BM-cog-V-F1-1-A,20,255.71,18.2396927494,3,2010-10-14 00:00:00,276.393458769
4-BM-cog-V-F1-2-A,20,255.71,17.4925432678,3,2010-10-14 00:00:00,238.172965974
4-BM-cog-V-F3-1-A,20,255.71,19.7854143312,3,2010-10-14 00:00:00,470.224968023
4-BM-cog-V-F6-1-A,20,255.71,21.8839605753,3,2010-10-14 00:00:00,355.840806233
4-BM-cog-V-F6-1-L,20,255.71,17.8840853572,3,2010-10-14 00:00:00,617.212073225
4-BM-cog-V-F6-2-A,20,255.71,14.8913874093,3,2010-10-14 00:00:00,465.089905902
4-BM-cog-V-B11-1-A,23,292.98,13.4983781451,3,2010-10-15 00:00:00,204.13401734
4-BM-cog-V-F1-1-A,21,268.625,18.244204865,3,2010-10-15 00:00:00,276.395214038
4-BM-cog-V-F1-2-A,21,268.625,17.4958077913,3,2010-10-15 00:00:00,238.174521764
4-BM-cog-V-F3-1-A,21,268.625,19.7917987554,3,2010-10-15 00:00:00,470.227396585
4-BM-cog-V-F6-1-A,21,268.625,21.8909813528,3,2010-10-15 00:00:00,355.842967943
4-BM-cog-V-F6-1-L,21,268.625,17.8910509009,3,2010-10-15 00:00:00,617.214740779
4-BM-cog-V-F6-2-A,21,268.625,14.8951576402,3,2010-10-15 00:00:00,465.091993862
4-BM-cog-V-B11-1-A,24,305.435,13.4990694096,3,2010-10-16 00:00:00,204.134276996
4-BM-cog-V-F1-1-A,22,281.08,18.2466745787,3,2010-10-16 00:00:00,276.39614515
4-BM-cog-V-F1-2-A,22,281.08,17.4975944656,3,2010-10-16 00:00:00,238.175348294
4-BM-cog-V-F3-1-A,22,281.08,19.7952936873,3,2010-10-16 00:00:00,470.228670534
4-BM-cog-V-F6-1-A,22,281.08,21.8948246233,3,2010-10-16 00:00:00,355.844111962
4-BM-cog-V-F6-1-L,22,281.08,17.8948643407,3,2010-10-16 00:00:00,617.21612665
4-BM-cog-V-F6-2-A,22,281.08,14.8972213007,3,2010-10-16 00:00:00,465.093080807
4-BM-cog-V-B11-1-A,25,318.135,13.4994718592,3,2010-10-17 00:00:00,204.134425958
4-BM-cog-V-F1-1-A,23,293.78,18.2481126209,3,2010-10-17 00:00:00,276.396675426
4-BM-cog-V-F1-2-A,23,293.78,17.4986347392,3,2010-10-17 00:00:00,238.175819701
4-BM-cog-V-F3-1-A,23,293.78,19.7973288169,3,2010-10-17 00:00:00,470.229388106
4-BM-cog-V-F6-1-A,23,293.78,21.8970625898,3,2010-10-17 00:00:00,355.844761982
4-BM-cog-V-F6-1-L,23,293.78,17.8970850686,3,2010-10-17 00:00:00,617.216899867
4-BM-cog-V-F6-2-A,23,293.78,14.898422916,3,2010-10-17 00:00:00,465.093688449
4-BM-cog-V-B11-1-A,26,330.9,13.4997011342,3,2010-10-18 00:00:00,204.134509317
4-BM-cog-V-F1-1-A,24,306.545,18.2489319349,3,2010-10-18 00:00:00,276.396969969
4-BM-cog-V-F1-2-A,24,306.545,17.4992274094,3,2010-10-18 00:00:00,238.176081937
4-BM-cog-V-F3-1-A,24,306.545,19.7984883607,3,2010-10-18 00:00:00,470.22978224
4-BM-cog-V-F6-1-A,24,306.545,21.8983377017,3,2010-10-18 00:00:00,355.84512219
4-BM-cog-V-F6-1-L,24,306.545,17.898350402,3,2010-10-18 00:00:00,617.217320471
4-BM-cog-V-F6-2-A,24,306.545,14.8991075296,3,2010-10-18 00:00:00,465.094019651
4-BM-cog-V-B11-1-A,27,344.26,13.4998353077,3,2010-10-19 00:00:00,204.134557385
4-BM-cog-V-F1-1-A,25,319.905,18.2494114248,3,2010-10-19 00:00:00,276.397138524
4-BM-cog-V-F1-2-A,25,319.905,17.4995742537,3,2010-10-19 00:00:00,238.176232233
4-BM-cog-V-F3-1-A,25,319.905,19.7991669791,3,2010-10-19 00:00:00,470.230005207
4-BM-cog-V-F6-1-A,25,319.905,21.8990839554,3,2010-10-19 00:00:00,355.845327827
4-BM-cog-V-F6-1-L,25,319.905,17.8990909476,3,2010-10-19 00:00:00,617.217556057
4-BM-cog-V-F6-2-A,25,319.905,14.8995081888,3,2010-10-19 00:00:00,465.094205546
4-BM-cog-V-B11-1-A,28,358.165,13.499911425,3,2010-10-20 00:00:00,204.134584114
4-BM-cog-V-F1-1-A,26,333.81,18.249683449,3,2010-10-20 00:00:00,276.3972315
4-BM-cog-V-F1-2-A,26,333.81,17.4997710235,3,2010-10-20 00:00:00,238.17631527
4-BM-cog-V-F3-1-A,26,333.81,19.7995519777,3,2010-10-20 00:00:00,470.230126717
4-BM-cog-V-F6-1-A,26,333.81,21.8995073253,3,2010-10-20 00:00:00,355.845440971
4-BM-cog-V-F6-1-L,26,333.81,17.8995110839,3,2010-10-20 00:00:00,617.217683108
4-BM-cog-V-F6-2-A,26,333.81,14.8997354911,3,2010-10-20 00:00:00,465.094306015
4-BM-cog-V-B11-1-A,29,371.565,13.4999512774,3,2010-10-21 00:00:00,204.13459769
4-BM-cog-V-F1-1-A,27,347.21,18.2498258734,3,2010-10-21 00:00:00,276.397278342
4-BM-cog-V-F1-2-A,27,347.21,17.4998740461,3,2010-10-21 00:00:00,238.176357172
4-BM-cog-V-F3-1-A,27,347.21,19.7997535539,3,2010-10-21 00:00:00,470.230187189
4-BM-cog-V-F6-1-A,27,347.21,21.8997289917,3,2010-10-21 00:00:00,355.845497829
4-BM-cog-V-F6-1-L,27,347.21,17.8997310586,3,2010-10-21 00:00:00,617.217745671
4-BM-cog-V-F6-2-A,27,347.21,14.8998545004,3,2010-10-21 00:00:00,465.094355597
4-BM-cog-V-B11-1-A,30,384.665,13.4999728381,3,2010-10-22 00:00:00,204.134604852
4-BM-cog-V-F1-1-A,28,360.31,18.2499029275,3,2010-10-22 00:00:00,276.397302857
4-BM-cog-V-F1-2-A,28,360.31,17.499929783,3,2010-10-22 00:00:00,238.176379136
4-BM-cog-V-F3-1-A,28,360.31,19.7998626104,3,2010-10-22 00:00:00,470.230218466
4-BM-cog-V-F6-1-A,28,360.31,21.8998489174,3,2010-10-22 00:00:00,355.845527513
4-BM-cog-V-F6-1-L,28,360.31,17.8998500695,3,2010-10-22 00:00:00,617.217777698
4-BM-cog-V-F6-2-A,28,360.31,14.8999188865,3,2010-10-22 00:00:00,465.094381032
4-BM-cog-V-B11-1-A,31,397.565,13.4999847221,3,2010-10-23 00:00:00,204.134608712
4-BM-cog-V-F1-1-A,29,373.21,18.2499453989,3,2010-10-23 00:00:00,276.39731597
4-BM-cog-V-F1-2-A,29,373.21,17.4999605045,3,2010-10-23 00:00:00,238.176390903
4-BM-cog-V-F3-1-A,29,373.21,19.7999227214,3,2010-10-23 00:00:00,470.230235002
4-BM-cog-V-F6-1-A,29,373.21,21.8999150194,3,2010-10-23 00:00:00,355.845543352
4-BM-cog-V-F6-1-L,29,373.21,17.8999156674,3,2010-10-23 00:00:00,617.217794462
4-BM-cog-V-F6-2-A,29,373.21,14.8999543755,3,2010-10-23 00:00:00,465.094394373
4-BM-cog-V-B11-1-A,32,410.93,13.4999915829,3,2010-10-24 00:00:00,204.134610905
4-BM-cog-V-F1-1-A,30,386.575,18.2499699186,3,2010-10-24 00:00:00,276.397323361
4-BM-cog-V-F1-2-A,30,386.575,17.4999782408,3,2010-10-24 00:00:00,238.176397545
4-BM-cog-V-F3-1-A,30,386.575,19.7999574249,3,2010-10-24 00:00:00,470.230244214
4-BM-cog-V-F6-1-A,30,386.575,21.8999531816,3,2010-10-24 00:00:00,355.845552259
4-BM-cog-V-F6-1-L,30,386.575,17.8999535386,3,2010-10-24 00:00:00,617.217803707
4-BM-cog-V-F6-2-A,30,386.575,14.8999748641,3,2010-10-24 00:00:00,465.094401746
4-BM-cog-V-B11-1-A,33,424.525,13.4999954101,3,2010-10-25 00:00:00,204.134612102
4-BM-cog-V-F1-1-A,31,400.17,18.2499835964,3,2010-10-25 00:00:00,276.397327364
4-BM-cog-V-F1-2-A,31,400.17,17.4999881345,3,2010-10-25 00:00:00,238.176401148
4-BM-cog-V-F3-1-A,31,400.17,19.7999767835,3,2010-10-25 00:00:00,470.230249144
4-BM-cog-V-F6-1-A,31,400.17,21.8999744696,3,2010-10-25 00:00:00,355.845557071
4-BM-cog-V-F6-1-L,31,400.17,17.8999746643,3,2010-10-25 00:00:00,617.217808603
4-BM-cog-V-F6-2-A,31,400.17,14.8999862932,3,2010-10-25 00:00:00,465.094405659
4-BM-cog-V-B11-1-A,34,437.0,13.4999973689,3,2010-10-26 00:00:00,204.134612696
4-BM-cog-V-F1-1-A,32,412.645,18.2499905968,3,2010-10-26 00:00:00,276.397329333
4-BM-cog-V-F1-2-A,32,412.645,17.4999931982,3,2010-10-26 00:00:00,238.176402923
4-BM-cog-V-F3-1-A,32,412.645,19.7999866914,3,2010-10-26 00:00:00,470.23025154
4-BM-cog-V-F6-1-A,32,412.645,21.8999853649,3,2010-10-26 00:00:00,355.845559432
4-BM-cog-V-F6-1-L,32,412.645,17.8999854765,3,2010-10-26 00:00:00,617.217810958
4-BM-cog-V-F6-2-A,32,412.645,14.8999921427,3,2010-10-26 00:00:00,465.094407545
4-BM-cog-V-B11-1-A,35,450.055,13.4999985303,3,2010-10-27 00:00:00,204.134613043
4-BM-cog-V-F1-1-A,33,425.7,18.2499947474,3,2010-10-27 00:00:00,276.397330478
4-BM-cog-V-F1-2-A,33,425.7,17.4999962005,3,2010-10-27 00:00:00,238.176403957
4-BM-cog-V-F3-1-A,33,425.7,19.7999925658,3,2010-10-27 00:00:00,470.230252918
4-BM-cog-V-F6-1-A,33,425.7,21.8999918248,3,2010-10-27 00:00:00,355.845560802
4-BM-cog-V-F6-1-L,33,425.7,17.8999918872,3,2010-10-27 00:00:00,617.217812299
4-BM-cog-V-F6-2-A,33,425.7,14.8999956109,3,2010-10-27 00:00:00,465.094408621
4-BM-cog-V-B11-1-A,36,463.32,13.4999991867,3,2010-10-28 00:00:00,204.134613236
4-BM-cog-V-F1-1-A,34,438.965,18.2499970932,3,2010-10-28 00:00:00,276.397331109
4-BM-cog-V-F1-2-A,34,438.965,17.4999978974,3,2010-10-28 00:00:00,238.176404527
4-BM-cog-V-F3-1-A,34,438.965,19.799995886,3,2010-10-28 00:00:00,470.230253667
4-BM-cog-V-F6-1-A,34,438.965,21.8999954759,3,2010-10-28 00:00:00,355.845561554
4-BM-cog-V-F6-1-L,34,438.965,17.8999955104,3,2010-10-28 00:00:00,617.217813021
4-BM-cog-V-F6-2-A,34,438.965,14.8999975711,3,2010-10-28 00:00:00,465.094409202
4-BM-cog-V-B11-1-A,37,475.71,13.499999532,3,2010-10-29 00:00:00,204.134613335
4-BM-cog-V-F1-1-A,35,451.355,18.2499983274,3,2010-10-29 00:00:00,276.397331429
4-BM-cog-V-F1-2-A,35,451.355,17.4999987901,3,2010-10-29 00:00:00,238.176404817
4-BM-cog-V-F3-1-A,35,451.355,19.7999976327,3,2010-10-29 00:00:00,470.230254044
4-BM-cog-V-F6-1-A,35,451.355,21.8999973968,3,2010-10-29 00:00:00,355.845561935
4-BM-cog-V-F6-1-L,35,451.355,17.8999974166,3,2010-10-29 00:00:00,617.21781338
4-BM-cog-V-F6-2-A,35,451.355,14.8999986024,3,2010-10-29 00:00:00,465.094409491
4-BM-cog-V-B11-1-A,38,489.335,13.4999997451,3,2010-10-30 00:00:00,204.134613396
4-BM-cog-V-F1-1-A,36,464.98,18.2499990891,3,2010-10-30 00:00:00,276.397331623
4-BM-cog-V-F1-2-A,36,464.98,17.4999993411,3,2010-10-30 00:00:00,238.176404993
4-BM-cog-V-F3-1-A,36,464.98,19.7999987108,3,2010-10-30 00:00:00,470.23025427
4-BM-cog-V-F6-1-A,36,464.98,21.8999985823,3,2010-10-30 00:00:00,355.845562167
4-BM-cog-V-F6-1-L,36,464.98,17.8999985931,3,2010-10-30 00:00:00,617.217813594
4-BM-cog-V-F6-2-A,36,464.98,14.8999992389,3,2010-10-30 00:00:00,465.094409663
4-BM-cog-V-B11-1-A,39,503.145,13.4999998623,3,2010-10-31 00:00:00,204.134613428
4-BM-cog-V-F1-1-A,37,478.79,18.249999508,3,2010-10-31 00:00:00,276.397331727
4-BM-cog-V-F1-2-A,37,478.79,17.4999996441,3,2010-10-31 00:00:00,238.176405088
4-BM-cog-V-F3-1-A,37,478.79,19.7999993037,3,2010-10-31 00:00:00,470.230254389
4-BM-cog-V-F6-1-A,37,478.79,21.8999992343,3,2010-10-31 00:00:00,355.84556229
4-BM-cog-V-F6-1-L,37,478.79,17.8999992402,3,2010-10-31 00:00:00,617.217813705
4-BM-cog-V-F6-2-A,37,478.79,14.8999995889,3,2010-10-31 00:00:00,465.094409753
4-BM-cog-V-B11-1-A,40,517.585,13.4999999277,3,2010-11-01 00:00:00,204.134613446
4-BM-cog-V-F1-1-A,38,493.23,18.2499997417,3,2010-11-01 00:00:00,276.397331783
4-BM-cog-V-F1-2-A,38,493.23,17.4999998131,3,2010-11-01 00:00:00,238.176405139
4-BM-cog-V-F3-1-A,38,493.23,19.7999996344,3,2010-11-01 00:00:00,470.230254453
4-BM-cog-V-F6-1-A,38,493.23,21.8999995979,3,2010-11-01 00:00:00,355.845562356
4-BM-cog-V-F6-1-L,38,493.23,17.899999601,3,2010-11-01 00:00:00,617.217813764
4-BM-cog-V-F6-2-A,38,493.23,14.8999997841,3,2010-11-01 00:00:00,465.094409801
4-BM-cog-V-B11-1-A,41,532.11,13.4999999622,3,2010-11-02 00:00:00,204.134613455
4-BM-cog-V-F1-1-A,39,507.755,18.2499998648,3,2010-11-02 00:00:00,276.397331812
4-BM-cog-V-F1-2-A,39,507.755,17.4999999022,3,2010-11-02 00:00:00,238.176405165
4-BM-cog-V-F3-1-A,39,507.755,19.7999998087,3,2010-11-02 00:00:00,470.230254484
4-BM-cog-V-F6-1-A,39,507.755,21.8999997896,3,2010-11-02 00:00:00,355.84556239
4-BM-cog-V-F6-1-L,39,507.755,17.8999997913,3,2010-11-02 00:00:00,617.217813793
4-BM-cog-V-F6-2-A,39,507.755,14.8999998871,3,2010-11-02 00:00:00,465.094409825
4-BM-cog-V-B11-1-A,42,546.265,13.4999999799,3,2010-11-03 00:00:00,204.134613459
4-BM-cog-V-F1-1-A,40,521.91,18.2499999281,3,2010-11-03 00:00:00,276.397331826
4-BM-cog-V-F1-2-A,40,521.91,17.499999948,3,2010-11-03 00:00:00,238.176405177
4-BM-cog-V-F3-1-A,40,521.91,19.7999998983,3,2010-11-03 00:00:00,470.2302545
4-BM-cog-V-F6-1-A,40,521.91,21.8999998881,3,2010-11-03 00:00:00,355.845562406
4-BM-cog-V-F6-1-L,40,521.91,17.899999889,3,2010-11-03 00:00:00,617.217813807
4-BM-cog-V-F6-2-A,40,521.91,14.8999999399,3,2010-11-03 00:00:00,465.094409836
4-BM-cog-V-B11-1-A,43,560.17,13.4999999892,3,2010-11-04 00:00:00,204.134613462
4-BM-cog-V-F1-1-A,41,535.815,18.2499999613,3,2010-11-04 00:00:00,276.397331833
4-BM-cog-V-F1-2-A,41,535.815,17.499999972,3,2010-11-04 00:00:00,238.176405184
4-BM-cog-V-F3-1-A,41,535.815,19.7999999453,3,2010-11-04 00:00:00,470.230254508
4-BM-cog-V-F6-1-A,41,535.815,21.8999999398,3,2010-11-04 00:00:00,355.845562414
4-BM-cog-V-F6-1-L,41,535.815,17.8999999403,3,2010-11-04 00:00:00,617.217813814
4-BM-cog-V-F6-2-A,41,535.815,14.8999999677,3,2010-11-04 00:00:00,465.094409842
4-BM-cog-V-B11-1-A,44,574.36,13.4999999943,4,2010-11-05 00:00:00,204.134613463
4-BM-cog-V-F1-1-A,42,550.005,18.2499999795,3,2010-11-05 00:00:00,276.397331837
4-BM-cog-V-F1-2-A,42,550.005,17.4999999852,3,2010-11-05 00:00:00,238.176405187
4-BM-cog-V-F3-1-A,42,550.005,19.7999999709,3,2010-11-05 00:00:00,470.230254512
4-BM-cog-V-F6-1-A,42,550.005,21.899999968,3,2010-11-05 00:00:00,355.845562419
4-BM-cog-V-F6-1-L,42,550.005,17.8999999683,3,2010-11-05 00:00:00,617.217813817
4-BM-cog-V-F6-2-A,42,550.005,14.8999999828,3,2010-11-05 00:00:00,465.094409845
4-BM-cog-V-F1-1-A,43,564.745,18.2499999894,4,2010-11-06 00:00:00,276.397331839
4-BM-cog-V-F1-2-A,43,564.745,17.4999999923,4,2010-11-06 00:00:00,238.176405189
4-BM-cog-V-F3-1-A,43,564.745,19.7999999849,4,2010-11-06 00:00:00,470.230254514
4-BM-cog-V-F6-1-A,43,564.745,21.8999999834,4,2010-11-06 00:00:00,355.845562421
