CodeUC,Days,TTS,Length,Pheno_stage,Date,SFol
2-GF-cog-V-D11-1-L,16,320.77,9.1998253001,3,2010-04-10 00:00:00,118.826915804
2-GF-cog-V-E21-1-L,16,320.77,10.399778526,3,2010-04-10 00:00:00,289.253104052
2-GF-cog-V-E21-2-L,15,301.46,12.2996179893,3,2010-04-10 00:00:00,157.066058482
2-GF-cog-V-A28-1-L,17,339.115,11.99992507,3,2010-04-11 00:00:00,168.034905662
2-GF-cog-V-A28-2-L,16,319.805,6.19988817922,3,2010-04-11 00:00:00,160.52692859
2-GF-cog-V-A36-1-A,17,339.115,8.1999351717,3,2010-04-11 00:00:00,135.547833204
2-GF-cog-V-A39-1-A,17,339.115,10.9998826922,3,2010-04-11 00:00:00,381.165053958
2-GF-cog-V-A39-2-A,16,319.805,5.59994409478,3,2010-04-11 00:00:00,86.0526556362
2-GF-cog-V-B38-1-A,17,339.115,14.0998361145,3,2010-04-11 00:00:00,450.451228441
2-GF-cog-V-D11-1-A,17,339.115,13.349884711,3,2010-04-11 00:00:00,250.378467331
2-GF-cog-V-D11-1-L,17,339.115,9.19992292354,3,2010-04-11 00:00:00,118.826936914
2-GF-cog-V-E21-1-L,17,339.115,10.399902287,3,2010-04-11 00:00:00,289.253139922
2-GF-cog-V-E21-2-L,16,319.805,12.2998314582,3,2010-04-11 00:00:00,157.066138359
2-GF-cog-V-A28-1-L,18,358.075,11.9999678361,3,2010-04-12 00:00:00,168.034923237
2-GF-cog-V-A28-2-L,17,338.765,6.19995200038,3,2010-04-12 00:00:00,160.526948628
2-GF-cog-V-A36-1-A,18,358.075,8.19997217229,3,2010-04-12 00:00:00,135.547842178
2-GF-cog-V-A39-1-A,18,358.075,10.9999496452,3,2010-04-12 00:00:00,381.165071739
2-GF-cog-V-A39-2-A,17,338.765,5.59997600252,3,2010-04-12 00:00:00,86.0526680219
2-GF-cog-V-B38-1-A,18,358.075,14.0999296516,3,2010-04-12 00:00:00,450.451249005
2-GF-cog-V-D11-1-A,18,358.075,13.3499505119,3,2010-04-12 00:00:00,250.378485135
2-GF-cog-V-D11-1-L,18,358.075,9.19996691473,3,2010-04-12 00:00:00,118.826945725
2-GF-cog-V-E21-1-L,18,358.075,10.3999580564,3,2010-04-12 00:00:00,289.253154573
2-GF-cog-V-E21-2-L,17,338.765,12.2999276528,3,2010-04-12 00:00:00,157.066171934
2-GF-cog-V-A28-1-L,19,376.76,11.9999860232,3,2010-04-13 00:00:00,168.034930261
2-GF-cog-V-A28-2-L,18,357.45,6.19997914175,3,2010-04-13 00:00:00,160.526956264
2-GF-cog-V-A36-1-A,19,376.76,8.19998790749,3,2010-04-13 00:00:00,135.547845667
2-GF-cog-V-A39-1-A,19,376.76,10.9999781184,3,2010-04-13 00:00:00,381.165078514
2-GF-cog-V-A39-2-A,18,357.45,5.59998957191,3,2010-04-13 00:00:00,86.0526727828
2-GF-cog-V-B38-1-A,19,376.76,14.0999694301,3,2010-04-13 00:00:00,450.45125683
2-GF-cog-V-D11-1-A,19,376.76,13.349978495,3,2010-04-13 00:00:00,250.378492089
2-GF-cog-V-D11-1-L,19,376.76,9.19998562282,3,2010-04-13 00:00:00,118.826949173
2-GF-cog-V-E21-1-L,19,376.76,10.3999817734,3,2010-04-13 00:00:00,289.253160181
2-GF-cog-V-E21-2-L,18,357.45,12.2999685615,3,2010-04-13 00:00:00,157.066185169
2-GF-cog-V-A28-1-L,20,395.845,11.9999940338,3,2010-04-14 00:00:00,168.034933178
2-GF-cog-V-A28-2-L,19,376.535,6.19999109635,3,2010-04-14 00:00:00,160.526959289
2-GF-cog-V-A36-1-A,20,395.845,8.19999483814,3,2010-04-14 00:00:00,135.547847077
2-GF-cog-V-A39-1-A,20,395.845,10.9999906595,3,2010-04-14 00:00:00,381.165081196
2-GF-cog-V-A39-2-A,19,376.535,5.59999554862,3,2010-04-14 00:00:00,86.0526746845
2-GF-cog-V-B38-1-A,20,395.845,14.0999869508,3,2010-04-14 00:00:00,450.451259925
2-GF-cog-V-D11-1-A,20,395.845,13.3499908203,3,2010-04-14 00:00:00,250.378494912
2-GF-cog-V-D11-1-L,20,395.845,9.1999938629,3,2010-04-14 00:00:00,118.826950575
2-GF-cog-V-E21-1-L,20,395.845,10.3999922197,3,2010-04-14 00:00:00,289.253162413
2-GF-cog-V-E21-2-L,19,376.535,12.29998658,3,2010-04-14 00:00:00,157.066190591
2-GF-cog-V-A28-1-L,21,415.085,11.9999974708,3,2010-04-15 00:00:00,168.034934355
2-GF-cog-V-A28-2-L,20,395.775,6.19999622554,3,2010-04-15 00:00:00,160.52696045
2-GF-cog-V-A36-1-A,21,415.085,8.19999781177,3,2010-04-15 00:00:00,135.547847629
2-GF-cog-V-A39-1-A,21,415.085,10.9999960404,3,2010-04-15 00:00:00,381.165082226
2-GF-cog-V-A39-2-A,20,395.775,5.59999811296,3,2010-04-15 00:00:00,86.0526754213
2-GF-cog-V-B38-1-A,21,415.085,14.0999944682,3,2010-04-15 00:00:00,450.451261113
2-GF-cog-V-D11-1-A,21,415.085,13.3499961085,3,2010-04-15 00:00:00,250.378496025
2-GF-cog-V-D11-1-L,21,415.085,9.19999739834,3,2010-04-15 00:00:00,118.826951129
2-GF-cog-V-E21-1-L,21,415.085,10.3999967018,3,2010-04-15 00:00:00,289.253163274
2-GF-cog-V-E21-2-L,20,395.775,12.299994311,3,2010-04-15 00:00:00,157.066192747
2-GF-cog-V-A28-1-L,22,433.52,11.9999988886,3,2010-04-16 00:00:00,168.03493481
2-GF-cog-V-A28-2-L,21,414.21,6.19999834142,3,2010-04-16 00:00:00,160.526960878
2-GF-cog-V-A36-1-A,22,433.52,8.19999903845,3,2010-04-16 00:00:00,135.547847837
2-GF-cog-V-A39-1-A,22,433.52,10.99999826,3,2010-04-16 00:00:00,381.165082606
2-GF-cog-V-A39-2-A,21,414.21,5.59999917079,3,2010-04-16 00:00:00,86.0526756952
2-GF-cog-V-B38-1-A,22,433.52,14.0999975692,3,2010-04-16 00:00:00,450.451261549
2-GF-cog-V-D11-1-A,22,433.52,13.34999829,3,2010-04-16 00:00:00,250.378496445
2-GF-cog-V-D11-1-L,22,433.52,9.19999885678,3,2010-04-16 00:00:00,118.826951338
2-GF-cog-V-E21-1-L,22,433.52,10.3999985507,3,2010-04-16 00:00:00,289.253163593
2-GF-cog-V-E21-2-L,21,414.21,12.2999975001,3,2010-04-16 00:00:00,157.066193569
2-GF-cog-V-A28-1-L,23,451.115,11.999999493,3,2010-04-17 00:00:00,168.034934993
2-GF-cog-V-A28-2-L,22,431.805,6.19999924336,3,2010-04-17 00:00:00,160.526961043
2-GF-cog-V-A36-1-A,23,451.115,8.19999956134,3,2010-04-17 00:00:00,135.547847918
2-GF-cog-V-A39-1-A,23,451.115,10.9999992062,3,2010-04-17 00:00:00,381.165082752
2-GF-cog-V-A39-2-A,22,431.805,5.59999962172,3,2010-04-17 00:00:00,86.0526758012
2-GF-cog-V-B38-1-A,23,451.115,14.0999988911,3,2010-04-17 00:00:00,450.451261717
2-GF-cog-V-D11-1-A,23,451.115,13.3499992199,3,2010-04-17 00:00:00,250.37849661
2-GF-cog-V-D11-1-L,23,451.115,9.19999947846,3,2010-04-17 00:00:00,118.826951421
2-GF-cog-V-E21-1-L,23,451.115,10.3999993388,3,2010-04-17 00:00:00,289.253163716
2-GF-cog-V-E21-2-L,22,431.805,12.2999988596,3,2010-04-17 00:00:00,157.066193895
2-GF-cog-V-A28-1-L,24,469.03,11.999999772,3,2010-04-18 00:00:00,168.034935073
2-GF-cog-V-A28-2-L,23,449.72,6.19999965971,3,2010-04-18 00:00:00,160.526961111
2-GF-cog-V-A36-1-A,24,469.03,8.19999980272,3,2010-04-18 00:00:00,135.547847953
2-GF-cog-V-A39-1-A,24,469.03,10.999999643,3,2010-04-18 00:00:00,381.165082813
2-GF-cog-V-A39-2-A,23,449.72,5.59999982987,3,2010-04-18 00:00:00,86.052675846
2-GF-cog-V-B38-1-A,24,469.03,14.0999995013,3,2010-04-18 00:00:00,450.451261787
2-GF-cog-V-D11-1-A,24,469.03,13.3499996492,3,2010-04-18 00:00:00,250.378496681
2-GF-cog-V-D11-1-L,24,469.03,9.19999976545,3,2010-04-18 00:00:00,118.826951456
2-GF-cog-V-E21-1-L,24,469.03,10.3999997026,3,2010-04-18 00:00:00,289.253163767
2-GF-cog-V-E21-2-L,23,449.72,12.2999994871,3,2010-04-18 00:00:00,157.066194036
2-GF-cog-V-A28-1-L,25,486.635,11.999999896,3,2010-04-19 00:00:00,168.034935107
2-GF-cog-V-A28-2-L,24,467.325,6.19999984483,3,2010-04-19 00:00:00,160.526961139
2-GF-cog-V-A36-1-A,25,486.635,8.19999991004,3,2010-04-19 00:00:00,135.547847968
2-GF-cog-V-A39-1-A,25,486.635,10.9999998372,3,2010-04-19 00:00:00,381.165082838
2-GF-cog-V-A39-2-A,24,467.325,5.59999992242,3,2010-04-19 00:00:00,86.0526758642
2-GF-cog-V-B38-1-A,25,486.635,14.0999997726,3,2010-04-19 00:00:00,450.451261815
2-GF-cog-V-D11-1-A,25,486.635,13.34999984,3,2010-04-19 00:00:00,250.37849671
2-GF-cog-V-D11-1-L,25,486.635,9.19999989305,3,2010-04-19 00:00:00,118.826951471
2-GF-cog-V-E21-1-L,25,486.635,10.3999998644,3,2010-04-19 00:00:00,289.253163788
2-GF-cog-V-E21-2-L,24,467.325,12.2999997661,3,2010-04-19 00:00:00,157.066194095
2-GF-cog-V-A28-1-L,26,505.44,11.9999999551,3,2010-04-20 00:00:00,168.034935123
2-GF-cog-V-A28-2-L,25,486.13,6.19999993293,3,2010-04-20 00:00:00,160.526961151
2-GF-cog-V-A36-1-A,26,505.44,8.19999996112,3,2010-04-20 00:00:00,135.547847974
2-GF-cog-V-A39-1-A,26,505.44,10.9999999296,3,2010-04-20 00:00:00,381.165082848
2-GF-cog-V-A39-2-A,25,486.13,5.59999996647,3,2010-04-20 00:00:00,86.0526758722
2-GF-cog-V-B38-1-A,26,505.44,14.0999999017,3,2010-04-20 00:00:00,450.451261828
2-GF-cog-V-D11-1-A,26,505.44,13.3499999309,3,2010-04-20 00:00:00,250.378496723
2-GF-cog-V-D11-1-L,26,505.44,9.19999995377,3,2010-04-20 00:00:00,118.826951478
2-GF-cog-V-E21-1-L,26,505.44,10.3999999414,3,2010-04-20 00:00:00,289.253163798
2-GF-cog-V-E21-2-L,25,486.13,12.2999998989,3,2010-04-20 00:00:00,157.066194121
2-GF-cog-V-A28-1-L,27,524.77,11.999999981,3,2010-04-21 00:00:00,168.034935129
2-GF-cog-V-A28-2-L,26,505.46,6.19999997168,3,2010-04-21 00:00:00,160.526961156
2-GF-cog-V-A36-1-A,27,524.77,8.19999998358,3,2010-04-21 00:00:00,135.547847976
2-GF-cog-V-A39-1-A,27,524.77,10.9999999703,3,2010-04-21 00:00:00,381.165082852
2-GF-cog-V-A39-2-A,26,505.46,5.59999998584,3,2010-04-21 00:00:00,86.0526758754
2-GF-cog-V-B38-1-A,27,524.77,14.0999999585,3,2010-04-21 00:00:00,450.451261832
2-GF-cog-V-D11-1-A,27,524.77,13.3499999708,3,2010-04-21 00:00:00,250.378496729
2-GF-cog-V-D11-1-L,27,524.77,9.19999998048,3,2010-04-21 00:00:00,118.82695148
2-GF-cog-V-E21-1-L,27,524.77,10.3999999753,3,2010-04-21 00:00:00,289.253163801
2-GF-cog-V-E21-2-L,26,505.46,12.2999999573,3,2010-04-21 00:00:00,157.066194132
2-GF-cog-V-A28-1-L,28,544.215,11.999999992,4,2010-04-22 00:00:00,168.034935132
2-GF-cog-V-A28-2-L,27,524.905,6.1999999881,3,2010-04-22 00:00:00,160.526961158
2-GF-cog-V-A36-1-A,28,544.215,8.1999999931,4,2010-04-22 00:00:00,135.547847977
2-GF-cog-V-A39-1-A,28,544.215,10.9999999875,4,2010-04-22 00:00:00,381.165082854
2-GF-cog-V-A39-2-A,27,524.905,5.59999999405,3,2010-04-22 00:00:00,86.0526758766
2-GF-cog-V-B38-1-A,28,544.215,14.0999999826,4,2010-04-22 00:00:00,450.451261834
2-GF-cog-V-D11-1-A,28,544.215,13.3499999877,4,2010-04-22 00:00:00,250.378496731
2-GF-cog-V-D11-1-L,28,544.215,9.1999999918,4,2010-04-22 00:00:00,118.826951481
2-GF-cog-V-E21-1-L,28,544.215,10.3999999896,4,2010-04-22 00:00:00,289.253163803
2-GF-cog-V-E21-2-L,27,524.905,12.2999999821,3,2010-04-22 00:00:00,157.066194136
2-GF-cog-V-A28-2-L,28,544.36,6.19999999501,4,2010-04-23 00:00:00,160.526961159
2-GF-cog-V-A39-2-A,28,544.36,5.5999999975,4,2010-04-23 00:00:00,86.052675877
2-GF-cog-V-E21-2-L,28,544.36,12.2999999925,4,2010-04-23 00:00:00,157.066194138
4-GF-cog-V-A7-2-A,1,34.16,0.394479403014,0,2010-11-05 00:00:00,40.5521572333
4-GF-cog-V-A2-1-A,1,34.045,0.645675434079,0,2010-11-06 00:00:00,47.4489556122
4-GF-cog-V-A2-2-A,1,34.045,0.341009423346,0,2010-11-06 00:00:00,153.382230666
4-GF-cog-V-A7-1-A,1,34.045,0.450807422236,0,2010-11-06 00:00:00,26.5839316003
4-GF-cog-V-A7-2-A,2,50.825,0.692598717483,0,2010-11-06 00:00:00,48.8327217597
4-GF-cog-V-A7-3-A,1,34.045,0.48174010048,0,2010-11-06 00:00:00,158.892981418
4-GF-cog-V-B15-1-A,1,34.045,1.41363296806,0,2010-11-06 00:00:00,89.8442658293
4-GF-cog-V-B6-1-L,1,34.045,0.407824868952,0,2010-11-06 00:00:00,106.78115491
4-GF-cog-V-B6-2-L,1,34.045,0.447057423706,0,2010-11-06 00:00:00,51.7992430116
4-GF-cog-V-A2-1-A,2,50.805,1.02809871999,0,2010-11-07 00:00:00,57.1716257426
4-GF-cog-V-A2-2-A,2,50.805,0.665332812715,0,2010-11-07 00:00:00,183.924843178
4-GF-cog-V-A7-1-A,2,50.805,0.761264384843,0,2010-11-07 00:00:00,32.0054580164
4-GF-cog-V-A7-2-A,3,67.585,1.08344157036,0,2010-11-07 00:00:00,53.3955010977
4-GF-cog-V-A7-3-A,2,50.805,0.920684487169,0,2010-11-07 00:00:00,190.796860589
4-GF-cog-V-B15-1-A,2,50.805,1.98100232229,0,2010-11-07 00:00:00,107.811386696
4-GF-cog-V-B6-1-L,2,50.805,0.826264799462,0,2010-11-07 00:00:00,128.941263057
4-GF-cog-V-B6-2-L,2,50.805,0.877063737968,0,2010-11-07 00:00:00,62.5678938369
4-GF-cog-V-A2-1-A,3,68.585,1.45144202922,0,2010-11-08 00:00:00,62.6802036266
4-GF-cog-V-A2-2-A,3,68.585,1.25145983804,0,2010-11-08 00:00:00,200.645059882
4-GF-cog-V-A7-1-A,3,68.585,1.15192208795,0,2010-11-08 00:00:00,35.0592480913
4-GF-cog-V-A7-2-A,4,85.365,1.50039698023,0,2010-11-08 00:00:00,55.7296442084
4-GF-cog-V-A7-3-A,3,68.585,1.67003564105,0,2010-11-08 00:00:00,208.434812032
4-GF-cog-V-B15-1-A,3,68.585,2.46899367535,0,2010-11-08 00:00:00,117.696640955
4-GF-cog-V-B6-1-L,3,68.585,1.67012825392,0,2010-11-08 00:00:00,141.699778378
4-GF-cog-V-B6-2-L,3,68.585,1.66637121471,0,2010-11-08 00:00:00,68.7808440008
4-GF-cog-V-A2-1-A,4,86.675,1.78841593363,1,2010-11-09 00:00:00,65.2528128649
4-GF-cog-V-A2-2-A,4,86.675,2.09663098164,1,2010-11-09 00:00:00,208.188474525
4-GF-cog-V-A7-1-A,4,86.675,1.50542166613,1,2010-11-09 00:00:00,36.4770128358
4-GF-cog-V-A7-2-A,5,103.455,1.82108630581,1,2010-11-09 00:00:00,56.7710038868
4-GF-cog-V-A7-3-A,4,86.675,2.66111363294,1,2010-11-09 00:00:00,216.471330275
4-GF-cog-V-B15-1-A,4,86.675,2.78265124932,1,2010-11-09 00:00:00,122.178806811
4-GF-cog-V-B6-1-L,4,86.675,3.13538457023,1,2010-11-09 00:00:00,147.756718049
4-GF-cog-V-B6-2-L,4,86.675,2.83299454397,1,2010-11-09 00:00:00,71.7363673006
4-GF-cog-V-A2-1-A,5,103.93,1.98808367787,1,2010-11-10 00:00:00,66.3209961614
4-GF-cog-V-A2-2-A,5,103.93,2.96196659191,1,2010-11-10 00:00:00,211.221981249
4-GF-cog-V-A7-1-A,5,103.93,1.73586149263,1,2010-11-10 00:00:00,37.0624608603
4-GF-cog-V-A7-2-A,6,120.71,2.00661874971,1,2010-11-10 00:00:00,57.1967048641
4-GF-cog-V-A7-3-A,5,103.93,3.58022771202,1,2010-11-10 00:00:00,219.7329051
4-GF-cog-V-B15-1-A,5,103.93,2.94446636015,1,2010-11-10 00:00:00,123.989613113
4-GF-cog-V-B6-1-L,5,103.93,5.05320095751,1,2010-11-10 00:00:00,150.310445476
4-GF-cog-V-B6-2-L,5,103.93,4.06371256636,1,2010-11-10 00:00:00,72.9847358247
4-GF-cog-V-A2-1-A,6,121.125,2.09623025128,1,2010-11-11 00:00:00,66.7872785203
4-GF-cog-V-A2-2-A,6,121.125,3.66000367888,1,2010-11-11 00:00:00,212.508002059
4-GF-cog-V-A7-1-A,6,121.125,1.86799386133,1,2010-11-11 00:00:00,37.3167362278
4-GF-cog-V-A7-2-A,7,137.905,2.10575478142,1,2010-11-11 00:00:00,57.3820853228
4-GF-cog-V-A7-3-A,6,121.125,4.26016119701,1,2010-11-11 00:00:00,221.127280544
4-GF-cog-V-B15-1-A,6,121.125,3.0257739665,1,2010-11-11 00:00:00,124.760529125
4-GF-cog-V-B6-1-L,6,121.125,7.04427179365,1,2010-11-11 00:00:00,151.440997205
4-GF-cog-V-B6-2-L,6,121.125,5.08438283566,1,2010-11-11 00:00:00,73.5382782524
4-GF-cog-V-A2-1-A,7,138.305,2.15052688378,1,2010-11-12 00:00:00,66.9898358036
4-GF-cog-V-A2-2-A,7,138.305,4.10951290014,1,2010-11-12 00:00:00,213.051130145
4-GF-cog-V-A7-1-A,7,138.305,1.9364071952,1,2010-11-12 00:00:00,37.4266598514
4-GF-cog-V-A7-2-A,8,155.085,2.15517435466,2,2010-11-12 00:00:00,57.4628528427
4-GF-cog-V-A7-3-A,7,138.305,4.67198051827,1,2010-11-12 00:00:00,221.720973728
4-GF-cog-V-B15-1-A,7,138.305,3.065057736,1,2010-11-12 00:00:00,125.087437589
4-GF-cog-V-B6-1-L,7,138.305,8.62087055502,1,2010-11-12 00:00:00,151.938859512
4-GF-cog-V-B6-2-L,7,138.305,5.75532004383,1,2010-11-12 00:00:00,73.7824030808
4-GF-cog-V-A2-1-A,8,156.215,2.17746658111,2,2010-11-13 00:00:00,67.0801425654
4-GF-cog-V-A2-2-A,8,156.215,4.36561291986,2,2010-11-13 00:00:00,213.286563158
4-GF-cog-V-A7-1-A,8,156.215,1.97088453864,2,2010-11-13 00:00:00,37.4754299835
4-GF-cog-V-A7-2-A,9,172.995,2.17960735281,2,2010-11-13 00:00:00,57.4990543905
4-GF-cog-V-A7-3-A,8,156.215,4.89814239266,2,2010-11-13 00:00:00,221.980423489
4-GF-cog-V-B15-1-A,8,156.215,3.08418373892,2,2010-11-13 00:00:00,125.229719192
4-GF-cog-V-B6-1-L,8,156.215,9.65278851311,2,2010-11-13 00:00:00,152.163875008
4-GF-cog-V-B6-2-L,8,156.215,6.14248404824,2,2010-11-13 00:00:00,73.8928950509
4-GF-cog-V-A2-1-A,9,173.38,2.18946349719,2,2010-11-14 00:00:00,67.116602503
4-GF-cog-V-A2-2-A,9,173.38,4.48794804204,2,2010-11-14 00:00:00,213.378974226
4-GF-cog-V-A7-1-A,9,173.38,1.98635409479,2,2010-11-14 00:00:00,37.4950243255
4-GF-cog-V-A7-2-A,10,190.16,2.19046949885,2,2010-11-14 00:00:00,57.513764453
4-GF-cog-V-A7-3-A,9,173.38,5.00409907394,2,2010-11-14 00:00:00,222.083095942
4-GF-cog-V-B15-1-A,9,173.38,3.0926247966,2,2010-11-14 00:00:00,125.285793685
4-GF-cog-V-B6-1-L,9,173.38,10.1861066344,2,2010-11-14 00:00:00,152.255980164
4-GF-cog-V-B6-2-L,9,173.38,6.32870317999,2,2010-11-14 00:00:00,73.9381842257
4-GF-cog-V-A2-1-A,10,190.29,2.19503153157,2,2010-11-15 00:00:00,67.132201676
4-GF-cog-V-A2-2-A,10,190.29,4.54660727757,2,2010-11-15 00:00:00,213.417456714
4-GF-cog-V-A7-1-A,10,190.29,1.99355834259,2,2010-11-15 00:00:00,37.5033683971
4-GF-cog-V-A7-2-A,11,207.07,2.19550700073,2,2010-11-15 00:00:00,57.5200998877
4-GF-cog-V-A7-3-A,10,190.29,5.05443904088,2,2010-11-15 00:00:00,222.12618844
4-GF-cog-V-B15-1-A,10,190.29,3.09652668167,2,2010-11-15 00:00:00,125.309235479
4-GF-cog-V-B6-1-L,10,190.29,10.4519801936,2,2010-11-15 00:00:00,152.295913779
4-GF-cog-V-B6-2-L,10,190.29,6.41828968561,2,2010-11-15 00:00:00,73.9578446872
4-GF-cog-V-A2-1-A,11,207.545,2.19769596481,2,2010-11-16 00:00:00,67.139134916
4-GF-cog-V-A2-2-A,11,207.545,4.57511507307,2,2010-11-16 00:00:00,213.434106493
4-GF-cog-V-A7-1-A,11,207.545,1.99701125466,2,2010-11-16 00:00:00,37.5070596973
4-GF-cog-V-A7-2-A,12,224.325,2.19791669683,3,2010-11-16 00:00:00,57.5229349152
4-GF-cog-V-A7-3-A,11,207.545,5.07879587391,2,2010-11-16 00:00:00,222.144979252
4-GF-cog-V-B15-1-A,11,207.545,3.09839029753,2,2010-11-16 00:00:00,125.319416968
4-GF-cog-V-B6-1-L,11,207.545,10.5836773989,2,2010-11-16 00:00:00,152.313900395
4-GF-cog-V-B6-2-L,11,207.545,6.46189716115,2,2010-11-16 00:00:00,73.9667105928
4-GF-cog-V-A2-1-A,12,222.87,2.19883629827,3,2010-11-17 00:00:00,67.1418713727
4-GF-cog-V-A2-2-A,12,222.87,4.58740411659,3,2010-11-17 00:00:00,213.440509083
4-GF-cog-V-A7-1-A,12,222.87,1.99849013648,3,2010-11-17 00:00:00,37.508510008
4-GF-cog-V-A7-2-A,13,239.65,2.19894783595,3,2010-11-17 00:00:00,57.5240613168
4-GF-cog-V-A7-3-A,12,222.87,5.08927387813,3,2010-11-17 00:00:00,222.152260177
4-GF-cog-V-B15-1-A,12,222.87,3.09918719834,3,2010-11-17 00:00:00,125.323346818
4-GF-cog-V-B6-1-L,12,222.87,10.6409614523,3,2010-11-17 00:00:00,152.321091892
4-GF-cog-V-B6-2-L,12,222.87,6.48070933853,3,2010-11-17 00:00:00,73.9702593141
4-GF-cog-V-A2-1-A,13,240.425,2.19946802084,3,2010-11-18 00:00:00,67.1433109504
4-GF-cog-V-A2-2-A,13,240.425,4.59423495076,3,2010-11-18 00:00:00,213.443793094
4-GF-cog-V-A7-1-A,13,240.425,1.99930969035,3,2010-11-18 00:00:00,37.5092696079
4-GF-cog-V-A7-2-A,14,257.205,2.19951902285,3,2010-11-18 00:00:00,57.5246577514
4-GF-cog-V-A7-3-A,13,240.425,5.0950924226,3,2010-11-18 00:00:00,222.156022397
4-GF-cog-V-B15-1-A,13,240.425,3.0996284865,3,2010-11-18 00:00:00,125.325369813
4-GF-cog-V-B6-1-L,13,240.425,10.6729375599,3,2010-11-18 00:00:00,152.324923396
4-GF-cog-V-B6-2-L,13,240.425,6.49116969456,3,2010-11-18 00:00:00,73.9721519457
4-GF-cog-V-A2-1-A,14,257.12,2.1997473393,3,2010-11-19 00:00:00,67.1438990759
4-GF-cog-V-A2-2-A,14,257.12,4.59726046497,3,2010-11-19 00:00:00,213.445098719
4-GF-cog-V-A7-1-A,14,257.12,1.99967212327,3,2010-11-19 00:00:00,37.5095784589
4-GF-cog-V-A7-2-A,15,273.9,2.19977156522,3,2010-11-19 00:00:00,57.5249031312
4-GF-cog-V-A7-3-A,14,257.12,5.09766828969,3,2010-11-19 00:00:00,222.157530095
4-GF-cog-V-B15-1-A,14,257.12,3.09982356292,3,2010-11-19 00:00:00,125.326177222
4-GF-cog-V-B6-1-L,14,257.12,10.6871313775,3,2010-11-19 00:00:00,152.326510308
4-GF-cog-V-B6-2-L,14,257.12,6.49580363187,3,2010-11-19 00:00:00,73.9729366441
4-GF-cog-V-A2-1-A,15,274.435,2.19988328089,3,2010-11-20 00:00:00,67.1441665174
4-GF-cog-V-A2-2-A,15,274.435,4.59873411729,3,2010-11-20 00:00:00,213.445676819
4-GF-cog-V-A7-1-A,15,274.435,1.99984853011,3,2010-11-20 00:00:00,37.5097182484
4-GF-cog-V-A7-2-A,16,291.215,2.19989447292,3,2010-11-20 00:00:00,57.525015483
4-GF-cog-V-A7-3-A,15,274.435,5.09892264493,3,2010-11-20 00:00:00,222.1582029
4-GF-cog-V-B15-1-A,15,274.435,3.09991849569,3,2010-11-20 00:00:00,125.326536081
4-GF-cog-V-B6-1-L,15,274.435,10.6940517309,3,2010-11-20 00:00:00,152.327241743
4-GF-cog-V-B6-2-L,15,274.435,6.4980608925,3,2010-11-20 00:00:00,73.9732986748
4-GF-cog-V-A2-1-A,16,291.605,2.1999457324,3,2010-11-21 00:00:00,67.1442804957
4-GF-cog-V-A2-2-A,16,291.605,4.59941136816,3,2010-11-21 00:00:00,213.445916573
4-GF-cog-V-A7-1-A,16,291.605,1.99992957445,3,2010-11-21 00:00:00,37.5097775388
4-GF-cog-V-A7-2-A,17,308.385,2.19995093618,3,2010-11-21 00:00:00,57.5250637027
4-GF-cog-V-A7-3-A,16,291.605,5.09949905012,3,2010-11-21 00:00:00,222.15848417
4-GF-cog-V-B15-1-A,16,291.605,3.09996210578,3,2010-11-21 00:00:00,125.326685487
4-GF-cog-V-B6-1-L,16,291.605,10.6972336563,3,2010-11-21 00:00:00,152.327557828
4-GF-cog-V-B6-2-L,16,291.605,6.4990983094,3,2010-11-21 00:00:00,73.9734552687
4-GF-cog-V-A2-1-A,17,310.24,2.19997636513,3,2010-11-22 00:00:00,67.1443325715
4-GF-cog-V-A2-2-A,17,310.24,4.5997436214,3,2010-11-22 00:00:00,213.446023092
4-GF-cog-V-A7-1-A,17,310.24,1.99996932776,3,2010-11-22 00:00:00,37.5098044946
4-GF-cog-V-A7-2-A,18,327.02,2.19997863153,3,2010-11-22 00:00:00,57.5250858936
4-GF-cog-V-A7-3-A,17,310.24,5.09978181494,3,2010-11-22 00:00:00,222.158610167
4-GF-cog-V-B15-1-A,17,310.24,3.09998349625,3,2010-11-22 00:00:00,125.326752129
4-GF-cog-V-B6-1-L,17,310.24,10.6987950302,3,2010-11-22 00:00:00,152.327704334
4-GF-cog-V-B6-2-L,17,310.24,6.49960726627,3,2010-11-22 00:00:00,73.9735279154
4-GF-cog-V-A2-1-A,18,328.965,2.19998974775,3,2010-11-23 00:00:00,67.1443534366
4-GF-cog-V-A2-2-A,18,328.965,4.5998887862,3,2010-11-23 00:00:00,213.446064524
4-GF-cog-V-A7-1-A,18,328.965,1.99998669507,3,2010-11-23 00:00:00,37.5098152384
4-GF-cog-V-A7-2-A,19,345.745,2.19999073087,3,2010-11-23 00:00:00,57.5250948531
4-GF-cog-V-A7-3-A,18,328.965,5.09990535477,3,2010-11-23 00:00:00,222.158659605
4-GF-cog-V-B15-1-A,18,328.965,3.09999284109,3,2010-11-23 00:00:00,125.326778159
4-GF-cog-V-B6-1-L,18,328.965,10.6994772825,3,2010-11-23 00:00:00,152.327763943
4-GF-cog-V-B6-2-L,18,328.965,6.49982963662,3,2010-11-23 00:00:00,73.9735574983
4-GF-cog-V-A2-1-A,19,346.845,2.19999538201,3,2010-11-24 00:00:00,67.1443614761
