"Burst_Month","10","11","12","1","2","3","4"
"9-10",0,0.15140114910452,0.80776921156685,0.0393863342905477,0.0014191779775703,0,0
"11",0,0.,0.0926435039685678,0.65874206077436,0.242362351466576,0.0020596281726849,0.00341041571402667
"12",0,0,0.,0.0695707563993751,0.751185095595364,0.0588695073189386,0.117739015437696
